event_id	doc	score_a	score_x	num
2521	TTEMSINGLES-----------FNL-000100----------	11	9	1
2521	TTEMSINGLES-----------FNL-000100----------	11	8	2
2521	TTEMSINGLES-----------FNL-000100----------	11	7	3
2521	TTEMSINGLES-----------FNL-000100----------	5	11	4
2521	TTEMSINGLES-----------FNL-000100----------	11	9	5
2521	TTEWDOUBLES-----------FNL-000100----------	0	11	1
2521	TTEWDOUBLES-----------FNL-000100----------	0	11	2
2521	TTEWDOUBLES-----------FNL-000100----------	0	11	3
2521	TTEMSINGLES-----------SFNL000100----------	11	9	1
2521	TTEMSINGLES-----------SFNL000100----------	4	11	2
2521	TTEMSINGLES-----------SFNL000100----------	11	9	3
2521	TTEMSINGLES-----------SFNL000100----------	11	7	4
2521	TTEMSINGLES-----------SFNL000100----------	11	9	5
2521	TTEWSINGLES-----------FNL-000100----------	11	13	1
2521	TTEWSINGLES-----------FNL-000100----------	5	11	2
2521	TTEWSINGLES-----------FNL-000100----------	11	5	3
2521	TTEWSINGLES-----------FNL-000100----------	11	8	4
2521	TTEWSINGLES-----------FNL-000100----------	3	11	5
2521	TTEWSINGLES-----------FNL-000100----------	13	11	6
2521	TTEWSINGLES-----------FNL-000100----------	4	11	7
2521	TTEMDOUBLES-----------FNL-000100----------	8	11	1
2521	TTEMDOUBLES-----------FNL-000100----------	11	4	2
2521	TTEMDOUBLES-----------FNL-000100----------	9	11	3
2521	TTEMDOUBLES-----------FNL-000100----------	7	11	4
2521	TTEMSINGLES-----------QFNL000300----------	6	11	1
2521	TTEMSINGLES-----------QFNL000300----------	11	9	2
2521	TTEMSINGLES-----------QFNL000300----------	11	6	3
2521	TTEMSINGLES-----------QFNL000300----------	7	11	4
2521	TTEMSINGLES-----------QFNL000300----------	11	6	5
2521	TTEMSINGLES-----------QFNL000300----------	6	11	6
2521	TTEMSINGLES-----------QFNL000300----------	11	7	7
2521	TTEXDOUBLES-----------FNL-000100----------	9	11	1
2521	TTEXDOUBLES-----------FNL-000100----------	11	7	2
2521	TTEXDOUBLES-----------FNL-000100----------	6	11	3
2521	TTEXDOUBLES-----------FNL-000100----------	11	9	4
2521	TTEXDOUBLES-----------FNL-000100----------	11	8	5
2521	TTEWSINGLES-----------SFNL000100----------	8	11	1
2521	TTEWSINGLES-----------SFNL000100----------	7	11	2
2521	TTEWSINGLES-----------SFNL000100----------	11	4	3
2521	TTEWSINGLES-----------SFNL000100----------	11	4	4
2521	TTEWSINGLES-----------SFNL000100----------	11	9	5
2521	TTEWSINGLES-----------SFNL000100----------	11	6	6
2521	TTEMSINGLES-----------SFNL000200----------	11	0	1
2521	TTEMSINGLES-----------SFNL000200----------	11	0	2
2521	TTEMSINGLES-----------SFNL000200----------	11	0	3
2521	TTEMSINGLES-----------SFNL000200----------	11	0	4
2521	TTEWSINGLES-----------SFNL000200----------	11	5	1
2521	TTEWSINGLES-----------SFNL000200----------	11	6	2
2521	TTEWSINGLES-----------SFNL000200----------	9	11	3
2521	TTEWSINGLES-----------SFNL000200----------	11	9	4
2521	TTEWSINGLES-----------SFNL000200----------	11	8	5
