event_id	doc	score_a	score_x	num
2542	TTEMSINGLES-----------FNL-000100----------	11	5	1
2542	TTEMSINGLES-----------FNL-000100----------	3	11	2
2542	TTEMSINGLES-----------FNL-000100----------	9	11	3
2542	TTEMSINGLES-----------FNL-000100----------	6	11	4
2542	TTEMSINGLES-----------FNL-000100----------	11	6	5
2542	TTEMSINGLES-----------FNL-000100----------	7	11	6
2542	TTEMDOUBLES-----------FNL-000100----------	11	9	1
2542	TTEMDOUBLES-----------FNL-000100----------	11	9	2
2542	TTEMDOUBLES-----------FNL-000100----------	10	12	3
2542	TTEMDOUBLES-----------FNL-000100----------	12	10	4
2542	TTEWSINGLES-----------SFNL000200----------	11	8	1
2542	TTEWSINGLES-----------SFNL000200----------	12	10	2
2542	TTEWSINGLES-----------SFNL000200----------	11	5	3
2542	TTEWSINGLES-----------SFNL000200----------	11	9	4
2542	TTEMSINGLES-----------SFNL000100----------	8	11	1
2542	TTEMSINGLES-----------SFNL000100----------	11	6	2
2542	TTEMSINGLES-----------SFNL000100----------	8	11	3
2542	TTEMSINGLES-----------SFNL000100----------	12	14	4
2542	TTEMSINGLES-----------SFNL000100----------	11	6	5
2542	TTEMSINGLES-----------SFNL000100----------	9	11	6
2542	TTEXDOUBLES-----------FNL-000100----------	3	11	1
2542	TTEXDOUBLES-----------FNL-000100----------	4	11	2
2542	TTEXDOUBLES-----------FNL-000100----------	11	9	3
2542	TTEXDOUBLES-----------FNL-000100----------	11	4	4
2542	TTEXDOUBLES-----------FNL-000100----------	9	11	5
2542	TTEMSINGLES-----------QFNL000100----------	5	11	1
2542	TTEMSINGLES-----------QFNL000100----------	9	11	2
2542	TTEMSINGLES-----------QFNL000100----------	14	12	3
2542	TTEMSINGLES-----------QFNL000100----------	6	11	4
2542	TTEMSINGLES-----------QFNL000100----------	12	10	5
2542	TTEMSINGLES-----------QFNL000100----------	11	8	6
2542	TTEMSINGLES-----------QFNL000100----------	12	14	7
2542	TTEMSINGLES-----------8FNL000100----------	11	8	1
2542	TTEMSINGLES-----------8FNL000100----------	13	15	2
2542	TTEMSINGLES-----------8FNL000100----------	11	7	3
2542	TTEMSINGLES-----------8FNL000100----------	13	11	4
2542	TTEMSINGLES-----------8FNL000100----------	11	3	5
2542	TTEWDOUBLES-----------FNL-000100----------	11	13	1
2542	TTEWDOUBLES-----------FNL-000100----------	11	9	2
2542	TTEWDOUBLES-----------FNL-000100----------	11	9	3
2542	TTEWDOUBLES-----------FNL-000100----------	11	9	4
2542	TTEMSINGLES-----------SFNL000200----------	7	11	1
2542	TTEMSINGLES-----------SFNL000200----------	9	11	2
2542	TTEMSINGLES-----------SFNL000200----------	14	16	3
2542	TTEMSINGLES-----------SFNL000200----------	11	7	4
2542	TTEMSINGLES-----------SFNL000200----------	11	5	5
2542	TTEMSINGLES-----------SFNL000200----------	6	11	6
2542	TTEMSINGLES-----------QFNL000300----------	9	11	1
2542	TTEMSINGLES-----------QFNL000300----------	12	10	2
2542	TTEMSINGLES-----------QFNL000300----------	11	8	3
2542	TTEMSINGLES-----------QFNL000300----------	6	11	4
2542	TTEMSINGLES-----------QFNL000300----------	11	6	5
2542	TTEMSINGLES-----------QFNL000300----------	11	5	6
2542	TTEWSINGLES-----------FNL-000100----------	11	7	1
2542	TTEWSINGLES-----------FNL-000100----------	11	2	2
2542	TTEWSINGLES-----------FNL-000100----------	11	5	3
2542	TTEWSINGLES-----------FNL-000100----------	11	8	4
2542	TTEWSINGLES-----------SFNL000100----------	11	7	1
2542	TTEWSINGLES-----------SFNL000100----------	11	5	2
2542	TTEWSINGLES-----------SFNL000100----------	11	5	3
2542	TTEWSINGLES-----------SFNL000100----------	11	1	4
2542	TTEMSINGLES-----------QFNL000400----------	11	9	1
2542	TTEMSINGLES-----------QFNL000400----------	11	9	2
2542	TTEMSINGLES-----------QFNL000400----------	9	11	3
2542	TTEMSINGLES-----------QFNL000400----------	8	11	4
2542	TTEMSINGLES-----------QFNL000400----------	10	12	5
2542	TTEMSINGLES-----------QFNL000400----------	9	11	6
2542	TTEMSINGLES-----------QFNL000200----------	11	9	1
2542	TTEMSINGLES-----------QFNL000200----------	9	11	2
2542	TTEMSINGLES-----------QFNL000200----------	11	8	3
2542	TTEMSINGLES-----------QFNL000200----------	11	7	4
2542	TTEMSINGLES-----------QFNL000200----------	11	4	5
2542	TTEWSINGLES-----------QFNL000400----------	6	11	1
2542	TTEWSINGLES-----------QFNL000400----------	11	4	2
2542	TTEWSINGLES-----------QFNL000400----------	11	8	3
2542	TTEWSINGLES-----------QFNL000400----------	8	11	4
2542	TTEWSINGLES-----------QFNL000400----------	15	13	5
2542	TTEWSINGLES-----------QFNL000400----------	22	20	6
2542	TTEWSINGLES-----------QFNL000200----------	7	11	1
2542	TTEWSINGLES-----------QFNL000200----------	7	11	2
2542	TTEWSINGLES-----------QFNL000200----------	8	11	3
2542	TTEWSINGLES-----------QFNL000200----------	11	13	4
2542	TTEWSINGLES-----------QFNL000300----------	6	11	1
2542	TTEWSINGLES-----------QFNL000300----------	11	6	2
2542	TTEWSINGLES-----------QFNL000300----------	11	9	3
2542	TTEWSINGLES-----------QFNL000300----------	11	6	4
2542	TTEWSINGLES-----------QFNL000300----------	11	9	5
2542	TTEMDOUBLES-----------SFNL000200----------	6	11	1
2542	TTEMDOUBLES-----------SFNL000200----------	11	7	2
2542	TTEMDOUBLES-----------SFNL000200----------	10	12	3
2542	TTEMDOUBLES-----------SFNL000200----------	12	10	4
2542	TTEMDOUBLES-----------SFNL000200----------	6	11	5
2542	TTEWDOUBLES-----------SFNL000200----------	3	11	1
2542	TTEWDOUBLES-----------SFNL000200----------	7	11	2
2542	TTEWDOUBLES-----------SFNL000200----------	9	11	3
2542	TTEWSINGLES-----------QFNL000100----------	11	5	1
2542	TTEWSINGLES-----------QFNL000100----------	11	5	2
2542	TTEWSINGLES-----------QFNL000100----------	11	2	3
2542	TTEWSINGLES-----------QFNL000100----------	10	12	4
2542	TTEWSINGLES-----------QFNL000100----------	11	8	5
2542	TTEMDOUBLES-----------SFNL000100----------	11	4	1
2542	TTEMDOUBLES-----------SFNL000100----------	8	11	2
2542	TTEMDOUBLES-----------SFNL000100----------	11	8	3
2542	TTEMDOUBLES-----------SFNL000100----------	11	4	4
2542	TTEWDOUBLES-----------SFNL000100----------	13	15	1
2542	TTEWDOUBLES-----------SFNL000100----------	11	4	2
2542	TTEWDOUBLES-----------SFNL000100----------	11	9	3
2542	TTEWDOUBLES-----------SFNL000100----------	1	11	4
2542	TTEWDOUBLES-----------SFNL000100----------	5	11	5
2542	TTEXDOUBLES-----------SFNL000100----------	5	11	1
2542	TTEXDOUBLES-----------SFNL000100----------	11	2	2
2542	TTEXDOUBLES-----------SFNL000100----------	11	7	3
2542	TTEXDOUBLES-----------SFNL000100----------	11	4	4
2542	TTEMSINGLES-----------8FNL000600----------	12	10	1
2542	TTEMSINGLES-----------8FNL000600----------	4	11	2
2542	TTEMSINGLES-----------8FNL000600----------	11	4	3
2542	TTEMSINGLES-----------8FNL000600----------	11	5	4
2542	TTEMSINGLES-----------8FNL000600----------	11	9	5
2542	TTEMSINGLES-----------8FNL000500----------	11	6	1
2542	TTEMSINGLES-----------8FNL000500----------	11	9	2
2542	TTEMSINGLES-----------8FNL000500----------	11	4	3
2542	TTEMSINGLES-----------8FNL000500----------	17	15	4
2542	TTEWSINGLES-----------8FNL000600----------	11	8	1
2542	TTEWSINGLES-----------8FNL000600----------	4	11	2
2542	TTEWSINGLES-----------8FNL000600----------	9	11	3
2542	TTEWSINGLES-----------8FNL000600----------	8	11	4
2542	TTEWSINGLES-----------8FNL000600----------	11	9	5
