event_id	doc	score_a	score_x	num
2480	TTEMSINGLES-----------FNL-000100----------	11	9	1
2480	TTEMSINGLES-----------FNL-000100----------	11	6	2
2480	TTEMSINGLES-----------FNL-000100----------	11	6	3
2480	TTEMSINGLES-----------FNL-000100----------	14	12	4
2480	TTEMDOUBLES-----------FNL-000100----------	10	12	1
2480	TTEMDOUBLES-----------FNL-000100----------	11	8	2
2480	TTEMDOUBLES-----------FNL-000100----------	11	7	3
2480	TTEMDOUBLES-----------FNL-000100----------	7	11	4
2480	TTEMDOUBLES-----------FNL-000100----------	11	7	5
2480	TTEWSINGLES-----------SFNL000100----------	11	9	1
2480	TTEWSINGLES-----------SFNL000100----------	8	11	2
2480	TTEWSINGLES-----------SFNL000100----------	11	7	3
2480	TTEWSINGLES-----------SFNL000100----------	11	13	4
2480	TTEWSINGLES-----------SFNL000100----------	11	2	5
2480	TTEWSINGLES-----------SFNL000100----------	11	2	6
2480	TTEWDOUBLES-----------FNL-000100----------	6	11	1
2480	TTEWDOUBLES-----------FNL-000100----------	11	9	2
2480	TTEWDOUBLES-----------FNL-000100----------	10	12	3
2480	TTEWDOUBLES-----------FNL-000100----------	11	2	4
2480	TTEWDOUBLES-----------FNL-000100----------	11	9	5
2480	TTEMSINGLES-----------SFNL000200----------	11	9	1
2480	TTEMSINGLES-----------SFNL000200----------	11	4	2
2480	TTEMSINGLES-----------SFNL000200----------	11	8	3
2480	TTEMSINGLES-----------SFNL000200----------	11	8	4
2480	TTEMSINGLES-----------SFNL000100----------	11	4	1
2480	TTEMSINGLES-----------SFNL000100----------	11	8	2
2480	TTEMSINGLES-----------SFNL000100----------	11	2	3
2480	TTEMSINGLES-----------SFNL000100----------	11	0	4
2480	TTEWSINGLES-----------FNL-000100----------	13	11	1
2480	TTEWSINGLES-----------FNL-000100----------	11	4	2
2480	TTEWSINGLES-----------FNL-000100----------	11	3	3
2480	TTEWSINGLES-----------FNL-000100----------	11	9	4
2480	TTEMSINGLES-----------QFNL000300----------	11	6	1
2480	TTEMSINGLES-----------QFNL000300----------	11	2	2
2480	TTEMSINGLES-----------QFNL000300----------	11	13	3
2480	TTEMSINGLES-----------QFNL000300----------	11	8	4
2480	TTEMSINGLES-----------QFNL000300----------	11	9	5
2480	TTEMSINGLES-----------QFNL000400----------	11	9	1
2480	TTEMSINGLES-----------QFNL000400----------	10	12	2
2480	TTEMSINGLES-----------QFNL000400----------	11	8	3
2480	TTEMSINGLES-----------QFNL000400----------	12	10	4
2480	TTEMSINGLES-----------QFNL000400----------	11	9	5
2480	TTEMSINGLES-----------QFNL000200----------	6	11	1
2480	TTEMSINGLES-----------QFNL000200----------	10	12	2
2480	TTEMSINGLES-----------QFNL000200----------	11	5	3
2480	TTEMSINGLES-----------QFNL000200----------	3	11	4
2480	TTEMSINGLES-----------QFNL000200----------	5	11	5
2480	TTEWSINGLES-----------SFNL000200----------	9	11	1
2480	TTEWSINGLES-----------SFNL000200----------	11	9	2
2480	TTEWSINGLES-----------SFNL000200----------	11	8	3
2480	TTEWSINGLES-----------SFNL000200----------	9	11	4
2480	TTEWSINGLES-----------SFNL000200----------	6	11	5
2480	TTEWSINGLES-----------SFNL000200----------	12	10	6
2480	TTEWSINGLES-----------SFNL000200----------	6	11	7
2480	TTEXDOUBLES-----------FNL-000100----------	11	5	1
2480	TTEXDOUBLES-----------FNL-000100----------	11	7	2
2480	TTEXDOUBLES-----------FNL-000100----------	13	11	3
2480	TTEWSINGLES-----------QFNL000400----------	8	11	1
2480	TTEWSINGLES-----------QFNL000400----------	11	4	2
2480	TTEWSINGLES-----------QFNL000400----------	13	11	3
2480	TTEWSINGLES-----------QFNL000400----------	14	12	4
2480	TTEWSINGLES-----------QFNL000400----------	9	11	5
2480	TTEWSINGLES-----------QFNL000400----------	12	10	6
2480	TTEWDOUBLES-----------SFNL000100----------	11	13	1
2480	TTEWDOUBLES-----------SFNL000100----------	11	2	2
2480	TTEWDOUBLES-----------SFNL000100----------	7	11	3
2480	TTEWDOUBLES-----------SFNL000100----------	7	11	4
2480	TTEWSINGLES-----------QFNL000100----------	11	6	1
2480	TTEWSINGLES-----------QFNL000100----------	11	2	2
2480	TTEWSINGLES-----------QFNL000100----------	13	11	3
2480	TTEWSINGLES-----------QFNL000100----------	11	8	4
2480	TTEMDOUBLES-----------SFNL000200----------	7	11	1
2480	TTEMDOUBLES-----------SFNL000200----------	11	7	2
2480	TTEMDOUBLES-----------SFNL000200----------	6	11	3
2480	TTEMDOUBLES-----------SFNL000200----------	6	11	4
2480	TTEWSINGLES-----------QFNL000200----------	11	9	1
2480	TTEWSINGLES-----------QFNL000200----------	13	11	2
2480	TTEWSINGLES-----------QFNL000200----------	8	11	3
2480	TTEWSINGLES-----------QFNL000200----------	5	11	4
2480	TTEWSINGLES-----------QFNL000200----------	14	16	5
2480	TTEWSINGLES-----------QFNL000200----------	11	7	6
