event_id	doc	score_a	score_x	num
2941	TTEWSINGLES-----------FNL-000100----------	11	13	1
2941	TTEWSINGLES-----------FNL-000100----------	11	7	2
2941	TTEWSINGLES-----------FNL-000100----------	6	11	3
2941	TTEWSINGLES-----------FNL-000100----------	11	7	4
2941	TTEWSINGLES-----------FNL-000100----------	11	9	5
2941	TTEWSINGLES-----------FNL-000100----------	6	11	6
2941	TTEWSINGLES-----------FNL-000100----------	11	9	7
2941	TTEMSINGLES-----------FNL-000100----------	9	11	1
2941	TTEMSINGLES-----------FNL-000100----------	9	11	2
2941	TTEMSINGLES-----------FNL-000100----------	2	11	3
2941	TTEMSINGLES-----------FNL-000100----------	11	8	4
2941	TTEMSINGLES-----------FNL-000100----------	11	6	5
2941	TTEMSINGLES-----------FNL-000100----------	11	8	6
2941	TTEMSINGLES-----------FNL-000100----------	4	11	7
2941	TTEMSINGLES-----------SFNL000100----------	11	5	1
2941	TTEMSINGLES-----------SFNL000100----------	8	11	2
2941	TTEMSINGLES-----------SFNL000100----------	9	11	3
2941	TTEMSINGLES-----------SFNL000100----------	11	8	4
2941	TTEMSINGLES-----------SFNL000100----------	11	5	5
2941	TTEMSINGLES-----------SFNL000100----------	13	11	6
2941	TTEWSINGLES-----------SFNL000200----------	9	11	1
2941	TTEWSINGLES-----------SFNL000200----------	11	13	2
2941	TTEWSINGLES-----------SFNL000200----------	9	11	3
2941	TTEWSINGLES-----------SFNL000200----------	4	11	4
2941	TTEWSINGLES-----------SFNL000100----------	11	7	1
2941	TTEWSINGLES-----------SFNL000100----------	6	11	2
2941	TTEWSINGLES-----------SFNL000100----------	11	6	3
2941	TTEWSINGLES-----------SFNL000100----------	9	11	4
2941	TTEWSINGLES-----------SFNL000100----------	11	3	5
2941	TTEWSINGLES-----------SFNL000100----------	13	11	6
2941	TTEMSINGLES-----------SFNL000200----------	11	8	1
2941	TTEMSINGLES-----------SFNL000200----------	11	7	2
2941	TTEMSINGLES-----------SFNL000200----------	11	6	3
2941	TTEMSINGLES-----------SFNL000200----------	11	9	4
2941	TTEMSINGLES-----------QFNL000200----------	11	6	1
2941	TTEMSINGLES-----------QFNL000200----------	11	3	2
2941	TTEMSINGLES-----------QFNL000200----------	5	11	3
2941	TTEMSINGLES-----------QFNL000200----------	10	12	4
2941	TTEMSINGLES-----------QFNL000200----------	5	11	5
2941	TTEMSINGLES-----------QFNL000100----------	10	12	1
2941	TTEMSINGLES-----------QFNL000100----------	11	9	2
2941	TTEMSINGLES-----------QFNL000100----------	11	9	3
2941	TTEMSINGLES-----------QFNL000100----------	11	6	4
2941	TTEWSINGLES-----------QFNL000300----------	14	12	1
2941	TTEWSINGLES-----------QFNL000300----------	6	11	2
2941	TTEWSINGLES-----------QFNL000300----------	7	11	3
2941	TTEWSINGLES-----------QFNL000300----------	3	11	4
2941	TTEMSINGLES-----------QFNL000400----------	11	6	1
2941	TTEMSINGLES-----------QFNL000400----------	11	8	2
2941	TTEMSINGLES-----------QFNL000400----------	11	13	3
