event_id	doc	score_a	score_x	num
2479	TTEMSINGLES-----------FNL-000100----------	3	11	1
2479	TTEMSINGLES-----------FNL-000100----------	9	11	2
2479	TTEMSINGLES-----------FNL-000100----------	4	11	3
2479	TTEMSINGLES-----------FNL-000100----------	15	13	4
2479	TTEMSINGLES-----------FNL-000100----------	16	14	5
2479	TTEMSINGLES-----------FNL-000100----------	11	9	6
2479	TTEMSINGLES-----------FNL-000100----------	12	10	7
2479	TTEMSINGLES-----------QFNL000200----------	12	10	1
2479	TTEMSINGLES-----------QFNL000200----------	11	9	2
2479	TTEMSINGLES-----------QFNL000200----------	6	11	3
2479	TTEMSINGLES-----------QFNL000200----------	6	11	4
2479	TTEMSINGLES-----------QFNL000200----------	7	11	5
2479	TTEWSINGLES-----------QFNL000300----------	11	6	1
2479	TTEWSINGLES-----------QFNL000300----------	11	3	2
2479	TTEWSINGLES-----------QFNL000300----------	11	7	3
2479	TTEMSINGLES-----------SFNL000200----------	13	11	1
2479	TTEMSINGLES-----------SFNL000200----------	11	6	2
2479	TTEMSINGLES-----------SFNL000200----------	5	11	3
2479	TTEMSINGLES-----------SFNL000200----------	9	11	4
2479	TTEMSINGLES-----------SFNL000200----------	8	11	5
2479	TTEMSINGLES-----------SFNL000200----------	9	11	6
2479	TTEMSINGLES-----------QFNL000400----------	6	11	1
2479	TTEMSINGLES-----------QFNL000400----------	11	8	2
2479	TTEMSINGLES-----------QFNL000400----------	5	11	3
2479	TTEMSINGLES-----------QFNL000400----------	9	11	4
2479	TTEWSINGLES-----------FNL-000100----------	11	6	1
2479	TTEWSINGLES-----------FNL-000100----------	5	11	2
2479	TTEWSINGLES-----------FNL-000100----------	3	11	3
2479	TTEWSINGLES-----------FNL-000100----------	8	11	4
2479	TTEWSINGLES-----------FNL-000100----------	11	6	5
2479	TTEWSINGLES-----------FNL-000100----------	7	11	6
2479	TTEMSINGLES-----------SFNL000100----------	4	11	1
2479	TTEMSINGLES-----------SFNL000100----------	9	11	2
2479	TTEMSINGLES-----------SFNL000100----------	6	11	3
2479	TTEMSINGLES-----------SFNL000100----------	11	6	4
2479	TTEMSINGLES-----------SFNL000100----------	11	7	5
2479	TTEMSINGLES-----------SFNL000100----------	11	9	6
2479	TTEMSINGLES-----------SFNL000100----------	10	12	7
2479	TTEWSINGLES-----------SFNL000100----------	5	11	1
2479	TTEWSINGLES-----------SFNL000100----------	8	11	2
2479	TTEWSINGLES-----------SFNL000100----------	9	11	3
2479	TTEWSINGLES-----------SFNL000100----------	7	11	4
2479	TTEMSINGLES-----------QFNL000100----------	11	1	1
2479	TTEMSINGLES-----------QFNL000100----------	11	8	2
2479	TTEMSINGLES-----------QFNL000100----------	11	3	3
2479	TTEMSINGLES-----------QFNL000300----------	6	11	1
2479	TTEMSINGLES-----------QFNL000300----------	12	14	2
2479	TTEMSINGLES-----------QFNL000300----------	11	13	3
2479	TTEWSINGLES-----------QFNL000400----------	10	12	1
2479	TTEWSINGLES-----------QFNL000400----------	10	12	2
2479	TTEWSINGLES-----------QFNL000400----------	9	11	3
2479	TTEWSINGLES-----------SFNL000200----------	11	8	1
2479	TTEWSINGLES-----------SFNL000200----------	11	8	2
2479	TTEWSINGLES-----------SFNL000200----------	11	7	3
2479	TTEWSINGLES-----------SFNL000200----------	11	9	4
2479	TTEWSINGLES-----------QFNL000100----------	11	3	1
2479	TTEWSINGLES-----------QFNL000100----------	11	8	2
2479	TTEWSINGLES-----------QFNL000100----------	9	11	3
2479	TTEWSINGLES-----------QFNL000100----------	13	15	4
2479	TTEWSINGLES-----------QFNL000100----------	13	11	5
2479	TTEMSINGLES-----------8FNL000600----------	4	11	1
2479	TTEMSINGLES-----------8FNL000600----------	4	11	2
2479	TTEMSINGLES-----------8FNL000600----------	13	11	3
2479	TTEMSINGLES-----------8FNL000600----------	11	9	4
2479	TTEMSINGLES-----------8FNL000600----------	6	11	5
2479	TTEMSINGLES-----------8FNL000100----------	11	9	1
2479	TTEMSINGLES-----------8FNL000100----------	11	6	2
2479	TTEMSINGLES-----------8FNL000100----------	11	6	3
2479	TTEMSINGLES-----------8FNL000400----------	4	11	1
2479	TTEMSINGLES-----------8FNL000400----------	6	11	2
2479	TTEMSINGLES-----------8FNL000400----------	4	11	3
2479	TTEMSINGLES-----------8FNL000300----------	11	7	1
2479	TTEMSINGLES-----------8FNL000300----------	10	12	2
2479	TTEMSINGLES-----------8FNL000300----------	5	11	3
2479	TTEMSINGLES-----------8FNL000300----------	11	7	4
2479	TTEMSINGLES-----------8FNL000300----------	9	11	5
2479	TTEMSINGLES-----------8FNL000700----------	6	11	1
2479	TTEMSINGLES-----------8FNL000700----------	9	11	2
2479	TTEMSINGLES-----------8FNL000700----------	7	11	3
2479	TTEMSINGLES-----------8FNL000500----------	11	6	1
2479	TTEMSINGLES-----------8FNL000500----------	11	4	2
2479	TTEMSINGLES-----------8FNL000500----------	8	11	3
2479	TTEMSINGLES-----------8FNL000500----------	11	7	4
2479	TTEWSINGLES-----------QFNL000200----------	13	11	1
2479	TTEWSINGLES-----------QFNL000200----------	6	11	2
2479	TTEWSINGLES-----------QFNL000200----------	7	11	3
2479	TTEWSINGLES-----------QFNL000200----------	7	11	4
2479	TTEMSINGLES-----------8FNL000200----------	11	8	1
2479	TTEMSINGLES-----------8FNL000200----------	11	9	2
2479	TTEMSINGLES-----------8FNL000200----------	11	13	3
2479	TTEMSINGLES-----------8FNL000200----------	9	11	4
2479	TTEMSINGLES-----------8FNL000200----------	8	11	5
2479	TTEMSINGLES-----------8FNL000800----------	11	13	1
2479	TTEMSINGLES-----------8FNL000800----------	13	11	2
2479	TTEMSINGLES-----------8FNL000800----------	8	11	3
2479	TTEMSINGLES-----------8FNL000800----------	9	11	4
2479	TTEWSINGLES-----------8FNL000700----------	6	11	1
2479	TTEWSINGLES-----------8FNL000700----------	7	11	2
2479	TTEWSINGLES-----------8FNL000700----------	6	11	3
2479	TTEWSINGLES-----------8FNL000800----------	13	11	1
2479	TTEWSINGLES-----------8FNL000800----------	6	11	2
2479	TTEWSINGLES-----------8FNL000800----------	12	14	3
2479	TTEWSINGLES-----------8FNL000800----------	6	11	4
2479	TTEWSINGLES-----------8FNL000400----------	11	8	1
2479	TTEWSINGLES-----------8FNL000400----------	8	11	2
2479	TTEWSINGLES-----------8FNL000400----------	11	9	3
2479	TTEWSINGLES-----------8FNL000400----------	11	8	4
2479	TTEWSINGLES-----------8FNL000300----------	9	11	1
2479	TTEWSINGLES-----------8FNL000300----------	11	4	2
2479	TTEWSINGLES-----------8FNL000300----------	8	11	3
2479	TTEWSINGLES-----------8FNL000300----------	13	15	4
2479	TTEWSINGLES-----------8FNL000500----------	11	8	1
2479	TTEWSINGLES-----------8FNL000500----------	11	6	2
2479	TTEWSINGLES-----------8FNL000500----------	13	11	3
2479	TTEWSINGLES-----------8FNL000600----------	7	11	1
2479	TTEWSINGLES-----------8FNL000600----------	4	11	2
2479	TTEWSINGLES-----------8FNL000600----------	11	3	3
2479	TTEWSINGLES-----------8FNL000600----------	7	11	4
2479	TTEMSINGLES-----------R32-001300----------	11	3	1
2479	TTEMSINGLES-----------R32-001300----------	9	11	2
2479	TTEMSINGLES-----------R32-001300----------	11	5	3
2479	TTEMSINGLES-----------R32-001300----------	11	5	4
2479	TTEWSINGLES-----------8FNL000100----------	11	5	1
2479	TTEWSINGLES-----------8FNL000100----------	11	6	2
2479	TTEWSINGLES-----------8FNL000100----------	11	8	3
2479	TTEWSINGLES-----------8FNL000200----------	11	5	1
2479	TTEWSINGLES-----------8FNL000200----------	6	11	2
2479	TTEWSINGLES-----------8FNL000200----------	8	11	3
2479	TTEWSINGLES-----------8FNL000200----------	6	11	4
2479	TTEMSINGLES-----------R32-001400----------	11	9	1
2479	TTEMSINGLES-----------R32-001400----------	8	11	2
2479	TTEMSINGLES-----------R32-001400----------	9	11	3
2479	TTEMSINGLES-----------R32-001400----------	2	11	4
2479	TTEMSINGLES-----------R32-001600----------	4	11	1
2479	TTEMSINGLES-----------R32-001600----------	6	11	2
2479	TTEMSINGLES-----------R32-001600----------	5	11	3
2479	TTEMSINGLES-----------R32-001500----------	11	4	1
2479	TTEMSINGLES-----------R32-001500----------	12	10	2
2479	TTEMSINGLES-----------R32-001500----------	11	9	3
2479	TTEMSINGLES-----------R32-001200----------	8	11	1
2479	TTEMSINGLES-----------R32-001200----------	2	11	2
2479	TTEMSINGLES-----------R32-001200----------	3	11	3
2479	TTEWSINGLES-----------R32-000600----------	7	11	1
2479	TTEWSINGLES-----------R32-000600----------	4	11	2
2479	TTEWSINGLES-----------R32-000600----------	5	11	3
2479	TTEMSINGLES-----------R32-000800----------	6	11	1
2479	TTEMSINGLES-----------R32-000800----------	11	13	2
2479	TTEMSINGLES-----------R32-000800----------	4	11	3
2479	TTEMSINGLES-----------R32-001000----------	11	6	1
2479	TTEMSINGLES-----------R32-001000----------	5	11	2
2479	TTEMSINGLES-----------R32-001000----------	2	11	3
2479	TTEMSINGLES-----------R32-001000----------	8	11	4
2479	TTEMSINGLES-----------R32-001100----------	11	6	1
2479	TTEMSINGLES-----------R32-001100----------	11	8	2
2479	TTEMSINGLES-----------R32-001100----------	10	12	3
2479	TTEMSINGLES-----------R32-001100----------	11	9	4
2479	TTEMSINGLES-----------R32-000300----------	5	11	1
2479	TTEMSINGLES-----------R32-000300----------	11	3	2
2479	TTEMSINGLES-----------R32-000300----------	17	15	3
2479	TTEMSINGLES-----------R32-000300----------	11	6	4
2479	TTEWSINGLES-----------R32-001600----------	11	13	1
2479	TTEWSINGLES-----------R32-001600----------	5	11	2
2479	TTEWSINGLES-----------R32-001600----------	9	11	3
2479	TTEMSINGLES-----------R32-000400----------	11	8	1
2479	TTEMSINGLES-----------R32-000400----------	11	4	2
2479	TTEMSINGLES-----------R32-000400----------	11	7	3
2479	TTEMSINGLES-----------R32-000900----------	12	10	1
2479	TTEMSINGLES-----------R32-000900----------	11	8	2
2479	TTEMSINGLES-----------R32-000900----------	11	6	3
2479	TTEMSINGLES-----------R32-000500----------	11	7	1
2479	TTEMSINGLES-----------R32-000500----------	11	4	2
2479	TTEMSINGLES-----------R32-000500----------	14	12	3
2479	TTEWSINGLES-----------R32-000200----------	9	11	1
2479	TTEWSINGLES-----------R32-000200----------	8	11	2
2479	TTEWSINGLES-----------R32-000200----------	7	11	3
2479	TTEMSINGLES-----------R32-000100----------	11	8	1
2479	TTEMSINGLES-----------R32-000100----------	12	10	2
2479	TTEMSINGLES-----------R32-000100----------	11	8	3
2479	TTEMSINGLES-----------R32-000600----------	6	11	1
2479	TTEMSINGLES-----------R32-000600----------	9	11	2
2479	TTEMSINGLES-----------R32-000600----------	9	11	3
2479	TTEMSINGLES-----------R32-000700----------	12	14	1
2479	TTEMSINGLES-----------R32-000700----------	11	8	2
2479	TTEMSINGLES-----------R32-000700----------	11	7	3
2479	TTEMSINGLES-----------R32-000700----------	11	7	4
2479	TTEMSINGLES-----------R32-000200----------	6	11	1
2479	TTEMSINGLES-----------R32-000200----------	6	11	2
2479	TTEMSINGLES-----------R32-000200----------	6	11	3
2479	TTEWSINGLES-----------R32-001500----------	5	11	1
2479	TTEWSINGLES-----------R32-001500----------	5	11	2
2479	TTEWSINGLES-----------R32-001500----------	8	11	3
2479	TTEWSINGLES-----------R32-001400----------	11	8	1
2479	TTEWSINGLES-----------R32-001400----------	11	8	2
2479	TTEWSINGLES-----------R32-001400----------	5	11	3
2479	TTEWSINGLES-----------R32-001400----------	11	8	4
2479	TTEWSINGLES-----------R32-000700----------	11	5	1
2479	TTEWSINGLES-----------R32-000700----------	9	11	2
2479	TTEWSINGLES-----------R32-000700----------	11	8	3
2479	TTEWSINGLES-----------R32-000700----------	11	8	4
2479	TTEWSINGLES-----------R32-001000----------	9	11	1
2479	TTEWSINGLES-----------R32-001000----------	11	6	2
2479	TTEWSINGLES-----------R32-001000----------	11	4	3
2479	TTEWSINGLES-----------R32-001000----------	11	4	4
2479	TTEWSINGLES-----------R32-001300----------	11	6	1
2479	TTEWSINGLES-----------R32-001300----------	11	4	2
2479	TTEWSINGLES-----------R32-001300----------	8	11	3
2479	TTEWSINGLES-----------R32-001300----------	11	6	4
2479	TTEWSINGLES-----------R32-001200----------	9	11	1
2479	TTEWSINGLES-----------R32-001200----------	9	11	2
2479	TTEWSINGLES-----------R32-001200----------	2	11	3
2479	TTEWSINGLES-----------R32-001100----------	11	6	1
2479	TTEWSINGLES-----------R32-001100----------	11	9	2
2479	TTEWSINGLES-----------R32-001100----------	5	11	3
2479	TTEWSINGLES-----------R32-001100----------	11	9	4
2479	TTEMSINGLES-----------R64-003000----------	11	5	1
2479	TTEMSINGLES-----------R64-003000----------	11	7	2
2479	TTEMSINGLES-----------R64-003000----------	11	7	3
2479	TTEMSINGLES-----------R64-002600----------	4	11	1
2479	TTEMSINGLES-----------R64-002600----------	11	8	2
2479	TTEMSINGLES-----------R64-002600----------	10	12	3
2479	TTEMSINGLES-----------R64-002600----------	5	11	4
2479	TTEMSINGLES-----------R64-002800----------	12	10	1
2479	TTEMSINGLES-----------R64-002800----------	11	3	2
2479	TTEMSINGLES-----------R64-002800----------	11	8	3
2479	TTEMSINGLES-----------R64-002900----------	11	6	1
2479	TTEMSINGLES-----------R64-002900----------	11	2	2
2479	TTEMSINGLES-----------R64-002900----------	11	8	3
2479	TTEMSINGLES-----------R64-002000----------	7	11	1
2479	TTEMSINGLES-----------R64-002000----------	11	3	2
2479	TTEMSINGLES-----------R64-002000----------	11	9	3
2479	TTEMSINGLES-----------R64-002000----------	11	7	4
2479	TTEWSINGLES-----------R32-000900----------	12	10	1
2479	TTEWSINGLES-----------R32-000900----------	12	14	2
2479	TTEWSINGLES-----------R32-000900----------	12	10	3
2479	TTEWSINGLES-----------R32-000900----------	11	6	4
2479	TTEMSINGLES-----------R64-002700----------	11	6	1
2479	TTEMSINGLES-----------R64-002700----------	11	4	2
2479	TTEMSINGLES-----------R64-002700----------	11	9	3
2479	TTEMSINGLES-----------R64-003100----------	9	11	1
2479	TTEMSINGLES-----------R64-003100----------	8	11	2
2479	TTEMSINGLES-----------R64-003100----------	8	11	3
2479	TTEMSINGLES-----------R64-002100----------	8	11	1
2479	TTEMSINGLES-----------R64-002100----------	12	10	2
2479	TTEMSINGLES-----------R64-002100----------	12	10	3
2479	TTEMSINGLES-----------R64-002100----------	11	7	4
2479	TTEMSINGLES-----------R64-001600----------	7	11	1
2479	TTEMSINGLES-----------R64-001600----------	10	12	2
2479	TTEMSINGLES-----------R64-001600----------	11	8	3
2479	TTEMSINGLES-----------R64-001600----------	8	11	4
2479	TTEMSINGLES-----------R64-002200----------	11	4	1
2479	TTEMSINGLES-----------R64-002200----------	6	11	2
2479	TTEMSINGLES-----------R64-002200----------	9	11	3
2479	TTEMSINGLES-----------R64-002200----------	11	2	4
2479	TTEMSINGLES-----------R64-002200----------	11	5	5
2479	TTEMSINGLES-----------R64-002300----------	11	9	1
2479	TTEMSINGLES-----------R64-002300----------	14	12	2
2479	TTEMSINGLES-----------R64-002300----------	9	11	3
2479	TTEMSINGLES-----------R64-002300----------	7	11	4
2479	TTEMSINGLES-----------R64-002300----------	5	11	5
2479	TTEMSINGLES-----------R64-002500----------	11	8	1
2479	TTEMSINGLES-----------R64-002500----------	11	7	2
2479	TTEMSINGLES-----------R64-002500----------	8	11	3
2479	TTEMSINGLES-----------R64-002500----------	11	9	4
2479	TTEWSINGLES-----------R32-000300----------	11	8	1
2479	TTEWSINGLES-----------R32-000300----------	11	7	2
2479	TTEWSINGLES-----------R32-000300----------	11	8	3
2479	TTEMSINGLES-----------R64-000300----------	4	11	1
2479	TTEMSINGLES-----------R64-000300----------	2	11	2
2479	TTEMSINGLES-----------R64-000300----------	8	11	3
2479	TTEMSINGLES-----------R64-002400----------	4	11	1
2479	TTEMSINGLES-----------R64-002400----------	7	11	2
2479	TTEMSINGLES-----------R64-002400----------	6	11	3
2479	TTEWSINGLES-----------R32-000100----------	11	8	1
2479	TTEWSINGLES-----------R32-000100----------	11	4	2
2479	TTEWSINGLES-----------R32-000100----------	11	7	3
2479	TTEMSINGLES-----------R64-003200----------	6	11	1
2479	TTEMSINGLES-----------R64-003200----------	6	11	2
2479	TTEMSINGLES-----------R64-003200----------	3	11	3
2479	TTEWSINGLES-----------R32-000400----------	11	5	1
2479	TTEWSINGLES-----------R32-000400----------	1	11	2
2479	TTEWSINGLES-----------R32-000400----------	2	11	3
2479	TTEWSINGLES-----------R32-000400----------	7	11	4
2479	TTEMSINGLES-----------R64-000400----------	7	11	1
2479	TTEMSINGLES-----------R64-000400----------	11	5	2
2479	TTEMSINGLES-----------R64-000400----------	11	5	3
2479	TTEMSINGLES-----------R64-000400----------	12	10	4
2479	TTEMSINGLES-----------R64-001900----------	7	11	1
2479	TTEMSINGLES-----------R64-001900----------	8	11	2
2479	TTEMSINGLES-----------R64-001900----------	9	11	3
2479	TTEWSINGLES-----------R32-000500----------	11	7	1
2479	TTEWSINGLES-----------R32-000500----------	11	7	2
2479	TTEWSINGLES-----------R32-000500----------	10	12	3
2479	TTEWSINGLES-----------R32-000500----------	11	3	4
2479	TTEMSINGLES-----------R64-001500----------	5	11	1
2479	TTEMSINGLES-----------R64-001500----------	3	11	2
2479	TTEMSINGLES-----------R64-001500----------	9	11	3
2479	TTEWSINGLES-----------R64-002000----------	8	11	1
2479	TTEWSINGLES-----------R64-002000----------	11	8	2
2479	TTEWSINGLES-----------R64-002000----------	11	4	3
2479	TTEWSINGLES-----------R64-002000----------	11	4	4
2479	TTEMSINGLES-----------R64-001100----------	9	11	1
2479	TTEMSINGLES-----------R64-001100----------	7	11	2
2479	TTEMSINGLES-----------R64-001100----------	11	7	3
2479	TTEMSINGLES-----------R64-001100----------	13	11	4
2479	TTEMSINGLES-----------R64-001100----------	11	4	5
2479	TTEMSINGLES-----------R64-001800----------	9	11	1
2479	TTEMSINGLES-----------R64-001800----------	5	11	2
2479	TTEMSINGLES-----------R64-001800----------	7	11	3
2479	TTEMSINGLES-----------R64-001400----------	8	11	1
2479	TTEMSINGLES-----------R64-001400----------	11	7	2
2479	TTEMSINGLES-----------R64-001400----------	11	5	3
2479	TTEMSINGLES-----------R64-001400----------	11	9	4
2479	TTEWSINGLES-----------R64-002600----------	3	11	1
2479	TTEWSINGLES-----------R64-002600----------	12	10	2
2479	TTEWSINGLES-----------R64-002600----------	7	11	3
2479	TTEWSINGLES-----------R64-002600----------	5	11	4
2479	TTEMSINGLES-----------R64-000600----------	3	11	1
2479	TTEMSINGLES-----------R64-000600----------	11	9	2
2479	TTEMSINGLES-----------R64-000600----------	11	9	3
2479	TTEMSINGLES-----------R64-000600----------	5	11	4
2479	TTEMSINGLES-----------R64-000600----------	12	10	5
2479	TTEMSINGLES-----------R64-000100----------	8	11	1
2479	TTEMSINGLES-----------R64-000100----------	11	6	2
2479	TTEMSINGLES-----------R64-000100----------	11	3	3
2479	TTEMSINGLES-----------R64-000100----------	11	8	4
2479	TTEMSINGLES-----------R64-000200----------	11	5	1
2479	TTEMSINGLES-----------R64-000200----------	8	11	2
2479	TTEMSINGLES-----------R64-000200----------	7	11	3
2479	TTEMSINGLES-----------R64-000200----------	8	11	4
2479	TTEMSINGLES-----------R64-001200----------	7	11	1
2479	TTEMSINGLES-----------R64-001200----------	11	8	2
2479	TTEMSINGLES-----------R64-001200----------	12	10	3
2479	TTEMSINGLES-----------R64-001200----------	13	11	4
2479	TTEMSINGLES-----------R64-000500----------	7	11	1
2479	TTEMSINGLES-----------R64-000500----------	12	14	2
2479	TTEMSINGLES-----------R64-000500----------	12	14	3
2479	TTEMSINGLES-----------R64-000700----------	6	11	1
2479	TTEMSINGLES-----------R64-000700----------	11	9	2
2479	TTEMSINGLES-----------R64-000700----------	5	11	3
2479	TTEMSINGLES-----------R64-000700----------	5	11	4
2479	TTEMSINGLES-----------R64-001700----------	16	14	1
2479	TTEMSINGLES-----------R64-001700----------	8	11	2
2479	TTEMSINGLES-----------R64-001700----------	9	11	3
2479	TTEMSINGLES-----------R64-001700----------	11	9	4
2479	TTEMSINGLES-----------R64-001700----------	13	11	5
2479	TTEMSINGLES-----------R64-000800----------	11	5	1
2479	TTEMSINGLES-----------R64-000800----------	11	6	2
2479	TTEMSINGLES-----------R64-000800----------	13	11	3
2479	TTEWSINGLES-----------R32-000800----------	10	12	1
2479	TTEWSINGLES-----------R32-000800----------	11	5	2
2479	TTEWSINGLES-----------R32-000800----------	8	11	3
2479	TTEWSINGLES-----------R32-000800----------	4	11	4
2479	TTEMSINGLES-----------R64-001000----------	14	12	1
2479	TTEMSINGLES-----------R64-001000----------	11	5	2
2479	TTEMSINGLES-----------R64-001000----------	11	7	3
2479	TTEMSINGLES-----------R64-001300----------	5	11	1
2479	TTEMSINGLES-----------R64-001300----------	11	5	2
2479	TTEMSINGLES-----------R64-001300----------	5	11	3
2479	TTEMSINGLES-----------R64-001300----------	4	11	4
2479	TTEMSINGLES-----------R64-000900----------	11	2	1
2479	TTEMSINGLES-----------R64-000900----------	11	3	2
2479	TTEMSINGLES-----------R64-000900----------	12	10	3
2479	TTEWSINGLES-----------R64-003200----------	6	11	1
2479	TTEWSINGLES-----------R64-003200----------	9	11	2
2479	TTEWSINGLES-----------R64-003200----------	9	11	3
2479	TTEWSINGLES-----------R64-003000----------	9	11	1
2479	TTEWSINGLES-----------R64-003000----------	11	4	2
2479	TTEWSINGLES-----------R64-003000----------	11	4	3
2479	TTEWSINGLES-----------R64-003000----------	8	11	4
2479	TTEWSINGLES-----------R64-003000----------	11	2	5
2479	TTEWSINGLES-----------R64-001000----------	11	9	1
2479	TTEWSINGLES-----------R64-001000----------	11	7	2
2479	TTEWSINGLES-----------R64-001000----------	5	11	3
2479	TTEWSINGLES-----------R64-001000----------	14	12	4
2479	TTEWSINGLES-----------R64-001800----------	11	7	1
2479	TTEWSINGLES-----------R64-001800----------	11	7	2
