event_id	doc	score_a	score_x	num
2701	TTEMSINGLES-----------FNL-000100----------	9	11	1
2701	TTEMSINGLES-----------FNL-000100----------	8	11	2
2701	TTEMSINGLES-----------FNL-000100----------	13	15	3
2701	TTEWDOUBLES-----------FNL-000100----------	4	11	1
2701	TTEWDOUBLES-----------FNL-000100----------	13	11	2
2701	TTEWDOUBLES-----------FNL-000100----------	6	11	3
2701	TTEWDOUBLES-----------FNL-000100----------	11	13	4
2701	TTEWSINGLES-----------FNL-000100----------	8	11	1
2701	TTEWSINGLES-----------FNL-000100----------	11	8	2
2701	TTEWSINGLES-----------FNL-000100----------	7	11	3
2701	TTEWSINGLES-----------FNL-000100----------	10	12	4
2701	TTEMDOUBLES-----------FNL-000100----------	7	11	1
2701	TTEMDOUBLES-----------FNL-000100----------	9	11	2
2701	TTEMDOUBLES-----------FNL-000100----------	11	8	3
2701	TTEMDOUBLES-----------FNL-000100----------	11	8	4
2701	TTEMDOUBLES-----------FNL-000100----------	11	4	5
2701	TTEXDOUBLES-----------FNL-000100----------	12	10	1
2701	TTEXDOUBLES-----------FNL-000100----------	3	11	2
2701	TTEXDOUBLES-----------FNL-000100----------	11	8	3
2701	TTEXDOUBLES-----------FNL-000100----------	9	11	4
2701	TTEXDOUBLES-----------FNL-000100----------	11	8	5
2701	TTEMSINGLES-----------SFNL000200----------	11	7	1
2701	TTEMSINGLES-----------SFNL000200----------	13	15	2
2701	TTEMSINGLES-----------SFNL000200----------	11	7	3
2701	TTEMSINGLES-----------SFNL000200----------	11	5	4
2701	TTEMSINGLES-----------SFNL000100----------	16	14	1
2701	TTEMSINGLES-----------SFNL000100----------	11	8	2
2701	TTEMSINGLES-----------SFNL000100----------	15	13	3
2701	TTEWSINGLES-----------SFNL000100----------	8	11	1
2701	TTEWSINGLES-----------SFNL000100----------	11	8	2
2701	TTEWSINGLES-----------SFNL000100----------	10	12	3
2701	TTEWSINGLES-----------SFNL000100----------	11	5	4
2701	TTEWSINGLES-----------SFNL000100----------	11	9	5
2701	TTEWSINGLES-----------SFNL000200----------	4	11	1
2701	TTEWSINGLES-----------SFNL000200----------	8	11	2
2701	TTEWSINGLES-----------SFNL000200----------	5	11	3
2701	TTEMSINGLES-----------QFNL000400----------	11	7	1
2701	TTEMSINGLES-----------QFNL000400----------	11	13	2
2701	TTEMSINGLES-----------QFNL000400----------	11	9	3
2701	TTEMSINGLES-----------QFNL000400----------	11	7	4
2701	TTEMSINGLES-----------QFNL000200----------	9	11	1
2701	TTEMSINGLES-----------QFNL000200----------	8	11	2
