event_id	doc	score_a	score_x	num
2755	TTEMSINGLES-----------FNL-000100----------	10	12	1
2755	TTEMSINGLES-----------FNL-000100----------	12	10	2
2755	TTEMSINGLES-----------FNL-000100----------	11	9	3
2755	TTEMSINGLES-----------FNL-000100----------	11	9	4
2755	TTEWSINGLES-----------FNL-000100----------	9	11	1
2755	TTEWSINGLES-----------FNL-000100----------	11	7	2
2755	TTEWSINGLES-----------FNL-000100----------	9	11	3
2755	TTEWSINGLES-----------FNL-000100----------	11	9	4
2755	TTEWSINGLES-----------FNL-000100----------	10	12	5
2755	TTEMDOUBLES-----------FNL-000100----------	11	9	1
2755	TTEMDOUBLES-----------FNL-000100----------	10	12	2
2755	TTEMDOUBLES-----------FNL-000100----------	11	6	3
2755	TTEMDOUBLES-----------FNL-000100----------	11	8	4
2755	TTEXDOUBLES-----------FNL-000100----------	10	12	1
2755	TTEXDOUBLES-----------FNL-000100----------	11	6	2
2755	TTEXDOUBLES-----------FNL-000100----------	12	10	3
2755	TTEXDOUBLES-----------FNL-000100----------	11	9	4
2755	TTEWDOUBLES-----------FNL-000100----------	5	11	1
2755	TTEWDOUBLES-----------FNL-000100----------	12	10	2
2755	TTEWDOUBLES-----------FNL-000100----------	7	11	3
2755	TTEWDOUBLES-----------FNL-000100----------	6	11	4
2755	TTEMSINGLES-----------SFNL000200----------	13	11	1
2755	TTEMSINGLES-----------SFNL000200----------	11	4	2
2755	TTEMSINGLES-----------SFNL000200----------	9	11	3
2755	TTEMSINGLES-----------SFNL000200----------	8	11	4
2755	TTEMSINGLES-----------SFNL000200----------	11	6	5
2755	TTEWSINGLES-----------SFNL000200----------	11	6	1
2755	TTEWSINGLES-----------SFNL000200----------	11	9	2
2755	TTEWSINGLES-----------SFNL000200----------	11	5	3
2755	TTEWSINGLES-----------SFNL000100----------	10	12	1
2755	TTEWSINGLES-----------SFNL000100----------	8	11	2
2755	TTEWSINGLES-----------SFNL000100----------	11	8	3
2755	TTEWSINGLES-----------SFNL000100----------	11	7	4
2755	TTEWSINGLES-----------SFNL000100----------	5	11	5
2755	TTEMSINGLES-----------QFNL000100----------	6	11	1
2755	TTEMSINGLES-----------QFNL000100----------	12	10	2
2755	TTEMSINGLES-----------QFNL000100----------	10	12	3
2755	TTEMSINGLES-----------QFNL000100----------	11	6	4
2755	TTEMSINGLES-----------QFNL000100----------	9	11	5
2755	TTEMSINGLES-----------SFNL000100----------	12	10	1
2755	TTEMSINGLES-----------SFNL000100----------	6	11	2
2755	TTEMSINGLES-----------SFNL000100----------	4	11	3
2755	TTEMSINGLES-----------SFNL000100----------	7	11	4
2755	TTEMSINGLES-----------QFNL000400----------	8	11	1
2755	TTEMSINGLES-----------QFNL000400----------	11	7	2
2755	TTEMSINGLES-----------QFNL000400----------	11	13	3
2755	TTEMSINGLES-----------QFNL000400----------	8	11	4
2755	TTEMSINGLES-----------QFNL000200----------	5	11	1
2755	TTEMSINGLES-----------QFNL000200----------	11	9	2
2755	TTEMSINGLES-----------QFNL000200----------	7	11	3
2755	TTEMSINGLES-----------QFNL000200----------	9	11	4
2755	TTEMSINGLES-----------QFNL000300----------	9	11	1
2755	TTEMSINGLES-----------QFNL000300----------	10	12	2
2755	TTEMSINGLES-----------QFNL000300----------	4	11	3
2755	TTEWSINGLES-----------QFNL000200----------	12	10	1
2755	TTEWSINGLES-----------QFNL000200----------	11	3	2
2755	TTEWSINGLES-----------QFNL000200----------	11	6	3
2755	TTEWSINGLES-----------QFNL000100----------	11	5	1
2755	TTEWSINGLES-----------QFNL000100----------	8	11	2
2755	TTEWSINGLES-----------QFNL000100----------	6	11	3
2755	TTEWSINGLES-----------QFNL000100----------	11	4	4
2755	TTEWSINGLES-----------QFNL000100----------	11	3	5
2755	TTEXDOUBLES-----------SFNL000100----------	11	8	1
