event_id	doc	score_a	score_x	num
2660	TTEMSINGLES-----------FNL-000100----------	8	11	1
2660	TTEMSINGLES-----------FNL-000100----------	11	9	2
2660	TTEMSINGLES-----------FNL-000100----------	11	7	3
2660	TTEMSINGLES-----------FNL-000100----------	12	10	4
2660	TTEMSINGLES-----------FNL-000100----------	11	13	5
2660	TTEMSINGLES-----------FNL-000100----------	11	3	6
2660	TTEWSINGLES-----------FNL-000100----------	5	11	1
2660	TTEWSINGLES-----------FNL-000100----------	11	8	2
2660	TTEWSINGLES-----------FNL-000100----------	11	7	3
2660	TTEWSINGLES-----------FNL-000100----------	11	7	4
2660	TTEWSINGLES-----------FNL-000100----------	7	11	5
2660	TTEWSINGLES-----------FNL-000100----------	11	6	6
2660	TTEWDOUBLES-----------FNL-000100----------	8	11	1
2660	TTEWDOUBLES-----------FNL-000100----------	7	11	2
2660	TTEWDOUBLES-----------FNL-000100----------	10	12	3
2660	TTEMSINGLES-----------SFNL000100----------	11	5	1
2660	TTEMSINGLES-----------SFNL000100----------	7	11	2
2660	TTEMSINGLES-----------SFNL000100----------	12	10	3
2660	TTEMSINGLES-----------SFNL000100----------	11	7	4
2660	TTEMSINGLES-----------SFNL000100----------	8	11	5
2660	TTEMSINGLES-----------SFNL000100----------	11	8	6
2660	TTEMDOUBLES-----------SFNL000100----------	7	11	1
2660	TTEMDOUBLES-----------SFNL000100----------	11	3	2
2660	TTEMDOUBLES-----------SFNL000100----------	11	5	3
2660	TTEMDOUBLES-----------SFNL000100----------	14	12	4
2660	TTEWDOUBLES-----------SFNL000100----------	7	11	1
2660	TTEWDOUBLES-----------SFNL000100----------	9	11	2
2660	TTEWDOUBLES-----------SFNL000100----------	6	11	3
2660	TTEWSINGLES-----------SFNL000100----------	11	4	1
2660	TTEWSINGLES-----------SFNL000100----------	11	5	2
2660	TTEWSINGLES-----------SFNL000100----------	11	8	3
2660	TTEWSINGLES-----------SFNL000100----------	5	11	4
2660	TTEWSINGLES-----------SFNL000100----------	11	8	5
2660	TTEMSINGLES-----------SFNL000200----------	9	11	1
2660	TTEMSINGLES-----------SFNL000200----------	8	11	2
2660	TTEMSINGLES-----------SFNL000200----------	3	11	3
2660	TTEMSINGLES-----------SFNL000200----------	11	6	4
2660	TTEMSINGLES-----------SFNL000200----------	7	11	5
2660	TTEMDOUBLES-----------FNL-000100----------	13	11	1
2660	TTEMDOUBLES-----------FNL-000100----------	11	6	2
2660	TTEMDOUBLES-----------FNL-000100----------	11	5	3
