event_id	doc	score_a	score_x	num
2893	TTEMDOUBLES-----------FNL-000100----------	11	5	1
2893	TTEMDOUBLES-----------FNL-000100----------	7	11	2
2893	TTEMDOUBLES-----------FNL-000100----------	11	13	3
2893	TTEMDOUBLES-----------FNL-000100----------	12	14	4
2893	TTEMSINGLES-----------SFNL000100----------	8	11	1
2893	TTEMSINGLES-----------SFNL000100----------	13	11	2
2893	TTEMSINGLES-----------SFNL000100----------	8	11	3
2893	TTEMSINGLES-----------SFNL000100----------	9	11	4
2893	TTEWDOUBLES-----------FNL-000100----------	11	1	1
2893	TTEWDOUBLES-----------FNL-000100----------	5	11	2
2893	TTEWDOUBLES-----------FNL-000100----------	11	8	3
2893	TTEWDOUBLES-----------FNL-000100----------	11	6	4
2893	TTEWSINGLES-----------SFNL000200----------	11	7	1
2893	TTEWSINGLES-----------SFNL000200----------	11	9	2
2893	TTEWSINGLES-----------SFNL000200----------	11	4	3
2893	TTEWSINGLES-----------SFNL000100----------	11	8	1
2893	TTEWSINGLES-----------SFNL000100----------	11	13	2
2893	TTEWSINGLES-----------SFNL000100----------	6	11	3
2893	TTEWSINGLES-----------SFNL000100----------	5	11	4
2893	TTEMSINGLES-----------SFNL000200----------	11	9	1
2893	TTEMSINGLES-----------SFNL000200----------	11	8	2
2893	TTEMSINGLES-----------SFNL000200----------	12	10	3
2893	TTEWSINGLES-----------FNL-000100----------	9	11	1
2893	TTEWSINGLES-----------FNL-000100----------	5	11	2
2893	TTEWSINGLES-----------FNL-000100----------	5	11	3
2893	TTEXDOUBLES-----------FNL-000100----------	6	11	1
2893	TTEXDOUBLES-----------FNL-000100----------	12	10	2
2893	TTEXDOUBLES-----------FNL-000100----------	6	11	3
2893	TTEXDOUBLES-----------FNL-000100----------	6	11	4
2893	TTEMSINGLES-----------FNL-000100----------	6	11	1
2893	TTEMSINGLES-----------FNL-000100----------	11	7	2
2893	TTEMSINGLES-----------FNL-000100----------	11	7	3
2893	TTEMSINGLES-----------FNL-000100----------	11	4	4
2893	TTEMSINGLES-----------QFNL000400----------	5	11	1
2893	TTEMSINGLES-----------QFNL000400----------	6	11	2
2893	TTEMSINGLES-----------QFNL000400----------	10	12	3
2893	TTEMSINGLES-----------QFNL000300----------	8	11	1
2893	TTEMSINGLES-----------QFNL000300----------	11	3	2
2893	TTEMSINGLES-----------QFNL000300----------	11	9	3
2893	TTEMSINGLES-----------QFNL000300----------	11	7	4
2893	TTEMSINGLES-----------QFNL000200----------	4	11	1
2893	TTEMSINGLES-----------QFNL000200----------	3	11	2
2893	TTEMSINGLES-----------QFNL000200----------	4	11	3
2893	TTEWSINGLES-----------QFNL000100----------	11	5	1
2893	TTEWSINGLES-----------QFNL000100----------	11	5	2
2893	TTEWSINGLES-----------QFNL000100----------	11	4	3
2893	TTEWSINGLES-----------QFNL000200----------	6	11	1
2893	TTEWSINGLES-----------QFNL000200----------	11	8	2
2893	TTEWSINGLES-----------QFNL000200----------	8	11	3
2893	TTEWSINGLES-----------QFNL000200----------	3	11	4
2893	TTEWSINGLES-----------QFNL000300----------	11	7	1
2893	TTEWSINGLES-----------QFNL000300----------	11	5	2
2893	TTEWSINGLES-----------QFNL000300----------	11	7	3
2893	TTEMSINGLES-----------QFNL000100----------	10	12	1
2893	TTEMSINGLES-----------QFNL000100----------	11	5	2
2893	TTEMSINGLES-----------QFNL000100----------	11	6	3
2893	TTEMSINGLES-----------QFNL000100----------	11	6	4
2893	TTEXDOUBLES-----------SFNL000100----------	5	11	1
2893	TTEXDOUBLES-----------SFNL000100----------	11	7	2
2893	TTEXDOUBLES-----------SFNL000100----------	11	5	3
2893	TTEXDOUBLES-----------SFNL000100----------	10	12	4
2893	TTEXDOUBLES-----------SFNL000100----------	11	3	5
2893	TTEMDOUBLES-----------SFNL000100----------	11	3	1
2893	TTEMDOUBLES-----------SFNL000100----------	13	11	2
2893	TTEMDOUBLES-----------SFNL000100----------	7	11	3
2893	TTEMDOUBLES-----------SFNL000100----------	11	9	4
2893	TTEMSINGLES-----------8FNL000800----------	6	11	1
2893	TTEMSINGLES-----------8FNL000800----------	3	11	2
2893	TTEMSINGLES-----------8FNL000800----------	7	11	3
2893	TTEMSINGLES-----------8FNL000500----------	10	12	1
2893	TTEMSINGLES-----------8FNL000500----------	5	11	2
2893	TTEMSINGLES-----------8FNL000500----------	11	9	3
2893	TTEMSINGLES-----------8FNL000500----------	11	9	4
2893	TTEMSINGLES-----------8FNL000500----------	7	11	5
2893	TTEMDOUBLES-----------SFNL000200----------	7	11	1
2893	TTEMDOUBLES-----------SFNL000200----------	9	11	2
2893	TTEMDOUBLES-----------SFNL000200----------	10	12	3
2893	TTEWDOUBLES-----------SFNL000100----------	11	4	1
2893	TTEWDOUBLES-----------SFNL000100----------	8	11	2
2893	TTEWDOUBLES-----------SFNL000100----------	12	10	3
2893	TTEWDOUBLES-----------SFNL000100----------	11	3	4
