event_id	doc	score_a	score_x	num
2697	TTEMSINGLES-----------SFNL000200----------	5	11	1
2697	TTEMSINGLES-----------SFNL000200----------	11	6	2
2697	TTEMSINGLES-----------SFNL000200----------	5	11	3
2697	TTEMSINGLES-----------SFNL000200----------	7	11	4
2697	TTEMSINGLES-----------R32-000100----------	6	11	1
2697	TTEMSINGLES-----------R32-000100----------	11	4	2
2697	TTEMSINGLES-----------R32-000100----------	11	5	3
2697	TTEMSINGLES-----------R32-000100----------	11	6	4
2697	TTEMSINGLES-----------8FNL000800----------	6	11	1
2697	TTEMSINGLES-----------8FNL000800----------	9	11	2
2697	TTEMSINGLES-----------8FNL000800----------	4	11	3
2697	TTEWSINGLES-----------SFNL000200----------	9	11	1
2697	TTEWSINGLES-----------SFNL000200----------	11	8	2
2697	TTEWSINGLES-----------SFNL000200----------	15	17	3
2697	TTEWSINGLES-----------SFNL000200----------	11	6	4
2697	TTEWSINGLES-----------SFNL000200----------	5	11	5
2697	TTEWDOUBLES-----------RND1000700----------	6	11	1
2697	TTEWDOUBLES-----------RND1000700----------	6	11	2
2697	TTEWDOUBLES-----------RND1000700----------	4	11	3
2697	TTEMSINGLES-----------R32-000400----------	11	7	1
2697	TTEMSINGLES-----------R32-000400----------	16	14	2
2697	TTEMSINGLES-----------R32-000400----------	10	12	3
2697	TTEMSINGLES-----------R32-000400----------	7	11	4
2697	TTEMSINGLES-----------R32-000400----------	3	11	5
2697	TTEMSINGLES-----------FNL-000100----------	11	7	1
2697	TTEMSINGLES-----------FNL-000100----------	11	3	2
2697	TTEMSINGLES-----------FNL-000100----------	13	11	3
2697	TTEMSINGLES-----------FNL-000100----------	11	8	4
2697	TTEMDOUBLES-----------FNL-000100----------	8	11	1
2697	TTEMDOUBLES-----------FNL-000100----------	11	4	2
2697	TTEMDOUBLES-----------FNL-000100----------	5	11	3
2697	TTEMDOUBLES-----------FNL-000100----------	11	5	4
2697	TTEMDOUBLES-----------FNL-000100----------	8	11	5
2697	TTEWDOUBLES-----------FNL-000100----------	11	7	1
2697	TTEWDOUBLES-----------FNL-000100----------	6	11	2
2697	TTEWDOUBLES-----------FNL-000100----------	11	9	3
2697	TTEWDOUBLES-----------FNL-000100----------	10	12	4
2697	TTEWDOUBLES-----------FNL-000100----------	3	11	5
2697	TTEXDOUBLES-----------FNL-000100----------	3	11	1
2697	TTEXDOUBLES-----------FNL-000100----------	7	11	2
2697	TTEXDOUBLES-----------FNL-000100----------	8	11	3
2697	TTEMSINGLES-----------RND2001500----------	11	9	1
2697	TTEMSINGLES-----------RND2001500----------	14	12	2
2697	TTEMSINGLES-----------RND2001500----------	9	11	3
2697	TTEMSINGLES-----------RND2001500----------	7	11	4
2697	TTEMSINGLES-----------RND2001500----------	11	4	5
2697	TTEWSINGLES-----------FNL-000100----------	11	0	1
2697	TTEWSINGLES-----------FNL-000100----------	11	0	2
2697	TTEWSINGLES-----------FNL-000100----------	11	0	3
2697	TTEWSINGLES-----------FNL-000100----------	11	0	4
2697	TTEMSINGLES-----------RND2001000----------	11	8	1
2697	TTEMSINGLES-----------RND2001000----------	9	11	2
2697	TTEMSINGLES-----------RND2001000----------	11	4	3
2697	TTEMSINGLES-----------RND2001000----------	11	7	4
2697	TTEMSINGLES-----------RND2001600----------	5	11	1
2697	TTEMSINGLES-----------RND2001600----------	11	8	2
2697	TTEMSINGLES-----------RND2001600----------	11	7	3
2697	TTEMSINGLES-----------RND2001600----------	11	2	4
2697	TTEWSINGLES-----------RND2001400----------	11	9	1
2697	TTEWSINGLES-----------RND2001400----------	11	4	2
2697	TTEWSINGLES-----------RND2001400----------	15	13	3
2697	TTEWSINGLES-----------RND2001100----------	10	12	1
2697	TTEWSINGLES-----------RND2001100----------	11	6	2
2697	TTEWSINGLES-----------RND2001100----------	10	12	3
2697	TTEWSINGLES-----------RND2001100----------	8	11	4
2697	TTEWDOUBLES-----------RND2000100----------	5	11	1
2697	TTEWDOUBLES-----------RND2000100----------	10	12	2
2697	TTEWDOUBLES-----------RND2000100----------	8	11	3
2697	TTEWSINGLES-----------RND2001600----------	7	11	1
2697	TTEWSINGLES-----------RND2001600----------	3	11	2
2697	TTEWSINGLES-----------RND2001600----------	5	11	3
2697	TTEMSINGLES-----------RND3000600----------	11	7	1
2697	TTEMSINGLES-----------RND3000600----------	9	11	2
2697	TTEMSINGLES-----------RND3000600----------	11	8	3
2697	TTEMSINGLES-----------RND3000600----------	11	8	4
2697	TTEWDOUBLES-----------RND1000500----------	11	7	1
2697	TTEWDOUBLES-----------RND1000500----------	11	8	2
2697	TTEWDOUBLES-----------RND1000500----------	11	9	3
2697	TTEMSINGLES-----------RND2001100----------	11	5	1
2697	TTEMSINGLES-----------RND2001100----------	11	8	2
2697	TTEMSINGLES-----------RND2001100----------	11	2	3
2697	TTEMSINGLES-----------RND2000200----------	6	11	1
2697	TTEMSINGLES-----------RND2000200----------	11	9	2
2697	TTEMSINGLES-----------RND2000200----------	11	4	3
2697	TTEMSINGLES-----------RND2000200----------	6	11	4
2697	TTEMSINGLES-----------RND2000200----------	6	11	5
