event_id	doc	score_a	score_x	num
2694	TTEMDOUBLES-----------FNL-000100----------	11	9	1
2694	TTEMDOUBLES-----------FNL-000100----------	9	11	2
2694	TTEMDOUBLES-----------FNL-000100----------	11	13	3
2694	TTEMDOUBLES-----------FNL-000100----------	11	7	4
2694	TTEMDOUBLES-----------FNL-000100----------	11	5	5
2694	TTEWDOUBLES-----------FNL-000100----------	5	11	1
2694	TTEWDOUBLES-----------FNL-000100----------	6	11	2
2694	TTEWDOUBLES-----------FNL-000100----------	6	11	3
2694	TTEMSINGLES-----------FNL-000100----------	15	13	1
2694	TTEMSINGLES-----------FNL-000100----------	8	11	2
2694	TTEMSINGLES-----------FNL-000100----------	3	11	3
2694	TTEMSINGLES-----------FNL-000100----------	11	4	4
2694	TTEMSINGLES-----------FNL-000100----------	11	7	5
2694	TTEMSINGLES-----------FNL-000100----------	7	11	6
2694	TTEMSINGLES-----------FNL-000100----------	12	10	7
2694	TTEWSINGLES-----------FNL-000100----------	3	11	1
2694	TTEWSINGLES-----------FNL-000100----------	8	11	2
2694	TTEWSINGLES-----------FNL-000100----------	11	8	3
2694	TTEWSINGLES-----------FNL-000100----------	11	6	4
2694	TTEWSINGLES-----------FNL-000100----------	14	12	5
2694	TTEWSINGLES-----------FNL-000100----------	9	11	6
2694	TTEWSINGLES-----------FNL-000100----------	11	6	7
2694	TTEXDOUBLES-----------FNL-000100----------	12	10	1
2694	TTEXDOUBLES-----------FNL-000100----------	9	11	2
2694	TTEXDOUBLES-----------FNL-000100----------	11	4	3
2694	TTEXDOUBLES-----------FNL-000100----------	11	7	4
2694	TTEWSINGLES-----------SFNL000200----------	4	11	1
2694	TTEWSINGLES-----------SFNL000200----------	7	11	2
2694	TTEWSINGLES-----------SFNL000200----------	10	12	3
2694	TTEMSINGLES-----------SFNL000100----------	11	6	1
2694	TTEMSINGLES-----------SFNL000100----------	11	7	2
2694	TTEMSINGLES-----------SFNL000100----------	6	11	3
2694	TTEMSINGLES-----------SFNL000100----------	4	11	4
2694	TTEMSINGLES-----------SFNL000100----------	11	7	5
2694	TTEMSINGLES-----------QFNL000300----------	10	12	1
2694	TTEMSINGLES-----------QFNL000300----------	11	6	2
2694	TTEMSINGLES-----------QFNL000300----------	5	11	3
2694	TTEMSINGLES-----------QFNL000300----------	11	3	4
2694	TTEMSINGLES-----------QFNL000300----------	3	11	5
2694	TTEWSINGLES-----------SFNL000100----------	15	13	1
2694	TTEWSINGLES-----------SFNL000100----------	11	5	2
2694	TTEWSINGLES-----------SFNL000100----------	11	9	3
2694	TTEMSINGLES-----------SFNL000200----------	9	11	1
2694	TTEMSINGLES-----------SFNL000200----------	9	11	2
2694	TTEMSINGLES-----------SFNL000200----------	10	12	3
2694	TTEWSINGLES-----------QFNL000200----------	11	7	1
2694	TTEWSINGLES-----------QFNL000200----------	11	8	2
2694	TTEWSINGLES-----------QFNL000200----------	9	11	3
2694	TTEWSINGLES-----------QFNL000200----------	11	2	4
2694	TTEMSINGLES-----------QFNL000400----------	6	11	1
2694	TTEMSINGLES-----------QFNL000400----------	10	12	2
2694	TTEMSINGLES-----------QFNL000400----------	6	11	3
2694	TTEMSINGLES-----------QFNL000100----------	11	8	1
2694	TTEMSINGLES-----------QFNL000100----------	12	10	2
2694	TTEMSINGLES-----------QFNL000100----------	11	9	3
2694	TTEWSINGLES-----------8FNL000700----------	11	4	1
2694	TTEWSINGLES-----------8FNL000700----------	9	11	2
2694	TTEWSINGLES-----------8FNL000700----------	11	7	3
2694	TTEWSINGLES-----------8FNL000700----------	9	11	4
2694	TTEWSINGLES-----------8FNL000700----------	11	8	5
2694	TTEWSINGLES-----------QFNL000400----------	8	11	1
2694	TTEWSINGLES-----------QFNL000400----------	9	11	2
2694	TTEWSINGLES-----------QFNL000400----------	11	4	3
2694	TTEWSINGLES-----------QFNL000400----------	8	11	4
2694	TTEMSINGLES-----------8FNL000700----------	15	13	1
2694	TTEMSINGLES-----------8FNL000700----------	10	12	2
2694	TTEMSINGLES-----------8FNL000700----------	11	7	3
2694	TTEMSINGLES-----------8FNL000700----------	11	5	4
2694	TTEMSINGLES-----------8FNL000800----------	4	11	1
2694	TTEMSINGLES-----------8FNL000800----------	10	12	2
2694	TTEMSINGLES-----------8FNL000800----------	4	11	3
2694	TTEMSINGLES-----------QFNL000200----------	11	4	1
2694	TTEMSINGLES-----------QFNL000200----------	8	11	2
2694	TTEMSINGLES-----------QFNL000200----------	7	11	3
2694	TTEMSINGLES-----------QFNL000200----------	11	8	4
2694	TTEMSINGLES-----------QFNL000200----------	6	11	5
2694	TTEWSINGLES-----------QFNL000100----------	7	11	1
2694	TTEWSINGLES-----------QFNL000100----------	11	7	2
2694	TTEWSINGLES-----------QFNL000100----------	11	6	3
2694	TTEWSINGLES-----------QFNL000100----------	5	11	4
2694	TTEWSINGLES-----------QFNL000100----------	11	9	5
2694	TTEWSINGLES-----------8FNL000100----------	8	11	1
2694	TTEWSINGLES-----------8FNL000100----------	11	6	2
2694	TTEWSINGLES-----------8FNL000100----------	11	6	3
2694	TTEWSINGLES-----------8FNL000100----------	11	4	4
2694	TTEWSINGLES-----------QFNL000300----------	11	8	1
2694	TTEWSINGLES-----------QFNL000300----------	4	11	2
2694	TTEWSINGLES-----------QFNL000300----------	11	13	3
2694	TTEWSINGLES-----------QFNL000300----------	8	11	4
2694	TTEMSINGLES-----------8FNL000100----------	11	7	1
2694	TTEMSINGLES-----------8FNL000100----------	11	7	2
2694	TTEMSINGLES-----------8FNL000100----------	11	7	3
2694	TTEWSINGLES-----------8FNL000500----------	6	11	1
2694	TTEWSINGLES-----------8FNL000500----------	3	11	2
2694	TTEWSINGLES-----------8FNL000500----------	5	11	3
