event_id	doc	score_a	score_x	num
2539	TTEMSINGLES-----------FNL-000100----------	11	8	1
2539	TTEMSINGLES-----------FNL-000100----------	11	9	2
2539	TTEMSINGLES-----------FNL-000100----------	11	5	3
2539	TTEMSINGLES-----------FNL-000100----------	11	8	4
2539	TTEMDOUBLES-----------FNL-000100----------	9	11	1
2539	TTEMDOUBLES-----------FNL-000100----------	11	13	2
2539	TTEMDOUBLES-----------FNL-000100----------	8	11	3
2539	TTEWSINGLES-----------FNL-000100----------	8	11	1
2539	TTEWSINGLES-----------FNL-000100----------	11	4	2
2539	TTEWSINGLES-----------FNL-000100----------	4	11	3
2539	TTEWSINGLES-----------FNL-000100----------	7	11	4
2539	TTEWSINGLES-----------FNL-000100----------	12	10	5
2539	TTEWSINGLES-----------FNL-000100----------	1	11	6
2539	TTEWDOUBLES-----------FNL-000100----------	12	10	1
2539	TTEWDOUBLES-----------FNL-000100----------	11	3	2
2539	TTEWDOUBLES-----------FNL-000100----------	8	11	3
2539	TTEWDOUBLES-----------FNL-000100----------	11	9	4
2539	TTEMSINGLES-----------SFNL000100----------	11	5	1
2539	TTEMSINGLES-----------SFNL000100----------	11	13	2
2539	TTEMSINGLES-----------SFNL000100----------	5	11	3
2539	TTEMSINGLES-----------SFNL000100----------	5	11	4
2539	TTEMSINGLES-----------SFNL000100----------	3	11	5
2539	TTEWDOUBLES-----------SFNL000200----------	6	11	1
2539	TTEWDOUBLES-----------SFNL000200----------	11	3	2
2539	TTEWDOUBLES-----------SFNL000200----------	7	11	3
2539	TTEWDOUBLES-----------SFNL000200----------	8	11	4
2539	TTEWSINGLES-----------SFNL000100----------	11	7	1
2539	TTEWSINGLES-----------SFNL000100----------	11	2	2
2539	TTEWSINGLES-----------SFNL000100----------	8	11	3
2539	TTEWSINGLES-----------SFNL000100----------	7	11	4
2539	TTEWSINGLES-----------SFNL000100----------	11	3	5
2539	TTEWSINGLES-----------SFNL000100----------	11	2	6
2539	TTEMDOUBLES-----------SFNL000200----------	8	11	1
2539	TTEMDOUBLES-----------SFNL000200----------	8	11	2
2539	TTEMDOUBLES-----------SFNL000200----------	11	9	3
2539	TTEMDOUBLES-----------SFNL000200----------	4	11	4
2539	TTEXDOUBLES-----------FNL-000100----------	11	7	1
2539	TTEXDOUBLES-----------FNL-000100----------	11	5	2
2539	TTEXDOUBLES-----------FNL-000100----------	11	5	3
2539	TTEWSINGLES-----------SFNL000200----------	6	11	1
2539	TTEWSINGLES-----------SFNL000200----------	8	11	2
2539	TTEWSINGLES-----------SFNL000200----------	4	11	3
2539	TTEWSINGLES-----------SFNL000200----------	9	11	4
2539	TTEMSINGLES-----------SFNL000200----------	11	7	1
2539	TTEMSINGLES-----------SFNL000200----------	11	6	2
2539	TTEMSINGLES-----------SFNL000200----------	8	11	3
2539	TTEMSINGLES-----------SFNL000200----------	11	9	4
2539	TTEMSINGLES-----------SFNL000200----------	11	9	5
2539	TTEMDOUBLES-----------SFNL000100----------	11	4	1
2539	TTEMDOUBLES-----------SFNL000100----------	12	10	2
2539	TTEMDOUBLES-----------SFNL000100----------	11	4	3
2539	TTEMSINGLES-----------QFNL000100----------	4	11	1
2539	TTEMSINGLES-----------QFNL000100----------	12	10	2
