event_id	doc	score_a	score_x	num
2611	TTEWDOUBLES-----------FNL-000100----------	11	7	1
2611	TTEWDOUBLES-----------FNL-000100----------	9	11	2
2611	TTEWDOUBLES-----------FNL-000100----------	7	11	3
2611	TTEWDOUBLES-----------FNL-000100----------	13	11	4
2611	TTEWDOUBLES-----------FNL-000100----------	10	12	5
2611	TTEMSINGLES-----------FNL-000100----------	15	13	1
2611	TTEMSINGLES-----------FNL-000100----------	11	8	2
2611	TTEMSINGLES-----------FNL-000100----------	11	8	3
2611	TTEMSINGLES-----------FNL-000100----------	11	8	4
2611	TTEWSINGLES-----------FNL-000100----------	9	11	1
2611	TTEWSINGLES-----------FNL-000100----------	11	4	2
2611	TTEWSINGLES-----------FNL-000100----------	11	5	3
2611	TTEWSINGLES-----------FNL-000100----------	11	5	4
2611	TTEWSINGLES-----------FNL-000100----------	11	3	5
2611	TTEMDOUBLES-----------FNL-000100----------	11	7	1
2611	TTEMDOUBLES-----------FNL-000100----------	12	10	2
2611	TTEMDOUBLES-----------FNL-000100----------	11	5	3
2611	TTEMDOUBLES-----------SFNL000200----------	11	9	1
2611	TTEMDOUBLES-----------SFNL000200----------	11	9	2
2611	TTEMDOUBLES-----------SFNL000200----------	11	7	3
2611	TTEMSINGLES-----------SFNL000100----------	11	9	1
2611	TTEMSINGLES-----------SFNL000100----------	9	11	2
2611	TTEMSINGLES-----------SFNL000100----------	11	5	3
2611	TTEMSINGLES-----------SFNL000100----------	11	8	4
2611	TTEMSINGLES-----------SFNL000100----------	11	6	5
2611	TTEWDOUBLES-----------SFNL000200----------	11	8	1
2611	TTEWDOUBLES-----------SFNL000200----------	11	3	2
2611	TTEWDOUBLES-----------SFNL000200----------	11	8	3
2611	TTEMDOUBLES-----------SFNL000100----------	11	7	1
2611	TTEMDOUBLES-----------SFNL000100----------	11	4	2
2611	TTEMDOUBLES-----------SFNL000100----------	3	11	3
2611	TTEMDOUBLES-----------SFNL000100----------	11	6	4
2611	TTEWSINGLES-----------SFNL000100----------	9	11	1
2611	TTEWSINGLES-----------SFNL000100----------	11	5	2
2611	TTEWSINGLES-----------SFNL000100----------	5	11	3
2611	TTEWSINGLES-----------SFNL000100----------	11	5	4
2611	TTEWSINGLES-----------SFNL000100----------	11	8	5
2611	TTEWSINGLES-----------SFNL000100----------	9	11	6
2611	TTEWSINGLES-----------SFNL000100----------	11	3	7
2611	TTEMSINGLES-----------SFNL000200----------	6	11	1
2611	TTEMSINGLES-----------SFNL000200----------	6	11	2
2611	TTEMSINGLES-----------SFNL000200----------	10	12	3
2611	TTEMSINGLES-----------SFNL000200----------	7	11	4
2611	TTEXDOUBLES-----------FNL-000100----------	11	8	1
2611	TTEXDOUBLES-----------FNL-000100----------	5	11	2
2611	TTEXDOUBLES-----------FNL-000100----------	11	6	3
2611	TTEXDOUBLES-----------FNL-000100----------	11	5	4
2611	TTEWDOUBLES-----------SFNL000100----------	7	11	1
2611	TTEWDOUBLES-----------SFNL000100----------	3	11	2
2611	TTEWDOUBLES-----------SFNL000100----------	7	11	3
2611	TTEWSINGLES-----------SFNL000200----------	13	11	1
2611	TTEWSINGLES-----------SFNL000200----------	11	3	2
2611	TTEWSINGLES-----------SFNL000200----------	8	11	3
2611	TTEWSINGLES-----------SFNL000200----------	9	11	4
2611	TTEWSINGLES-----------SFNL000200----------	11	9	5
2611	TTEWSINGLES-----------SFNL000200----------	10	12	6
2611	TTEWSINGLES-----------SFNL000200----------	11	7	7
2611	TTEMSINGLES-----------QFNL000400----------	9	11	1
2611	TTEMSINGLES-----------QFNL000400----------	7	11	2
2611	TTEMSINGLES-----------QFNL000400----------	11	6	3
2611	TTEMSINGLES-----------QFNL000400----------	7	11	4
2611	TTEMSINGLES-----------QFNL000400----------	14	12	5
2611	TTEMSINGLES-----------QFNL000400----------	15	17	6
