tournament_id	year	tournament_name	tournament_type	tournament_kind	organizer	matches	from	to
2194	2013	2013 - Euro - Africa, Spanish Open, Almeria (ESP)	World Tour / Pro Tour	Challenge Series	ESP	276	2013-01-17	2013-01-20
2196	2013	2013 - World Tour, Austrian Open, Wels (AUT)	World Tour / Pro Tour	Major Series	AUT	656	2013-01-23	2013-01-27
2199	2013	2013 - Bahrain Junior and Cadet Open, Manama (BRN)	World Junior Circuit	Premium	BRN	373	2013-02-03	2013-02-07
2384	2013	2013 - Swiss Open, Lausanne (SUI)	Other events	--	SUI	98	2013-02-08	2013-02-10
2200	2013	2013 - ITTF Junior Circuit Premium Czech Junior and Cadet Open, Hodonin (CZE)	World Junior Circuit	Premium	CZE	1357	2013-02-13	2013-02-17
2198	2013	2013 - World Tour, Kuwait Open, Kuwait City (KUW)	World Tour / Pro Tour	Super Series	KUW	318	2013-02-14	2013-02-18
2197	2013	2013 - World Tour, Qatar Open, Doha (QAT)	World Tour / Pro Tour	Super Series	QAT	448	2013-02-20	2013-02-24
2201	2013	2013 - ITTF Junior Circuit Premium Swedish Junior and Cadet Open, Orebro (SWE)	World Junior Circuit	Premium	SWE	722	2013-02-20	2013-02-24
2203	2013	2013 - ITTF Junior Circuit Premium Italian Junior and Cadet Open, Lignano (ITA)	World Junior Circuit	Premium	ITA	937	2013-02-27	2013-03-03
2385	2013	2013 - 10th Central American Games, San Jose (CRC)	Multi sport events	--	CRC	121	2013-03-04	2013-03-08
2204	2013	2013 - ITTF Junior Circuit Premium French Junior and Cadet Open, Metz (FRA)	World Junior Circuit	Premium	FRA	975	2013-03-06	2013-03-10
2202	2013	2013 - ITTF Latin American Championships, San Salvador (ESA)	Continental	--	ESA	505	2013-03-19	2013-03-24
2206	2013	2013 - Euro - Africa, Egypt Open, Cairo (EGY)	World Tour / Pro Tour	Challenge Series	EGY	172	2013-03-21	2013-03-24
2209	2013	2013 - ITTF Junior Circuit Tunisia Junior and Cadet Open, Nabeul (TUN)	World Junior Circuit	--	TUN	464	2013-03-28	2013-03-31
2212	2013	2013 - Team World Cup, Guangzhou (CHN)	World Cup	--	CHN	139	2013-03-28	2013-03-31
2207	2013	2013 - ITTF African Junior, Cadet and U21 Championships, Nabeul (TUN)	Continental	--	TUN	704	2013-04-01	2013-04-06
2210	2013	2013 - World Tour, Korea Open, Incheon (KOR)	World Tour / Pro Tour	Major Series	KOR	411	2013-04-03	2013-04-07
2211	2013	2013 - ITTF Junior Circuit Malta Junior and Cadet Open, Cottonera (MLT)	World Junior Circuit	--	MLT	384	2013-04-04	2013-04-07
2227	2013	2013 - GAC Group 26th Table Tennis Asian Cup, Hong Kong (HKG)	Continental	--	HKG	140	2013-04-12	2013-04-14
2216	2013	2013 - ITTF Latin America Cup, Santo Domingo (DOM)	Continental	--	DOM	40	2013-04-19	2013-04-21
2387	2013	2013 - Butterfly Baltic Cup, Tallinn (EST)	Other events	--	EST	430	2013-04-20	2013-04-21
2217	2013	2013 - ITTF North American Cup, Westchester (USA)	Continental	--	USA	104	2013-04-20	2013-04-21
2213	2013	2013 - Argentina Junior and Cadet Open, Buenos Aires (ARG)	World Junior Circuit	--	ARG	499	2013-04-23	2013-04-27
2386	2013	2013 - Caribbean Junior and Cadet Championships, Port of Spain (TTO)	Other events	--	TTO	383	2013-05-03	2013-05-08
2214	2013	2013 - ITTF Junior Circuit Premium Thailand Junior and Cadet Open, Bangkok (THA)	World Junior Circuit	Premium	THA	728	2013-05-04	2013-05-08
2231	2013	2013 - 19th Commonwealth Table Tennis Championships, New Delhi (IND)	Other events	--	IND	461	2013-05-05	2013-05-10
2215	2013	2013 - ITTF Junior Circuit Spanish Junior and Cadet Open, Platja d'Aro (ESP)	World Junior Circuit	--	ESP	999	2013-05-08	2013-05-12
2190	2013	2013 - World Table Tennis Championships, Paris (FRA)	WTTC	--	FRA	1492	2013-05-13	2013-05-20
2219	2013	2013 - ITTF Junior Circuit Premium Polish Junior and Cadet Open, Wladyslawowo (POL)	World Junior Circuit	Premium	POL	1578	2013-05-22	2013-05-26
