tournament_id	year	tournament_name	tournament_type	tournament_kind	organizer	matches	from	to
5146	2020	2020 - ITTF World Tour Platinum Qatar Open, Doha (QAT)	World Tour / Pro Tour	Platinum	QAT	261	2020-03-03	2020-03-08
5176	2020	2020 - European U21 Championships, Varazdin (CRO)	Continental	--	CRO	246	2020-03-04	2020-03-08
5191	2020	2020 - ITTF Junior Circuit Congo Junior and Cadet Open, Kinshasa (COD)	World Junior Circuit	--	COD	438	2020-03-04	2020-03-08
5256	2020	2020 - South American Junior and Cadet Championships, Lima (PER)	Other events	--	PER	511	2020-03-04	2020-03-08
5160	2020	2020 - ITTF Challenge Plus Oman Open, Muscat (OMA)	Challenge	Plus	OMA	146	2020-03-11	2020-03-15
5161	2020	2020 - ITTF Challenge Polish Open, Gliwice (POL)	Challenge	--	POL	191	2020-03-11	2020-03-15
5192	2020	2020 - ITTF Junior Circuit Premium Italy Junior and Cadet Open, Lignano (ITA)	World Junior Circuit	Premium	ITA		2020-03-11	2020-03-15
5193	2020	2020 - ITTF Junior Circuit Tunisia Junior and Cadet Open, Tunis (TUN)	World Junior Circuit	--	TUN		2020-03-17	2020-03-21
5177	2020	2020 - World Team Table Tennis Championships, Busan (KOR)	WTTC	--	KOR		2020-03-22	2020-03-29
5162	2020	2020 - ITTF Challenge Italy Open, Riccione (ITA)	Challenge	--	ITA		2020-04-01	2020-04-05
5194	2020	2020 - ITTF Junior Circuit Madagascar Junior and Cadet Open, Antananarivo (MAD)	World Junior Circuit	--	MAD		2020-04-01	2020-04-05
5238	2020	2020 - Caribbean Senior Championships, Havana (CUB)	Other events	--	CUB		2020-04-03	2020-04-08
5178	2020	2020 - Asian Olympic Qualification Tournament, Bangkok (THA)	Olympic Qualification	--	THA		2020-04-06	2020-04-12
5239	2020	2020 - African Junior & Cadet Championships, Antananarivo (MAD)	Continental	--	MAD		2020-04-07	2020-04-13
5195	2020	2020 - ITTF Junior Circuit Peru Junior and Cadet Open, Lima (PER)	World Junior Circuit	--	PER		2020-04-08	2020-04-12
5245	2020	2020 - European Olympic Singles Qualification Tournament, Moscow (RUS)	Olympic Qualification	--	RUS		2020-04-08	2020-04-12
5196	2020	2020 - ITTF Junior Circuit Premium Belgium Junior and Cadet Open, Spa (BEL)	World Junior Circuit	Premium	BEL		2020-04-15	2020-04-19
5248	2020	2020 - World Veterans Tour, Lagos (POR)	World Veterans	--	POR		2020-04-17	2020-04-19
5230	2020	2020 - ITTF Oceania Singles/Mixed Doubles Qualification, Brisbane Queensland (AUS)	Olympic Qualification	--	AUS		2020-04-19	2020-04-20
5229	2020	2020 - ITTF Oceania Junior Championships, Brisbane Queensland (AUS)	Continental	--	AUS		2020-04-20	2020-04-25
5147	2020	2020 - ITTF World Tour Platinum Japan Open, Kitakyushu (JPN)	World Tour / Pro Tour	Platinum	JPN		2020-04-21	2020-04-26
5228	2020	2020 - ITTF Oceania Championships, Queensland (AUS)	Continental	--	AUS		2020-04-21	2020-04-25
5163	2020	2020 - ITTF Challenge Slovenia Open, Otocec (SLO)	Challenge	--	SLO		2020-04-22	2020-04-26
5197	2020	2020 - ITTF Junior Circuit Premium French Junior and Cadet Open, Metz (FRA)	World Junior Circuit	Premium	FRA		2020-04-22	2020-04-26
5257	2020	2020 - Caribbean Junior and Cadet Championships, Santo Domingo (DOM)	Other events	--	DOM		2020-04-25	2020-04-30
5164	2020	2020 - ITTF Challenge Croatia Open, Zagreb (CRO)	Challenge	--	CRO		2020-04-28	2020-05-02
5165	2020	2020 - ITTF Challenge Thailand Open, Bangkok (THA)	Challenge	--	THA		2020-04-29	2020-05-03
5198	2020	2020 - ITTF Junior Circuit Premium India Junior and Cadet Open, Noida (IND)	World Junior Circuit	Premium	IND		2020-04-29	2020-05-03
5148	2020	2020 - ITTF World Tour Hong Kong Open, Hong Kong (HKG)	World Tour / Pro Tour	--	HKG		2020-05-05	2020-05-10
5199	2020	2020 - ITTF Junior Circuit Golden Thailand Junior and Cadet Open, Bangkok (THA)	World Junior Circuit	Golden	THA		2020-05-05	2020-05-10
5240	2020	2020 - South American Championships, Cucuta (COL)	Continental	--	COL		2020-05-06	2020-05-10
5149	2020	2020 - ITTF World Tour Platinum China Open, Shenzhen (CHN)	World Tour / Pro Tour	Platinum	CHN		2020-05-12	2020-05-17
5241	2020	2020 - Central American Championships, San Jose (CRC)	Other events	--	CRC		2020-05-12	2020-05-16
5200	2020	2020 - ITTF Junior Circuit Spanish Junior and Cadet Open, Platja d'Aro (ESP)	World Junior Circuit	--	ESP		2020-05-13	2020-05-17
5201	2020	2020 - ITTF Junior Circuit Premium Polish Junior and Cadet Open, Wladyslawowo (POL)	World Junior Circuit	Premium	POL		2020-05-27	2020-05-31
5179	2020	2020 - ITTF World Singles Qualification Event, Doha (QAT)	Olympic Qualification	--	QAT		2020-05-28	2020-05-31
5231	2020	2020 - ITTF Oceania Cup, Port Moresby (PNG)	Continental	--	PNG		2020-05-30	2020-05-31
5166	2020	2020 - ITTF Challenge Plus Belarus Open, Minsk (BLR)	Challenge	Plus	BLR		2020-06-03	2020-06-07
5260	2020	2020 - South East Asian Qualification Tournament for AJCTTC, Solo (INA)	Other events	--	INA		2020-06-09	2020-06-14
5202	2020	2020 - ITTF Junior Circuit Golden China Junior and Cadet Open, TBC (CHN)	World Junior Circuit	Golden	CHN		2020-06-10	2020-06-14
5261	2020	2020 - South Asian Qualification Tournament for AJCTTC, TBD (BAN)	Other events	--	BAN		2020-06-15	2020-06-20
5150	2020	2020 - ITTF World Tour Korea Open, Busan (KOR)	World Tour / Pro Tour	--	KOR		2020-06-16	2020-06-21
5203	2020	2020 - ITTF Junior Circuit Argentina Junior and Cadet Open, Roasrio (ARG)	World Junior Circuit	--	ARG		2020-06-17	2020-06-20
5180	2020	2020 - ITTF Pan American Junior Championships, Rosario (ARG)	Continental	--	ARG		2020-06-22	2020-06-27
5151	2020	2020 - ITTF World Tour Platinum Australian Open, Geelong (AUS)	World Tour / Pro Tour	Platinum	AUS		2020-06-23	2020-06-28
5204	2020	2020 - ITTF Junior Circuit Jordan Junior & Cadet Open, Amman (JOR)	World Junior Circuit	--	JOR		2020-07-01	2020-07-05
5205	2020	2020 - ITTF Junior Circuit Golden Hong Kong Junior and Cadet Open, Hong Kong (HKG)	World Junior Circuit	Golden	HKG		2020-07-08	2020-07-12
5181	2020	2020 - Stag European Youth Championships, Zagreb (CRO)	Continental	--	CRO		2020-07-10	2020-07-19
5249	2020	2020 - World Veterans Tour, Hong Kong (HKG)	World Veterans	--	HKG		2020-07-15	2020-07-19
5206	2020	2020 - ITTF Junior Circuit El Salvador Junior and Cadet Open, San Salvador (ESA)	World Junior Circuit	--	ESA		2020-08-12	2020-08-16
5167	2020	2020 - ITTF Challenge Plus Nigeria Open, Lagos (NGR)	Challenge	Plus	NGR		2020-08-18	2020-08-22
5207	2020	2020 - ITTF Junior Circuit Golden Chinese Taipei Junior and Cadet Open, Taipei (TPE)	World Junior Circuit	Golden	TPE		2020-08-19	2020-08-23
5208	2020	2020 - ITTF Junior Circuit North America Junior and Cadet Open, Markham (CAN)	World Junior Circuit	--	CAN		2020-08-21	2020-08-24
5183	2020	2020 - Asian Junior & Cadet Championships, Vietiane (LAO)	Continental	--	LAO		2020-08-25	2020-08-30
5152	2020	2020 - ITTF World Tour Czech Open, Olomouc (CZE)	World Tour / Pro Tour	--	CZE		2020-08-25	2020-08-30
5209	2020	2020 - ITTF Junior Circuit North America Junior and Cadet Open, Rockford (USA)	World Junior Circuit	--	USA		2020-08-26	2020-08-29
5153	2020	2020 - ITTF World Tour Bulgaria Open, Panagyurishte (BUL)	World Tour / Pro Tour	--	BUL		2020-09-01	2020-09-06
5210	2020	2020 - ITTF Junior Circuit Golden Croatia Junior and Cadet Open, Varazdin (CRO)	World Junior Circuit	Golden	CRO		2020-09-01	2020-09-06
5168	2020	2020 - ITTF Challenge Plus Pyongyang Open, Pyongyang (PRK)	Challenge	Plus	PRK		2020-09-09	2020-09-13
5211	2020	2020 - ITTF Junior Circuit Indonesia Junior and Cadet Open, Jakarta (INA)	World Junior Circuit	--	INA		2020-09-09	2020-09-12
5212	2020	2020 - ITTF Junior Circuit Slovenia Junior and Cadet Open, Otocec (SLO)	World Junior Circuit	--	SLO		2020-09-09	2020-09-13
5250	2020	2020 - World Veterans Tour, Karlskrona (SWE)	World Veterans	--	SWE		2020-09-11	2020-09-13
5182	2020	2020 - European Individual Championships, Warsaw (POL)	Continental	--	POL		2020-09-15	2020-09-20
5243	2020	2020 - ITTF Pan American Championships, TBC (TBC)	Continental	--			2020-09-15	2020-09-20
5213	2020	2020 - ITTF Junior Circuit Serbia Junior and Cadet Open, Zemun (SRB)	World Junior Circuit	--	SRB		2020-09-16	2020-09-20
5244	2020	2020 - Africa Senior Championships, Yaounde (CMR)	Continental	--	CMR		2020-10-01	2020-10-07
5251	2020	2020 - World Veterans Tour, Singapore (SGP)	World Veterans	--	SGP		2020-10-01	2020-10-04
5214	2020	2020 - ITTF Junior Circuit Australian Junior and Cadet Open, Darwin (AUS)	World Junior Circuit	--	AUS		2020-10-08	2020-10-11
5184	2020	2020 - Europe Youth Top 10, Berlin (GER)	Other events	--	GER	130	2020-10-09	2020-10-11
5215	2020	2020 - ITTF Junior Circuit Egypt Junior and Cadet Open, Sharm El Sheikh (EGY)	World Junior Circuit	--	EGY		2020-10-14	2020-10-18
5216	2020	2020 - ITTF Junior Circuit Premium Oman Junior and Cadet Open, Muscat (OMA)	World Junior Circuit	Premium	OMA		2020-10-21	2020-10-25
5169	2020	2020 - ITTF Challenge Plus Belgium Open, De Haan (BEL)	Challenge	Plus	BEL		2020-10-27	2020-10-31
5217	2020	2020 - ITTF Junior Circuit Premium Qatar Junior and Cadet Open, Doha (QAT)	World Junior Circuit	Premium	QAT		2020-10-27	2020-10-31
5218	2020	2020 - ITTF Junior Circuit Ecuador Junior and Cadet Open, Cuenca (ECU)	World Junior Circuit	--	ECU		2020-10-27	2020-10-31
5187	2020	2020 - ITTF World Cadet Challenge, TBC (THA)	World Cadet Challenge	--	THA		2020-10-31	2020-11-08
5155	2020	2020 - ITTF World Tour Swedish Open, Stockholm (SWE)	World Tour / Pro Tour	--	SWE		2020-11-03	2020-11-08
5219	2020	2020 - ITTF Junior Circuit Premium Hungarian Junior and Cadet Open, Szombathely (HUN)	World Junior Circuit	Premium	HUN		2020-11-04	2020-11-08
5186	2020	2020 - Dishang 2020 ITTF Women’s World Cup, Weihai (CHN)	World Cup	--	CHN	31	2020-11-08	2020-11-10
5154	2020	2020 - ITTF World Tour Platinum Austrian Open, Linz (AUT)	World Tour / Pro Tour	Platinum	AUT		2020-11-10	2020-11-15
5220	2020	2020 - ITTF Junior Circuit Slovak Junior and Cadet Open, Nitra (SVK)	World Junior Circuit	--	SVK		2020-11-11	2020-11-15
5252	2020	2020 - World Veterans Tour, Istanbul (TUR)	World Veterans	--	TUR		2020-11-12	2020-11-15
5185	2020	2020 - Dishang 2020 ITTF Men’s World Cup, Weihai (CHN)	World Cup	--	CHN	31	2020-11-13	2020-11-15
5221	2020	2020 - ITTF Junior Circuit Portugal Junior and Cadet Open, Guimaraes (POR)	World Junior Circuit	--	POR		2020-11-18	2020-11-22
5253	2020	2020 - World Veterans Tour, Aalborg (DEN)	World Veterans	--	DEN		2020-11-19	2020-11-22
5263	2020	2020 - 2020 ITTF Finals, Zhengzhou (CHN)	World Tour / Pro Tour	Grand Finals	CHN	30	2020-11-19	2020-11-22
5188	2020	2020 - ITTF World Junior Table Tennis Championships, Guimaraes (POR)	WJTTC	--	POR		2020-11-29	2020-12-06
5170	2020	2020 - ITTF Challenge Plus North American Open, Vancouver (CAN)	Challenge	Plus	CAN		2020-12-01	2020-12-05
5254	2020	2020 - World Veterans Tour, Vancouver (CAN)	World Veterans	--	CAN		2020-12-02	2020-12-06
5156	2020	2020 - ITTF World Tour Grand Finals, TBC (TBC)	World Tour / Pro Tour	Grand Finals			2020-12-10	2020-12-13
