tournament_id	year	tournament_name	tournament_type	tournament_kind	organizer	matches	from	to
2410	2014	2014 - 3rd Lusofonia Games, Goa (IND)	Multi sport events	--	IND	145	2014-01-18	2014-01-29
2275	2014	2014 - YOG World Qualification, Vila Nova de Gaia (POR)	Olympic Games	--	POR	64	2014-01-22	2014-01-23
2411	2014	2014 - 3rd Fajr Cup International Tournament, Tehran (IRI)	Other events	--	IRI	306	2014-01-23	2014-01-26
2279	2014	2014 - World Tour, Hungarian Open, Szombathely (HUN)	World Tour / Pro Tour	Challenge Series	HUN	590	2014-01-29	2014-01-31
2281	2014	2014 - Europe Cup, Lausanne (SUI)	Continental	--	SUI	47	2014-02-07	2014-02-09
2282	2014	2014 - YOG Continental Qualification - Europe, Hodonin (CZE)	Olympic Games	--	CZE	104	2014-02-09	2014-02-11
2284	2014	2014 - World Tour, Kuwait Open, Kuwait City (KUW)	World Tour / Pro Tour	Super Series	KUW	466	2014-02-12	2014-02-16
2283	2014	2014 - ITTF Junior Circuit Premium Czech Junior and Cadet Open, Hodonin (CZE)	World Junior Circuit	Premium	CZE	1426	2014-02-12	2014-02-16
2280	2014	2014 - World Tour, Qatar Open, Doha (QAT)	World Tour / Pro Tour	Super Series	QAT	451	2014-02-18	2014-02-23
2285	2014	2014 - ITTF Junior Circuit Swedish Junior and Cadet Open, Orebro (SWE)	World Junior Circuit	--	SWE	581	2014-02-19	2014-02-23
2286	2014	2014 - Bahrain Junior and Cadet Open, Manama (BRN)	World Junior Circuit	Premium	BRN	500	2014-02-24	2014-02-28
2288	2014	2014 - Road to Nanjing 2014 series - Europe, Metz (FRA)	Olympic Games	--	FRA	51	2014-03-03	2014-03-04
2289	2014	2014 - ITTF Junior Circuit Premium French Junior and Cadet Open, Metz (FRA)	World Junior Circuit	Premium	FRA	1117	2014-03-05	2014-03-09
2438	2014	2014 - South American Games, Santiago (CHI)	Multi sport events	--	CHI	177	2014-03-07	2014-03-18
2290	2014	2014 - ITTF Junior Circuit Premium Italian Junior and Cadet Open, Lignano (ITA)	World Junior Circuit	Premium	ITA	1039	2014-03-12	2014-03-16
2439	2014	2014 - Asian Cup, Wuhan (CHN)	Continental	--	CHN	68	2014-03-20	2014-03-22
2291	2014	2014 - Road to Nanjing 2014 series - Asia, Goa (IND)	Olympic Games	--	IND	23	2014-03-23	2014-03-24
2292	2014	2014 - ITTF Junior Circuit Premium India Junior and Cadet Open, Goa (IND)	World Junior Circuit	Premium	IND	320	2014-03-25	2014-03-28
2287	2014	2014 - World Tour, German Open, Magdeburg (GER)	World Tour / Pro Tour	Super Series	GER	462	2014-03-26	2014-03-30
2304	2014	2014 - YOG Continental Qualification - Latin America, Santo Domingo (DOM)	Olympic Games	--	DOM	47	2014-03-29	2014-03-30
2305	2014	2014 - ITTF Latin American Championships, Santo Domingo (DOM)	Continental	--	DOM	556	2014-04-01	2014-04-06
2415	2014	2014 - World Tour, Spanish Open, Almeria (ESP)	World Tour / Pro Tour	Major Series	ESP	483	2014-04-02	2014-04-06
2418	2014	2014 - YOG Continental Qualification - Asia, Bangkok (THA)	Olympic Games	--	THA	70	2014-04-05	2014-04-07
2431	2014	2014 - ITTF Africa Junior Championships, Cairo (EGY)	Continental	--	EGY	536	2014-04-07	2014-04-11
2419	2014	2014 - Road to Nanjing 2014 series - North America, Mississauga (CAN)	Olympic Games	--	CAN	34	2014-04-07	2014-04-08
2420	2014	2014 - YOG Continental Qualification - North America, Mississauga (CAN)	Olympic Games	--	CAN	22	2014-04-09	2014-04-09
2416	2014	2014 - World Tour, Chile Open, Santiago (CHI)	World Tour / Pro Tour	Challenge Series	CHI	126	2014-04-10	2014-04-13
2421	2014	2014 - Canadian Junior and Cadet Open, Markham (CAN)	World Junior Circuit	--	CAN	475	2014-04-10	2014-04-13
2426	2014	2014 - YOG Continental Qualification - Africa, Cairo (EGY)	Olympic Games	--	EGY	48	2014-04-12	2014-04-13
2427	2014	2014 - Road to Nanjing 2014 series - Africa, Cairo (EGY)	Olympic Games	--	EGY	28	2014-04-14	2014-04-15
2417	2014	2014 - ITTF Oceania Cup & Championships, Bendigo (AUS)	Continental	--	AUS	621	2014-04-16	2014-04-21
2442	2014	2014 - Luxembourg Open, Luxembourg (LUX)	Other events	--	LUX	544	2014-04-16	2014-04-19
2424	2014	2014 - Argentina Junior and Cadet Open, Buenos Aires (ARG)	World Junior Circuit	--	ARG	535	2014-04-17	2014-04-20
2425	2014	2014 - Road to Nanjing 2014 series - Latin America, Buenos Aires (ARG)	Olympic Games	--	ARG	28	2014-04-21	2014-04-22
2278	2014	2014 - World Team Table Tennis Championships, Tokyo (JPN)	WTTC	--	JPN	2650	2014-04-28	2014-05-05
2428	2014	2014 - ITTF Junior Circuit Spanish Junior and Cadet Open, Platja d'Aro (ESP)	World Junior Circuit	--	ESP	1073	2014-05-07	2014-05-11
