tournament_id	year	tournament_name	tournament_type	tournament_kind	organizer	matches	from	to
2747	2017	2017 - ITTF Junior Circuit Tunisia Junior and Cadet Open, La Marsa (TUN)	World Junior Circuit	--	TUN	465	2017-04-03	2017-04-07
2748	2017	2017 - Australian Junior and Cadet Open, Tweed Heads (AUS)	World Junior Circuit	--	AUS	192	2017-04-08	2017-04-11
2772	2017	2017 - ITTF Africa Junior and Cadet Championships, La Marsa (TUN)	Continental	--	TUN	543	2017-04-09	2017-04-15
2773	2017	2017 - ITTF Asian Championships, Wuxi (CHN)	Continental	--	CHN	806	2017-04-09	2017-04-16
2808	2017	2017 - 2017 European Championships Qualification, Play-Off	Continental	--		113	2017-04-11	2017-04-18
2806	2017	2017 - Luxembourg Open, Luxembourg (LUX)	Other events	--	LUX	167	2017-04-12	2017-04-15
2786	2017	2017 - ITTF Oceania Junior Championships, Suva (FIJ)	Continental	--	FIJ	308	2017-04-13	2017-04-16
2809	2017	2017 - Caribbean Junior and Cadet Championships, Georgetown (GUY)	Other events	--	GUY	306	2017-04-14	2017-04-19
2787	2017	2017 - ITTF Oceania Cup, Suva (FIJ)	Continental	--	FIJ	42	2017-04-15	2017-04-16
2769	2017	2017 - YOG Continental Qualification - Africa, La Marsa (TUN)	Olympic Games	--	TUN	52	2017-04-16	2017-04-17
2723	2017	2017 - World Tour, Korean Open, Incheon (KOR)	World Tour / Pro Tour	--	KOR	197	2017-04-18	2017-04-23
2749	2017	2017 - Belgium Junior and Cadet Open, Spa (BEL)	World Junior Circuit	--	BEL	907	2017-04-19	2017-04-23
2724	2017	2017 - ITTF Challenge Chile Open, Santiago (CHI)	Challenge	Challenge Series	CHI	120	2017-04-26	2017-04-30
2725	2017	2017 - ITTF Challenge Slovenian Open, Otocec (SLO)	Challenge	Challenge Series	SLO	665	2017-04-26	2017-04-30
2726	2017	2017 - ITTF Challenge Croatia Open, Zagreb (CRO)	Challenge	Challenge Series	CRO	710	2017-05-02	2017-05-06
2727	2017	2017 - ITTF Challenge Brazil Open, Sao Paulo (BRA)	Challenge	Challenge Series	BRA	148	2017-05-03	2017-05-07
2751	2017	2017 - ITTF Junior Circuit Golden Thailand Junior and Cadet Open, Bangkok (THA)	World Junior Circuit	Golden	THA	848	2017-05-10	2017-05-14
2768	2017	2017 - YOG Continental Qualification - Latin America, Santo Domingo (DOM)	Olympic Games	--	DOM	56	2017-05-12	2017-05-14
2752	2017	2017 - ITTF Junior Circuit Spanish Junior and Cadet Open, Platja d'Aro (ESP)	World Junior Circuit	--	ESP	1023	2017-05-17	2017-05-21
2812	2017	2017 - 4th Islamic Solidarity Games, Baku (AZE)	Other events	--	AZE	67	2017-05-17	2017-05-22
2810	2017	2017 - Ibero-American Championships, Madrid (ESP)	Other events	--	ESP	204	2017-05-23	2017-05-27
2753	2017	2017 - ITTF Junior Circuit Golden Polish Junior and Cadet Open, Wladyslawowo (POL)	World Junior Circuit	Golden	POL	1492	2017-05-24	2017-05-28
2705	2017	2017 - World Table Tennis Championships, Dusseldorf (GER)	WTTC	--	GER	1108	2017-05-29	2017-06-05
2791	2017	2017 - XVII Games of the Small States of Europe, San Marino (SMR)	Multi sport events	--	SMR		2017-05-30	2017-06-03
2754	2017	2017 - Slovak Junior Open, Senec (SVK)	World Junior Circuit	--	SVK	602	2017-06-01	2017-06-04
2728	2017	2017 - World Tour, Japan Open, Tokyo (JPN)	World Tour / Pro Tour	Platinum	JPN	234	2017-06-14	2017-06-18
2755	2017	2017 - Argentina Junior Open, Buenos Aires (ARG)	World Junior Circuit	--	ARG	159	2017-06-18	2017-06-19
2729	2017	2017 - World Tour, China Open, Chengdu (CHN)	World Tour / Pro Tour	Platinum	CHN	220	2017-06-20	2017-06-25
2774	2017	2017 - ITTF Panam Junior Championships, Buenos Aires (ARG)	Continental	--	ARG	451	2017-06-20	2017-06-25
2756	2017	2017 - ITTF Junior Circuit Golden China Junior and Cadet Open, Taicang (CHN)	World Junior Circuit	Golden	CHN	408	2017-06-21	2017-06-25
2811	2017	2017 - 7th Lithuanian Cadet and Mini Cadet Open, Vilnius (LTU)	Other events	--	LTU	293	2017-06-23	2017-06-25
2872	2017	2017 - Northern European Youth Championships, Haapsalu (EST)	Other events	--	EST	201	2017-06-26	2017-06-28
2792	2017	2017 - Asian Junior & Cadet Championships, Asan (KOR)	Continental	--	KOR	739	2017-06-29	2017-07-04
2807	2017	2017 - ITTF Africa Cup, Agadir (MAR)	Continental	--	MAR	77	2017-07-01	2017-07-03
2730	2017	2017 - World Tour, Australian Open, Gold Coast (AUS)	World Tour / Pro Tour	Platinum	AUS	231	2017-07-02	2017-07-07
2793	2017	2017 - European Youth Championships, Guimaraes (POR)	Continental	--	POR	2476	2017-07-14	2017-07-23
2871	2017	2017 - Caribbean Championships, Havana (CUB)	Other events	--	CUB	303	2017-07-18	2017-07-23
2794	2017	2017 - Francophonie Games, Abidjan (CIV)	Multi sport events	--	CIV		2017-07-21	2017-07-30
2757	2017	2017 - ITTF Junior Circuit Jordan Junior and Cadet Open, Amman (JOR)	World Junior Circuit	--	JOR	622	2017-07-25	2017-07-29
2775	2017	2017 - ITTF Panam Cup, San Jose (CRC)	Continental	--	CRC	64	2017-07-28	2017-07-30
2731	2017	2017 - ITTF Challenge DPR Korea Open, Pyongyang (PRK)	Challenge	Challenge Series	PRK	96	2017-08-02	2017-08-06
2758	2017	2017 - ITTF Junior Circuit Golden Hong Kong Junior and Cadet Open, Hong Kong (HKG)	World Junior Circuit	Golden	HKG	593	2017-08-02	2017-08-06
2877	2017	2017 - Latin American Cadet Championships, Ciudad de Guatemala (GUA)	Continental	--	GUA	391	2017-08-08	2017-08-13
2732	2017	2017 - ITTF Challenge Nigeria Open, Lagos (NGR)	Challenge	Challenge Series	NGR	281	2017-08-09	2017-08-13
2733	2017	2017 - World Tour, Bulgaria Open, Panagyurishte (BUL)	World Tour / Pro Tour	--	BUL	342	2017-08-15	2017-08-20
2759	2017	2017 - ITTF Junior Circuit El Salvador Junior and Cadet Open, San Salvador (ESA)	World Junior Circuit	--	ESA	620	2017-08-16	2017-08-20
2796	2017	2017 - South East Asian (SEA) Games, Kuala Lumpur (MAS)	Multi sport events	--	MAS		2017-08-19	2017-08-31
2734	2017	2017 - World Tour, Czech Open, Olomouc (CZE)	World Tour / Pro Tour	--	CZE	536	2017-08-22	2017-08-27
2795	2017	2017 - Universiade, Taipei (TPE)	Multi sport events	--	TPE	1000	2017-08-22	2017-08-29
2797	2017	2017 - Europe Youth Top 10, Worcester (ENG)	Other events	--	ENG		2017-09-08	2017-09-10
2789	2017	2017 - ITTF Pan American Championships, Cartagena de Indias (COL)	Continental	--	COL	569	2017-09-11	2017-09-17
2760	2017	2017 - ITTF Junior Circuit Premium Croatia Junior and Cadet Open, Varazdin (CRO)	World Junior Circuit	Premium	CRO	1247	2017-09-13	2017-09-17
2776	2017	2017 - ITTF European Team Championships, Luxembourg (LUX)	Continental	--	LUX	904	2017-09-13	2017-09-17
2803	2017	2017 - Asian Cup, Ahmedabad (IND)	Continental	--	IND	76	2017-09-15	2017-09-17
2735	2017	2017 - World Tour, Austrian Open, Linz (AUT)	World Tour / Pro Tour	Platinum	AUT	373	2017-09-19	2017-09-24
2761	2017	2017 - ITTF Junior Circuit Slovenia Junior and Cadet Open, Otocec (SLO)	World Junior Circuit	--	SLO	1064	2017-09-20	2017-09-24
2714	2017	2017 - Bahrain Junior and Cadet Open, Manama (BRN) [DELETED]	World Junior Circuit	Premium	BRN		2017-09-27	2017-10-01
2762	2017	2017 - ITTF Junior Circuit Serbian Junior and Cadet Open, Vrnjacka Banja (SRB)	World Junior Circuit	--	SRB	732	2017-10-04	2017-10-08
2736	2017	2017 - ITTF Challenge Polish Open, Warsaw (POL)	Challenge	Challenge Series	POL	700	2017-10-04	2017-10-08
2763	2017	2017 - ITTF Junior Circuit Egypt Junior and Cadet Open, Sharm El Sheikh (EGY)	World Junior Circuit	--	EGY	718	2017-10-11	2017-10-15
2778	2017	2017 - Men's World Cup, Liege (BEL)	World Cup	--	BEL	28	2017-10-20	2017-10-22
2777	2017	2017 - ITTF World Cadet Challenge, Suva (FIJ)	World Cadet Challenge	--	FIJ	460	2017-10-21	2017-10-29
2779	2017	2017 - Women's World Cup, Markham (CAN)	World Cup	--	CAN	28	2017-10-27	2017-10-29
2750	2017	2017 - ITTF Junior Circuit Premium India Junior and Cadet Open, New Delhi (IND)	World Junior Circuit	Premium	IND	630	2017-10-28	2017-11-01
2737	2017	2017 - ITTF Challenge Belgium Open, De Haan (BEL)	Challenge	Challenge Series	BEL	634	2017-10-31	2017-11-04
2764	2017	2017 - Slovak Cadet Open, Bratislava (SVK)	World Junior Circuit	--	SVK	713	2017-11-03	2017-11-05
2770	2017	2017 - YOG Continental Qualification - Europe, Split (CRO)	Olympic Games	--	CRO	158	2017-11-03	2017-11-05
2788	2017	2017 - YOG Continental Qualification - Asia, Greater Noida (IND)	Olympic Games	--	IND	74	2017-11-03	2017-11-05
2738	2017	2017 - World Tour, German Open, Magdeburg (GER)	World Tour / Pro Tour	Platinum	GER	447	2017-11-07	2017-11-12
2765	2017	2017 - ITTF Junior Circuit Premium Hungarian Junior and Cadet Open, Szombathely (HUN)	World Junior Circuit	Premium	HUN	1494	2017-11-08	2017-11-12
2784	2017	2017 - YOG Continental Qualification - Oceania, Bendigo (AUS)	Olympic Games	--	AUS	46	2017-11-11	2017-11-12
2739	2017	2017 - World Tour, Swedish Open, Stockholm (SWE)	World Tour / Pro Tour	--	SWE	503	2017-11-13	2017-11-19
2892	2017	2017 - Estonian Junior and Cadet Open, Haapsalu (EST)	Other events	--	EST	364	2017-11-17	2017-11-19
2766	2017	2017 - ITTF Junior Circuit Portugal Junior and Cadet Open, Loule (POR)	World Junior Circuit	--	POR	727	2017-11-22	2017-11-25
2740	2017	2017 - ITTF Challenge Spanish Open, Almeria (ESP)	Challenge	Challenge Series	ESP	451	2017-11-22	2017-11-26
2780	2017	2017 - World Junior Championships, Riva del Garda (ITA)	WJTTC	--	ITA	854	2017-11-26	2017-12-03
2888	2017	2017 - Finlandia Open, Helsinki (FIN)	Other events	--	FIN	602	2017-12-07	2017-12-10
2890	2017	2017 - South American Championships, Buenos Aires (ARG)	Other events	--	ARG	184	2017-12-10	2017-12-14
2889	2017	2017 - Central American Games, Managua (NCA)	Other events	--	NCA	201	2017-12-13	2017-12-17
2742	2017	2017 - World Tour Grand Finals, Astana (KAZ)	World Tour / Pro Tour	Finals	KAZ	44	2017-12-14	2017-12-17
2771	2017	2017 - YOG Continental Qualification - North America, Las Vegas (USA)	Olympic Games	--	USA	32	2017-12-17	2017-12-17
2878	2017	2017 - US Open, Las Vegas (USA)	Other events	--	USA	947	2017-12-17	2017-12-22
2781	2017	2017 - World Junior Circuit Finals, Luxembourg (LUX)	World Junior Circuit	Finals	LUX	76	2018-02-02	2018-02-04
