tournament_id	year	tournament_name	tournament_type	tournament_kind	organizer	matches	from	to
2580	2015	2015 - Universiade, Gwangju (KOR)	Multi sport events	--	KOR	701	2015-07-06	2015-07-13
2586	2015	2015 - US Open, Las Vegas (USA)	Other events	--	USA	1032	2015-07-07	2015-07-11
2585	2015	2015 - European Youth Championships, Bratislava (SVK)	Continental	--	SVK	2531	2015-07-10	2015-07-19
2581	2015	2015 - XVII Pan American Games, Toronto (CAN)	Continental Games	--	CAN	295	2015-07-19	2015-07-25
2558	2015	2015 - ITTF Africa Senior Cup, Yaounde (CMR)	Continental	--	CMR	55	2015-07-21	2015-07-23
2599	2015	2015 - Asian Junior & Cadet Championships, Kuala Lumpur (MAS)	Continental	--	MAS	668	2015-07-22	2015-07-26
2590	2015	2015 - Asian Junior & Cadet Championships, Kuala Lumpur (MAS)	Continental	--	MAS		2015-07-22	2015-07-26
2555	2015	2015 - GAC Group World Tour, Pyongyang Open, Pyongyang (PRK)	World Tour / Pro Tour	Challenge Series	PRK	148	2015-07-29	2015-08-02
2598	2015	2015 - Indian Ocean Island Games, Reunion (FRA)	Multi sport events	--	FRA	144	2015-08-02	2015-08-07
2560	2015	2015 - GAC Group World Tour, China Open, Chengdu (CHN)	World Tour / Pro Tour	Super Series	CHN	248	2015-08-05	2015-08-09
2557	2015	2015 - ITTF Junior Circuit Golden Hong Kong Junior and Cadet Open, Hong Kong (HKG)	World Junior Circuit	Golden	HKG	664	2015-08-05	2015-08-09
2559	2015	2015 - ITTF Junior Circuit Guatemala Junior and Cadet Open, Guatemala City (GUA)	World Junior Circuit	--	GUA	398	2015-08-06	2015-08-09
2566	2015	2015 - ITTF Junior Circuit Jordan Junior and Cadet Open, Amman (JOR)	World Junior Circuit	--	JOR	409	2015-08-07	2015-08-11
2564	2015	2015 - ITTF Junior Circuit El Salvador Junior and Cadet Open, San Salvador (ESA)	World Junior Circuit	--	ESA	489	2015-08-12	2015-08-15
2593	2015	2015 - Iberoamerican Junior Championships, San Salvador (ESA)	Other events	--	ESA	416	2015-08-16	2015-08-19
2563	2015	2015 - GAC Group World Tour, Bulgaria Open, Panagyurishte (BUL)	World Tour / Pro Tour	Challenge Series	BUL	214	2015-08-19	2015-08-23
2571	2015	2015 - ITTF Junior Circuit Premium Korea Junior and Cadet Open, Cheongyang-Gun (KOR)	World Junior Circuit	Premium	KOR	784	2015-08-25	2015-08-29
2570	2015	2015 - GAC Group World Tour, Czech Open, Olomouc (CZE)	World Tour / Pro Tour	Major Series	CZE	600	2015-08-26	2015-08-30
2576	2015	2015 - ITTF Junior Circuit Chile Junior and Cadet Open, Santiago (CHI)	World Junior Circuit	--	CHI	274	2015-08-27	2015-08-30
2572	2015	2015 - GAC Group World Tour, Austrian Open, Wels (AUT)	World Tour / Pro Tour	Major Series	AUT	609	2015-09-02	2015-09-06
2588	2015	2015 - ITTF North American Championships, New York (USA)	Continental	--	USA	106	2015-09-05	2015-09-07
2573	2015	2015 - GAC Group World Tour, Belgium Open, De Haan (BEL)	World Tour / Pro Tour	Challenge Series	BEL	371	2015-09-08	2015-09-12
2582	2015	2015 - ITTF Junior Circuit Premium India Junior and Cadet Open, Indore (IND)	World Junior Circuit	Premium	IND	397	2015-09-09	2015-09-13
2579	2015	2015 - 11th African Games, Brazzaville (CGO)	Continental Games	--	CGO	584	2015-09-10	2015-09-19
2608	2015	2015 - South American Championships, Mendoza (ARG)	Other events	--	ARG	218	2015-09-12	2015-09-15
2574	2015	2015 - GAC Group World Tour, Argentina Open, Mendoza (ARG)	World Tour / Pro Tour	Challenge Series	ARG	202	2015-09-16	2015-09-20
2583	2015	2015 - ITTF Junior Circuit Croatia Junior and Cadet Open, Varazdin (CRO)	World Junior Circuit	--	CRO	1107	2015-09-16	2015-09-20
2575	2015	2015 - GAC Group World Tour, Chile Open, Santiago (CHI)	World Tour / Pro Tour	Challenge Series	CHI	139	2015-09-23	2015-09-27
2584	2015	2015 - ITTF Junior Circuit Golden Chinese Taipei Junior and Cadet Open, Taipei (TPE)	World Junior Circuit	Golden	TPE	803	2015-09-23	2015-09-27
2556	2015	2015 - ITTF European Table Tennis Championships, Ekaterinburg (RUS)	Continental	--	RUS	1379	2015-09-25	2015-10-04
2589	2015	2015 - ITTF Asian Championships, Pattaya (THA)	Continental	--	THA	923	2015-09-26	2015-10-03
2592	2015	2015 - ITTF Junior Circuit Serbian Junior and Cadet Open, Vrnjacka Banja (SRB)	World Junior Circuit	--	SRB	721	2015-10-07	2015-10-11
2611	2015	2015 - Europe Youth Top 10, Buzau (ROU)	Continental	--	ROU	166	2015-10-16	2015-10-18
2596	2015	2015 - Men's World Cup, Halmstad (SWE)	World Cup	--	SWE	28	2015-10-16	2015-10-18
2595	2015	2015 - GAC Group World Tour, Polish Open, Warsaw (POL)	World Tour / Pro Tour	Major Series	POL	666	2015-10-21	2015-10-25
2591	2015	2015 - ITTF World Cadet Challenge, Sharm el Sheikh (EGY)	World Cadet Challenge	--	EGY	412	2015-10-23	2015-10-31
2603	2015	2015 - Slovak Cadet Open, Bratislava (SVK)	World Junior Circuit	--	SVK	783	2015-10-30	2015-11-01
2597	2015	2015 - Women´s World Cup, Sendai (JPN)	World Cup	--	JPN	28	2015-10-30	2015-11-01
2605	2015	2015 - ITTF Junior Circuit Premium Hungarian Junior and Cadet Open, Szombathely (HUN)	World Junior Circuit	Premium	HUN	1507	2015-11-04	2015-11-08
2604	2015	2015 - GAC Group World Tour, Swedish Open, Stockholm (SWE)	World Tour / Pro Tour	Major Series	SWE	491	2015-11-11	2015-11-15
2626	2015	2015 - Estonian Junior and Cadet Open, Haapsalu (EST)	Other events	--	EST	406	2015-11-13	2015-11-15
2607	2015	2015 - ITTF Junior Circuit Portugal Junior and Cadet Open, Loule (POR)	World Junior Circuit	--	POR	923	2015-11-18	2015-11-22
2594	2015	2015 - Aquece Rio International Tournament, Olympic Test Event, Rio de Janeiro (BRA)	Olympic Games	--	BRA		2015-11-18	2015-11-21
2627	2015	2015 - Russian Cadet & Hopes Open in the memory of Nikolay Nikitin, St. Petersburg (RUS)	Other events	--	RUS	430	2015-11-23	2015-11-28
2625	2015	2015 - Central American Championships, Guatemala City (GUA)	Other events	--	GUA	185	2015-11-25	2015-11-28
2606	2015	2015 - World Junior Table Tennis Championships, Vendee (FRA)	WJTTC	--	FRA	816	2015-11-29	2015-12-06
2628	2015	2015 - Finlandia Open, Helsinki (FIN)	Other events	--	FIN	392	2015-12-03	2015-12-06
2601	2015	2015 - GAC Group World Tour Grand Finals, Lisbon (POR)	World Tour / Pro Tour	Grand Finals	POR	74	2015-12-10	2015-12-13
2617	2015	2015 - 20th Commonwealth Championships, Surat (IND)	Other events	--	IND	327	2015-12-16	2015-12-21
2614	2015	2015 - World Junior Circuit Finals, Indore (IND)	World Junior Circuit	Finals	IND	76	2016-01-22	2016-01-24
