tournament_id	year	tournament_name	tournament_type	tournament_kind	organizer	matches	from	to
1491	2005	2005 - SLOVENIA Open, Velenje (SLO)	World Tour / Pro Tour	--	SLO	519	2005-01-12	2005-01-15
1524	2005	2005 - CROATIAN Open, Zagreb (HRV)	World Tour / Pro Tour	--	CRO	735	2005-01-19	2005-01-23
1495	2005	2005 - African Cup, Brazzaville (CGO)	Continental	--	CGO		2005-01-25	2005-01-29
1494	2005	2005 - ITTF Junior Circuit Doha Junior and Cadet Open, Doha (QAT)	World Junior Circuit	--	QAT	190	2005-02-04	2005-02-07
1493	2005	2005 - EURO-TOP12, Rennes (FRA)	Other events	--	FRA		2005-02-05	2005-02-06
1496	2005	2005 - QATAR Open, Doha (QAT)	World Tour / Pro Tour	--	QAT	297	2005-02-21	2005-02-25
1497	2005	2005 - ITTF Junior Circuit Swedish Junior and Cadet Open, Orebro (SWE)	World Junior Circuit	--	SWE	375	2005-02-23	2005-02-24
1499	2005	2005 - Latin American Championships, Punta Del Este (URU)	Continental	--	URU		2005-03-03	2005-03-09
1498	2005	2005 - Asian Cup, Kitakyushu (JPN)	Continental	--	JPN		2005-03-12	2005-03-13
1502	2005	2005 - North American Championship, Pointe Claire (CAN)	Continental	--	CAN		2005-03-25	2005-03-26
1503	2005	2005 - North American Youth Championships Juniors, Pointe Claire (CAN)	Continental	--	CAN		2005-03-25	2005-03-26
1504	2005	2005 - North American Youth Championships Cadets, Pointe Claire (CAN)	Continental	--	CAN		2005-03-25	2005-03-26
1500	2005	2005 - ITTF Junior Circuit Morocco Junior and Cadet Open, Casablanca (MAR)	World Junior Circuit	--	MAR	167	2005-03-26	2005-03-28
1501	2005	2005 - European Championships, Aarhus (DEN)	Continental	--	DEN		2005-03-27	2005-04-03
1505	2005	2005 - ITTF Junior Circuit UAE Junior and Cadet Open, Al-Ain (UAE)	World Junior Circuit	--	UAE	216	2005-04-25	2005-04-27
1507	2005	2005 - World Table Tennis Championships, Shanghai (CHN)	WTTC	--	CHN	1068	2005-04-30	2005-05-06
1508	2005	2005 - ITTF Junior Circuit Spanish Junior and Cadet Open, Platja d'Aro (ESP)	World Junior Circuit	--	ESP	308	2005-05-14	2005-05-15
1509	2005	2005 - ITTF Junior Circuit Polish Junior and Cadet Open, Cetniewo (POL)	World Junior Circuit	--	POL	455	2005-06-01	2005-06-02
1510	2005	2005 - KOREAN Open, Suncheon (KOR)	World Tour / Pro Tour	--	KOR	245	2005-06-09	2005-06-12
