event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3109	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	2568	2025-04-20 12:15:00	137237		115641		1	4	11-6,7-11,9-11,4-11,5-11
3109	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	2408	2025-04-20 11:30:00	131163		135049		4	0	11-9,11-6,11-9,11-6
3109	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	2957	2025-04-19 11:30:00	131163		121403		4	1	11-7,11-8,11-2,10-12,11-4
3109	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	4236	2025-04-19 06:45:00	115641		121558		4	3	14-12,5-11,6-11,7-11,11-7,11-5,12-10
3109	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	3554	2025-04-19 06:00:00	117821		135049		3	4	11-9,11-6,4-11,9-11,11-8,9-11,7-11
3109	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	2903	2025-04-19 12:15:00	137237		119588		4	1	13-15,11-4,11-5,11-8,11-7
3109	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	2615	2025-04-18 03:45:00	133405		117821		2	4	7-11,11-5,9-11,11-9,10-12,7-11
3109	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	2998	2025-04-18 05:15:00	121623		121403		1	4	8-11,11-6,11-13,7-11,7-11
3109	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	2901	2025-04-18 12:15:00	123980		115641		1	4	11-8,8-11,8-11,8-11,10-12
3109	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	2410	2025-04-18 10:45:00	137237		122044		4	0	11-7,11-9,20-18,11-6
3109	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	3070	2025-04-18 10:00:00	131163		110797		4	1	11-6,11-5,6-11,11-7,11-9
3109	TTEMSINGLES-----------QFNL000400----------	S	M	QFNL	000400	3815	2025-04-18 04:30:00	116620		121558		3	4	2-11,13-11,9-11,11-3,7-11,11-7,10-12
