event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3358	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	1508	2026-05-14 15:15:00	117113		102891		3	0	11-9,11-9,11-2
3358	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	2032	2026-05-14 14:40:00	201032		124162		1	3	10-12,11-9,9-11,2-11
3358	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	2096	2026-05-14 09:20:00	201214	203535	132325	132318	1	3	11-7,8-11,7-11,8-11
3358	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	2124	2026-05-14 14:05:00	136757	134583	123931	119199	3	1	11-9,11-9,10-12,11-6
3358	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2094	2026-05-14 13:30:00	124165	124162	117365	119537	1	3	8-11,10-12,11-3,10-12
3358	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	2815	2026-05-14 07:35:00	131917		102891		2	3	11-5,11-9,5-11,12-14,3-11
3358	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	1678	2026-05-14 08:45:00	117113		200316		3	1	15-13,5-11,12-10,11-7
3358	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1354	2026-05-13 14:05:00	123931	119199	120168	119585	3	0	11-2,11-7,11-9
3358	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	1486	2026-05-14 07:00:00	111849		124162		0	3	10-12,8-11,3-11
3358	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1836	2026-05-13 17:00:00	201214	203535	137568	123228	3	1	6-11,11-5,11-6,14-12
3358	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	2722	2026-05-13 13:30:00	124165	124162	132318	132320	3	2	9-11,12-14,11-8,11-3,11-9
3358	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	2369	2026-05-14 08:10:00	112868		201032		1	3	11-7,11-13,6-11,9-11
