event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3089	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	3089	2025-04-27 17:45:00	136711		123672		4	1	13-11,11-2,11-9,7-11,13-11
3089	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	1923	2025-04-27 16:15:00	203472	210322	116620	145799	1	3	11-6,9-11,9-11,6-11
3089	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	2271	2025-04-26 19:00:00	131879	131395	135996	136711	3	2	11-9,5-11,14-12,3-11,11-6
3089	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	1939	2025-04-27 17:00:00	135977		115029		4	0	11-6,12-10,11-9,11-9
3089	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2074	2025-04-27 15:30:00	133405	135935	136711	131036	1	3	11-5,9-11,8-11,3-11
3089	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	1844	2025-04-27 10:10:00	135935		123672		1	3	11-5,5-11,5-11,3-11
3089	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1156	2025-04-26 12:30:00	136170	131335	131879	131395	0	3	4-11,5-11,6-11
3089	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	1814	2025-04-26 12:30:00	123031	133478	135996	136711	0	3	8-11,18-20,5-11
3089	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	1575	2025-04-27 10:45:00	135977		134442		3	1	12-10,11-7,7-11,11-6
3089	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	2187	2025-04-26 16:05:00	102486	116723	203472	210322	1	3	11-13,11-4,9-11,9-11
3089	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	3234	2025-04-26 15:30:00	210319	203618	136711	131036	2	3	9-11,10-12,13-11,14-12,7-11
3089	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	2220	2025-04-26 16:05:00	133405	135935	210320	206219	3	2	9-11,11-4,6-11,12-10,11-4
3089	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	1965	2025-04-27 09:35:00	104379		115029		1	3	7-11,11-9,9-11,9-11
3089	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	1567	2025-04-27 09:00:00	136711		133405		3	0	11-7,11-4,11-9
3089	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	2583	2025-04-26 15:30:00	116620	145799	131879	123682	3	2	8-11,11-7,8-11,11-9,12-10
3089	TTEXDOUBLES-----------QFNL000400----------	D	X	QFNL	000400	2571	2025-04-25 15:30:00	112074	114905	135996	136711	2	3	12-10,7-11,8-11,12-10,6-11
3089	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	1149	2025-04-26 09:35:00	136170	136097	131879	123682	0	3	6-11,8-11,6-11
3089	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	1141	2025-04-26 18:25:00	135977		107028		3	0	11-4,14-12,11-1
3089	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	2381	2025-04-26 09:00:00	133652	120857	102486	116723	2	3	11-6,11-4,3-11,11-13,6-11
3089	TTEWDOUBLES-----------QFNL000300----------	D	W	QFNL	000300	2238	2025-04-26 09:35:00	210319	203618	131395	137850	3	1	11-6,12-10,10-12,11-4
3089	TTEXDOUBLES-----------QFNL000200----------	D	X	QFNL	000200	2135	2025-04-25 15:30:00	131879	131395	103126	122718	3	2	11-6,2-11,16-18,11-2,11-4
3089	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	1124	2025-04-26 17:15:00	133405		111066		3	0	11-8,11-8,11-9
3089	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	1617	2025-04-26 18:25:00	135935		137627		3	1	11-7,11-4,3-11,11-6
3089	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	2194	2025-04-26 09:35:00	116620	145799	204289	206222	3	1	11-6,13-11,2-11,16-14
3089	TTEMSINGLES-----------QFNL000400----------	S	M	QFNL	000400	2278	2025-04-26 16:40:00	115029		112074		3	2	2-11,11-8,11-8,9-11,11-8
3089	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	1466	2025-04-26 17:15:00	104379		135996		3	0	14-12,11-9,11-7
3089	TTEWSINGLES-----------QFNL000400----------	S	W	QFNL	000400	2277	2025-04-26 17:50:00	124591		123672		1	3	10-12,9-11,13-11,6-11
3089	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	2158	2025-04-26 16:40:00	136711		118507		3	1	5-11,11-5,14-12,14-12
3089	TTEWDOUBLES-----------QFNL000400----------	D	W	QFNL	000400	1970	2025-04-26 09:00:00	145544	135501	136711	131036	1	3	6-11,8-11,11-9,9-11
3089	TTEWDOUBLES-----------QFNL000200----------	D	W	QFNL	000200	2457	2025-04-26 09:35:00	210320	206219	133340	112944	3	1	11-5,2-11,11-3,18-16
3089	TTEXDOUBLES-----------QFNL000300----------	D	X	QFNL	000300	1879	2025-04-25 15:30:00	111641	137850	123031	133478	1	3	6-11,11-7,11-13,3-11
3089	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	1396	2025-04-25 15:30:00	104379	118507	136170	131335	1	3	11-5,5-11,9-11,0-11
3089	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	2092	2025-04-26 17:50:00	135019		134442		2	3	11-7,6-11,4-11,11-8,7-11
3089	TTEWDOUBLES-----------QFNL000100----------	D	W	QFNL	000100	1741	2025-04-26 09:00:00	133405	135935	134790	136712	3	0	11-5,11-8,11-7
3089	TTEMDOUBLES-----------QFNL000200----------	D	M	QFNL	000200	1546	2025-04-26 09:00:00	201504	107445	203472	210322	1	3	11-9,4-11,6-11,7-11
3089	TTEXDOUBLES-----------8FNL000400----------	D	X	8FNL	000400	1391	2025-04-25 09:00:00	123192	120187	103126	122718	0	3	6-11,9-11,9-11
3089	TTEMSINGLES-----------8FNL000400----------	S	M	8FNL	000400	1898	2025-04-26 11:20:00	111641		134442		1	3	11-9,9-11,8-11,1-11
3089	TTEMSINGLES-----------8FNL000700----------	S	M	8FNL	000700	1429	2025-04-26 10:45:00	115029		121940		3	0	13-11,11-9,11-4
3089	TTEWSINGLES-----------8FNL000800----------	S	W	8FNL	000800	1447	2025-04-26 11:55:00	114905		123672		0	3	8-11,6-11,5-11
3089	TTEMDOUBLES-----------8FNL000200----------	D	M	8FNL	000200	2367	2025-04-25 12:30:00	102486	116723	111683	131446	3	1	11-8,12-10,8-11,11-9
3089	TTEWSINGLES-----------8FNL000200----------	S	W	8FNL	000200	2471	2025-04-26 10:10:00	118507		131335		3	2	11-2,5-11,14-16,12-10,11-5
3089	TTEWSINGLES-----------8FNL000400----------	S	W	8FNL	000400	1820	2025-04-26 10:45:00	111066		131395		3	1	8-11,11-6,11-7,11-9
3089	TTEXDOUBLES-----------8FNL000500----------	D	X	8FNL	000500	1229	2025-04-25 09:35:00	203472	209007	111641	137850	0	3	8-11,3-11,6-11
3089	TTEWDOUBLES-----------8FNL000500----------	D	W	8FNL	000500	1240	2025-04-25 13:05:00	210319	203618	131741	146173	3	0	11-4,17-15,11-2
3089	TTEWDOUBLES-----------8FNL000400----------	D	W	8FNL	000400	1964	2025-04-25 12:30:00	206218	212898	133340	112944	1	3	4-11,8-11,11-7,8-11
3089	TTEWSINGLES-----------8FNL000500----------	S	W	8FNL	000500	2055	2025-04-26 10:10:00	135935		136712		3	1	6-11,11-6,11-5,14-12
3089	TTEMDOUBLES-----------8FNL000600----------	D	M	8FNL	000600	0	2025-04-25 17:50:00	204289	206222	104379	112074	3	0	11-0,11-0,11-0
3089	TTEWDOUBLES-----------8FNL000200----------	D	W	8FNL	000200	1490	2025-04-25 18:25:00	134790	136712	114905	118507	3	0	13-11,11-7,11-8
3089	TTEXDOUBLES-----------8FNL000100----------	D	X	8FNL	000100	2326	2025-04-25 09:00:00	104379	118507	134718	145544	3	1	5-11,14-12,13-11,12-10
3089	TTEXDOUBLES-----------8FNL000300----------	D	X	8FNL	000300	1095	2025-04-25 09:00:00	131879	131395	203029	210319	3	0	11-6,11-5,11-5
3089	TTEXDOUBLES-----------8FNL000200----------	D	X	8FNL	000200	1557	2025-04-25 09:35:00	136170	131335	136097	136424	3	0	11-8,13-11,11-7
3089	TTEWSINGLES-----------8FNL000700----------	S	W	8FNL	000700	1596	2025-04-26 11:55:00	124591		209007		3	1	9-11,11-3,11-7,11-4
3089	TTEXDOUBLES-----------8FNL000600----------	D	X	8FNL	000600	2817	2025-04-25 09:35:00	202981	203618	123031	133478	2	3	11-9,12-14,11-5,10-12,9-11
3089	TTEXDOUBLES-----------8FNL000700----------	D	X	8FNL	000700	1423	2025-04-25 09:35:00	112074	114905	116723	120726	3	1	11-3,11-7,6-11,11-3
3089	TTEXDOUBLES-----------8FNL000800----------	D	X	8FNL	000800	2056	2025-04-25 09:00:00	200316	145455	135996	136711	2	3	11-8,5-11,11-8,5-11,9-11
3089	TTEMSINGLES-----------8FNL000800----------	S	M	8FNL	000800	2310	2025-04-26 10:10:00	112074		118927		3	2	11-4,9-11,11-9,6-11,11-7
3089	TTEWSINGLES-----------8FNL000600----------	S	W	8FNL	000600	1243	2025-04-26 11:20:00	137627		133340		3	0	11-8,11-4,11-7
3089	TTEMDOUBLES-----------8FNL000700----------	D	M	8FNL	000700	1755	2025-04-25 13:05:00	136170	136097	203029	220410	3	0	12-10,17-15,11-8
3089	TTEMSINGLES-----------8FNL000600----------	S	M	8FNL	000600	1295	2025-04-26 10:45:00	120857		135996		0	3	6-11,7-11,8-11
3089	TTEWDOUBLES-----------8FNL000800----------	D	W	8FNL	000800	2236	2025-04-25 18:25:00	202970	209007	136711	131036	2	3	11-8,4-11,7-11,11-9,6-11
3089	TTEMDOUBLES-----------8FNL000100----------	D	M	8FNL	000100	1644	2025-04-25 18:25:00	133652	120857	111641	103126	3	1	11-5,4-11,11-8,11-7
3089	TTEMSINGLES-----------8FNL000500----------	S	M	8FNL	000500	1723	2025-04-26 11:55:00	116723		104379		0	3	8-11,10-12,9-11
3089	TTEMSINGLES-----------8FNL000100----------	S	M	8FNL	000100	1149	2025-04-26 11:20:00	135977		106050		3	0	11-6,11-4,11-7
3089	TTEMSINGLES-----------8FNL000200----------	S	M	8FNL	000200	2645	2025-04-26 11:55:00	133652		107028		2	3	11-8,7-11,12-10,6-11,7-11
3089	TTEMDOUBLES-----------8FNL000500----------	D	M	8FNL	000500	1203	2025-04-25 12:30:00	116620	145799	133347	133736	3	0	11-7,11-8,11-7
3089	TTEMDOUBLES-----------8FNL000300----------	D	M	8FNL	000300	2155	2025-04-25 17:50:00	201504	107445	202981	220411	3	2	9-11,11-7,11-9,10-12,11-7
3089	TTEMDOUBLES-----------8FNL000800----------	D	M	8FNL	000800	1055	2025-04-25 18:25:00	120850	202561	131879	123682	0	3	6-11,4-11,6-11
3089	TTEWDOUBLES-----------8FNL000600----------	D	W	8FNL	000600	829	2025-04-25 17:50:00	120020	117150	131395	137850	0	3	4-11,3-11,1-11
3089	TTEWDOUBLES-----------8FNL000300----------	D	W	8FNL	000300	2069	2025-04-25 13:40:00	122718	117365	210320	206219	1	3	11-7,8-11,8-11,10-12
3089	TTEMDOUBLES-----------8FNL000400----------	D	M	8FNL	000400	1873	2025-04-25 13:05:00	203472	210322	200316	123680	3	1	10-12,11-8,11-2,14-12
3089	TTEWSINGLES-----------8FNL000300----------	S	W	8FNL	000300	2733	2025-04-26 11:20:00	133405		122261		3	1	11-6,11-5,8-11,11-9
3089	TTEWDOUBLES-----------8FNL000700----------	D	W	8FNL	000700	771	2025-04-25 17:50:00	145544	135501	200331	200332	3	0	11-3,11-2,11-2
3089	TTEMSINGLES-----------8FNL000300----------	S	M	8FNL	000300	1285	2025-04-26 10:10:00	135019		134718		3	0	11-8,12-10,12-10
3089	TTEWSINGLES-----------8FNL000100----------	S	W	8FNL	000100	1170	2025-04-26 10:45:00	136711		120187		3	0	11-9,11-9,11-7
3089	TTEWDOUBLES-----------8FNL000100----------	D	W	8FNL	000100	2377	2025-04-25 12:30:00	133405	135935	111066	118777	3	2	11-8,7-11,9-11,11-7,13-11
3089	TTEWSINGLES-----------R32-000900----------	S	W	R32	000900	1128	2025-04-25 16:05:00	135935		120125		3	0	11-2,11-6,11-8
3089	TTEMSINGLES-----------R32-001000----------	S	M	R32	001000	3112	2025-04-25 11:20:00	104379		110673		3	2	7-11,12-10,10-12,11-9,16-14
3089	TTEMSINGLES-----------R32-001300----------	S	M	R32	001300	1869	2025-04-25 16:40:00	115029		103903		3	1	11-9,9-11,11-7,11-6
3089	TTEWSINGLES-----------R32-001300----------	S	W	R32	001300	1695	2025-04-25 17:15:00	124591		112944		3	1	11-2,10-12,11-6,11-9
3089	TTEWSINGLES-----------R32-001200----------	S	W	R32	001200	2453	2025-04-25 16:05:00	133340		131036		3	2	12-14,11-7,6-11,11-9,12-10
3089	TTEMSINGLES-----------R32-001500----------	S	M	R32	001500	1913	2025-04-25 11:55:00	123682		112074		1	3	11-8,6-11,7-11,8-11
3089	TTEMSINGLES-----------R32-001400----------	S	M	R32	001400	2088	2025-04-25 11:55:00	121940		103126		3	2	11-6,11-5,6-11,9-11,11-9
3089	TTEWSINGLES-----------R32-000100----------	S	W	R32	000100	1544	2025-04-25 11:20:00	136711		203618		3	0	11-4,11-6,11-8
3089	TTEMSINGLES-----------R32-000600----------	S	M	R32	000600	2414	2025-04-25 17:15:00	102968		134718		2	3	11-2,11-7,9-11,9-11,7-11
3089	TTEWSINGLES-----------R32-000300----------	S	W	R32	000300	1412	2025-04-25 10:45:00	118507		122718		3	0	11-6,11-9,11-8
3089	TTEMSINGLES-----------R32-000500----------	S	M	R32	000500	2315	2025-04-25 10:10:00	116620		135019		2	3	11-5,11-6,9-11,10-12,7-11
3089	TTEMSINGLES-----------R32-001600----------	S	M	R32	001600	1849	2025-04-25 16:05:00	131375		118927		1	3	11-9,6-11,4-11,8-11
3089	TTEMSINGLES-----------R32-000300----------	S	M	R32	000300	1931	2025-04-25 10:45:00	123931		133652		1	3	9-11,11-7,10-12,4-11
3089	TTEWSINGLES-----------R32-000400----------	S	W	R32	000400	1198	2025-04-25 17:15:00	120726		131335		0	3	10-12,5-11,5-11
3089	TTEWSINGLES-----------R32-001500----------	S	W	R32	001500	1559	2025-04-25 16:40:00	114905		206219		3	0	13-11,11-7,11-8
3089	TTEMSINGLES-----------R32-000800----------	S	M	R32	000800	1879	2025-04-25 16:05:00	135023		134442		1	3	7-11,11-8,7-11,7-11
3089	TTEWSINGLES-----------R32-000800----------	S	W	R32	000800	2288	2025-04-25 11:55:00	131395		115920		3	2	12-10,5-11,9-11,11-4,11-4
3089	TTEMSINGLES-----------R32-000100----------	S	M	R32	000100	952	2025-04-25 19:00:00	135977		102486		3	0	11-6,11-7,11-4
3089	TTEWSINGLES-----------R32-000600----------	S	W	R32	000600	1173	2025-04-25 10:10:00	122261		202970		3	0	11-5,11-3,11-5
3089	TTEWSINGLES-----------R32-001100----------	S	W	R32	001100	2487	2025-04-25 10:10:00	131231		137627		2	3	11-3,9-11,9-11,11-7,9-11
3089	TTEMSINGLES-----------R32-001200----------	S	M	R32	001200	1216	2025-04-25 17:15:00	203472		135996		0	3	7-11,4-11,12-14
3089	TTEWSINGLES-----------R32-001000----------	S	W	R32	001000	1385	2025-04-25 11:20:00	136712		137850		3	0	11-7,11-6,11-9
3089	TTEMSINGLES-----------R32-000200----------	S	M	R32	000200	2059	2025-04-25 10:10:00	106050		201504		3	1	11-8,8-11,11-5,11-8
3089	TTEMSINGLES-----------R32-000400----------	S	M	R32	000400	1520	2025-04-25 10:45:00	109946		107028		0	3	8-11,9-11,7-11
3089	TTEWSINGLES-----------R32-001600----------	S	W	R32	001600	1555	2025-04-25 19:00:00	122428		123672		0	3	10-12,8-11,4-11
3089	TTEWSINGLES-----------R32-001400----------	S	W	R32	001400	1446	2025-04-25 16:40:00	209007		117463		3	0	11-9,11-4,11-8
3089	TTEMSINGLES-----------R32-000900----------	S	M	R32	000900	3103	2025-04-25 19:00:00	122777		116723		2	3	11-8,12-14,11-4,8-11,10-12
3089	TTEMSINGLES-----------R32-001100----------	S	M	R32	001100	2777	2025-04-25 16:40:00	102891		120857		2	3	11-7,7-11,13-15,11-6,7-11
