event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3374	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	1665	2026-08-23 15:05:00	145043	203202	120313	222052	1	3	8-11,6-11,11-7,6-11
3374	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	1886	2026-08-23 16:15:00	135073		145264		3	1	11-2,6-11,11-9,11-8
3374	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	2437	2026-08-23 15:40:00	114726		213286		3	2	10-12,8-11,11-7,11-2,11-5
3374	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	1911	2026-08-23 10:20:00	135021	135022	120154	135039	1	3	5-11,13-11,4-11,4-11
3374	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2246	2026-08-23 14:30:00	111833	120972	144860	144862	2	3	9-11,8-11,11-7,11-6,8-11
3374	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	1181	2026-08-22 15:05:00	113395	133850	145043	203202	0	3	9-11,7-11,9-11
3374	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	1752	2026-08-23 09:45:00	133713		145264		1	3	11-9,7-11,5-11,8-11
3374	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1415	2026-08-22 15:05:00	120313	222052	120674	135982	3	0	11-6,11-6,11-8
3374	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	1909	2026-08-22 14:30:00	136641	145267	144860	144862	2	3	12-10,9-11,11-7,2-11,7-11
3374	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	3268	2026-08-23 09:10:00	135073		120154		3	2	13-11,7-11,11-8,8-11,13-11
3374	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	944	2026-08-22 14:30:00	111833	120972	137626	136361	3	0	11-5,11-4,11-6
3374	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	2841	2026-08-23 08:35:00	114726		144860		3	2	9-11,8-11,11-7,11-8,13-11
3374	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	2226	2026-08-22 18:00:00	134849	114726	135021	135022	1	3	9-11,11-8,10-12,5-11
3374	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	2301	2026-08-22 18:00:00	120154	135039	145043	203313	3	2	6-11,11-5,8-11,11-5,12-10
