event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3270	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	1266	2026-04-17 15:40:00	136309		124584		3	0	11-3,11-8,11-7
3270	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	1888	2026-04-17 16:15:00	118851		119794		0	3	11-13,8-11,11-13
3270	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	1448	2026-04-17 15:05:00	133867	132325	135529	200073	3	0	11-7,11-5,14-12
3270	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	2424	2026-04-17 10:20:00	120154	135039	137564	100868	2	3	12-14,8-11,11-4,11-4,7-11
3270	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	1416	2026-04-17 14:30:00	136309	134790	124584	133835	3	0	11-5,12-10,11-5
3270	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1246	2026-04-16 15:05:00	135627	133695	135529	200073	0	3	9-11,8-11,5-11
3270	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	1962	2026-04-17 08:35:00	124584		132096		3	1	11-7,11-13,11-4,11-8
3270	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	1962	2026-04-16 11:30:00	137006	135373	137564	100868	1	3	6-11,11-13,11-6,10-12
3270	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	2095	2026-04-17 09:45:00	119794		114410		3	1	11-6,7-11,11-9,14-12
3270	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	2132	2026-04-16 15:05:00	133867	132325	134573	135575	3	2	6-11,11-8,11-1,9-11,11-9
3270	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1251	2026-04-16 11:30:00	135768	208510	120154	135039	0	3	9-11,5-11,9-11
3270	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	1769	2026-04-16 14:30:00	124584	133835	100868	121714	3	1	14-12,11-9,7-11,11-5
3270	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	2969	2026-04-17 08:00:00	134790		136309		2	3	10-12,11-7,11-7,12-14,9-11
3270	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	2044	2026-04-17 09:10:00	118851		122002		3	2	4-11,9-11,11-5,11-4,11-3
3270	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	1400	2026-04-16 14:30:00	120125	114905	136309	134790	0	3	5-11,9-11,6-11
