event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3092	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	2852	2025-06-29 13:30:00	123120		133405		2	4	11-9,8-11,11-8,4-11,8-11,5-11
3092	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	2747	2025-06-29 12:45:00	112620	133867	137238	121412	3	2	11-8,10-12,11-8,11-13,12-10
3092	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	2195	2025-06-29 14:15:00	123980		135050		4	0	13-11,11-4,11-8,11-9
3092	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	1606	2025-06-28 15:30:00	117357	123977	137238	132132	3	0	12-10,11-8,11-9
3092	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2904	2025-06-29 12:00:00	135935	122261	136711	133405	2	3	11-13,3-11,11-9,11-7,6-11
3092	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1420	2025-06-27 15:30:00	117357	123977	123980	136711	3	0	11-3,14-12,11-3
3092	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	3034	2025-06-28 16:05:00	124591		123120		2	3	11-9,11-6,8-11,12-14,10-12
3092	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1947	2025-06-28 11:55:00	121514	117357	137238	121412	1	3	8-11,9-11,12-10,7-11
3092	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	1223	2025-06-28 16:40:00	123980		112062		3	0	11-8,11-2,11-6
3092	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	1441	2025-06-28 11:20:00	135935	122261	133814	132701	3	0	11-9,11-8,11-6
3092	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	1484	2025-06-27 15:30:00	137238	132132	112620	115543	3	1	8-11,11-3,11-5,11-7
3092	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	2357	2025-06-28 17:15:00	133894		133405		2	3	11-9,11-9,8-11,7-11,8-11
3092	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	2526	2025-06-28 11:20:00	119730	133894	136711	133405	2	3	11-6,6-11,12-10,3-11,9-11
3092	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	1496	2025-06-28 17:50:00	135050		121514		3	0	11-9,12-10,11-5
3092	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	1462	2025-06-28 11:55:00	133694	134442	112620	133867	1	3	5-11,11-8,3-11,3-11
3092	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	3047	2025-06-28 10:45:00	135050		116620		3	2	11-6,8-11,16-14,7-11,11-9
3092	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	1205	2025-06-27 09:35:00	117357	123977	133848	137465	3	0	11-9,11-3,11-8
3092	TTEMSINGLES-----------QFNL000400----------	S	M	QFNL	000400	2807	2025-06-28 09:35:00	121514		137238		3	2	11-13,11-7,3-11,11-9,13-11
3092	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	1848	2025-06-28 10:45:00	112062		145799		3	1	11-8,11-8,9-11,11-6
3092	TTEMDOUBLES-----------QFNL000200----------	D	M	QFNL	000200	1827	2025-06-27 12:10:00	112620	133867	115545	115546	3	1	11-6,8-11,11-5,11-8
3092	TTEXDOUBLES-----------QFNL000300----------	D	X	QFNL	000300	2591	2025-06-27 09:00:00	133694	123672	137238	132132	2	3	7-11,12-10,11-3,7-11,9-11
3092	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	1925	2025-06-28 09:00:00	136539		133894		1	3	7-11,11-7,7-11,6-11
3092	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	2196	2025-06-27 16:40:00	133813	131413	121514	117357	1	3	11-9,8-11,8-11,8-11
3092	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	1281	2025-06-27 10:45:00	137238	121412	201466	145799	3	0	11-8,11-7,11-6
3092	TTEWDOUBLES-----------QFNL000100----------	D	W	QFNL	000100	2594	2025-06-27 11:55:00	135935	122261	131401	123977	3	1	11-8,11-9,16-18,11-9
3092	TTEWDOUBLES-----------QFNL000400----------	D	W	QFNL	000400	1240	2025-06-27 11:20:00	131036	200413	136711	133405	0	3	8-11,3-11,6-11
3092	TTEXDOUBLES-----------QFNL000200----------	D	X	QFNL	000200	1257	2025-06-27 09:00:00	123980	136711	135050	119797	3	0	11-7,11-4,11-6
3092	TTEXDOUBLES-----------QFNL000400----------	D	X	QFNL	000400	1059	2025-06-27 09:00:00	116758	137850	112620	115543	0	3	4-11,2-11,13-15
3092	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	2679	2025-06-28 10:10:00	137465		123120		2	3	11-8,5-11,11-8,10-12,2-11
3092	TTEWDOUBLES-----------QFNL000200----------	D	W	QFNL	000200	2266	2025-06-27 10:10:00	133814	132701	135370	135391	3	2	11-3,5-11,10-12,11-7,11-8
3092	TTEWDOUBLES-----------QFNL000300----------	D	W	QFNL	000300	1548	2025-06-27 16:05:00	119730	133894	123505	132318	3	1	13-11,11-5,8-11,11-3
3092	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	1541	2025-06-27 11:55:00	133694	134442	135050	133848	3	1	11-4,9-11,11-6,11-2
3092	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	1894	2025-06-28 10:10:00	136711		124591		1	3	8-11,9-11,11-8,7-11
3092	TTEWSINGLES-----------QFNL000400----------	S	W	QFNL	000400	2207	2025-06-28 09:00:00	119797		133405		1	3	5-11,11-13,14-12,8-11
3092	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	2590	2025-06-28 09:35:00	123980		133694		3	2	11-9,11-9,7-11,9-11,11-5
3092	TTEMSINGLES-----------8FNL000100----------	S	M	8FNL	000100	1146	2025-06-27 10:45:00	123980		116532		3	0	11-6,11-0,11-8
3092	TTEXDOUBLES-----------8FNL000400----------	D	X	8FNL	000400	1578	2025-06-26 09:00:00	120168	112944	135050	119797	1	3	8-11,9-11,11-5,7-11
3092	TTEMSINGLES-----------8FNL000400----------	S	M	8FNL	000400	2253	2025-06-27 16:05:00	145799		123971		3	1	11-13,11-3,11-6,13-11
3092	TTEWSINGLES-----------8FNL000100----------	S	W	8FNL	000100	2232	2025-06-27 17:15:00	136711		122261		3	0	14-12,11-5,11-4
3092	TTEWDOUBLES-----------8FNL000300----------	D	W	8FNL	000300	1133	2025-06-26 11:55:00	133814	132701	133593	137850	3	0	11-8,11-9,11-2
3092	TTEWSINGLES-----------8FNL000200----------	S	W	8FNL	000200	1534	2025-06-27 10:10:00	111849		124591		1	3	7-11,10-12,11-9,4-11
3092	TTEMSINGLES-----------8FNL000200----------	S	M	8FNL	000200	1633	2025-06-27 17:50:00	133694		135367		3	0	14-12,11-3,11-4
