event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3084	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	1966	2025-01-17 11:30:00	135049		123120		0	4	6-11,9-11,8-11,4-11
3084	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	2308	2025-01-16 13:30:00	137238	123120	111050	111072	1	3	6-11,12-14,12-10,17-19
3084	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	2682	2025-01-17 12:15:00	123980		135050		2	4	11-8,7-11,7-11,11-3,4-11,10-12
3084	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	1307	2025-01-17 10:45:00	123980	135996	135924	144705	3	0	15-13,11-5,11-6
3084	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	1512	2025-01-17 10:00:00	133405	135935	123505	132318	3	1	10-12,11-4,11-9,11-4
3084	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	1752	2025-01-16 09:20:00	145544	135501	123505	132318	1	3	4-11,13-11,10-12,10-12
3084	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	1170	2025-01-16 14:40:00	200044		135050		0	3	8-11,8-11,8-11
3084	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	1326	2025-01-16 15:50:00	123980		112620		3	0	11-9,11-7,11-8
3084	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	2002	2025-01-15 13:30:00	112062	131100	111050	111072	2	3	11-4,6-11,11-6,8-11,7-11
3084	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	2393	2025-01-16 09:55:00	123980	135996	115546	115545	3	2	5-11,11-8,3-11,11-8,11-8
3084	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	1816	2025-01-16 15:15:00	123120		144628		3	1	8-11,11-4,11-4,11-9
3084	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1381	2025-01-16 09:55:00	137238	135050	135924	144705	1	3	7-11,13-11,9-11,3-11
