event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x
2658	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	2419	2022-11-24 16:45:00	114726		136711		1	4
2658	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	1321	2022-11-24 16:45:00	110995		124591		0	4
2658	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	1994	2022-11-24 15:00:00	112453	105779	113300	117373	1	3
2658	TTEMSINGLES-----------8FNL000600----------	S	M	8FNL	000600	5831	2022-11-24 13:00:00	119565		116620		0	4
2658	TTEMSINGLES-----------8FNL000700----------	S	M	8FNL	000700	4277	2022-11-24 13:00:00	116530		109946		4	1
2658	TTEWSINGLES-----------8FNL000600----------	S	W	8FNL	000600	3420	2022-11-24 11:40:00	119089		124591		0	4
2658	TTEMSINGLES-----------8FNL000200----------	S	M	8FNL	000200	4662	2022-11-24 12:20:00	102380		111050		3	4
2658	TTEMSINGLES-----------8FNL000400----------	S	M	8FNL	000400	3802	2022-11-24 12:20:00	118851		103107		0	4
2658	TTEWSINGLES-----------8FNL000500----------	S	W	8FNL	000500	2471	2022-11-24 11:40:00	110995		119285		4	0
2658	TTEWSINGLES-----------8FNL000800----------	S	W	8FNL	000800	3951	2022-11-24 11:40:00	118777		111849		3	4
2658	TTEMSINGLES-----------8FNL000100----------	S	M	8FNL	000100	3380	2022-11-24 12:20:00	107028		123293		4	2
2658	TTEWSINGLES-----------8FNL000100----------	S	W	8FNL	000100	4015	2022-11-24 11:00:00	114726		113300		4	3
2658	TTEMSINGLES-----------8FNL000300----------	S	M	8FNL	000300	6195	2022-11-24 12:20:00	100696		132022		4	1
2658	TTEMSINGLES-----------8FNL000800----------	S	M	8FNL	000800	3730	2022-11-24 13:00:00	116612		102761		4	1
2658	TTEMDOUBLES-----------QFNL000200----------	D	M	QFNL	000200	1532	2022-11-24 10:25:00	118851	109946	131169	136567	3	0
2658	TTEXDOUBLES-----------QFNL000200----------	D	X	QFNL	000200	2364	2022-11-24 09:00:00	121031	121041	123971	119285	2	3
2658	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	1810	2022-11-24 10:25:00	133455	116530	106151	120896	3	0
2658	TTEWSINGLES-----------8FNL000400----------	S	W	8FNL	000400	2252	2022-11-24 11:00:00	131401		100868		2	4
2658	TTEWSINGLES-----------8FNL000200----------	S	W	8FNL	000200	3598	2022-11-24 11:00:00	105159		136711		3	4
2658	TTEWDOUBLES-----------QFNL000300----------	D	W	QFNL	000300	2346	2022-11-24 09:50:00	131581	110995	116674	118777	3	2
2658	TTEWSINGLES-----------8FNL000700----------	S	W	8FNL	000700	5607	2022-11-24 11:40:00	102949		118507		3	4
2658	TTEWDOUBLES-----------QFNL000200----------	D	W	QFNL	000200	2237	2022-11-24 09:50:00	113300	117373	121714	121890	3	2
2658	TTEMSINGLES-----------8FNL000500----------	S	M	8FNL	000500	4345	2022-11-24 13:00:00	100621		111959		4	0
2658	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	894	2022-11-24 10:25:00	117865	122320	121031	131671	0	3
2658	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	1232	2022-11-24 10:25:00	131879	123682	101648	119565	1	3
2658	TTEWDOUBLES-----------QFNL000400----------	D	W	QFNL	000400	1527	2022-11-24 09:50:00	133026	133340	119285	131401	1	3
2658	TTEWSINGLES-----------8FNL000300----------	S	W	8FNL	000300	2805	2022-11-24 11:00:00	137627		115454		3	4
2658	TTEWDOUBLES-----------QFNL000100----------	D	W	QFNL	000100	1236	2022-11-24 09:50:00	120112	137627	112453	105779	1	3
2658	TTEXDOUBLES-----------QFNL000400----------	D	X	QFNL	000400	1371	2022-11-24 09:00:00	133441	109777	123690	105159	1	3
2658	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	1733	2022-11-24 09:00:00	111050	111072	106151	118126	3	1
2658	TTEWDOUBLES-----------8FNL000600----------	D	W	8FNL	000600	334	2022-11-23 19:25:00	123228	117891	116674	118777	2	3
2658	TTEMSINGLES-----------R32-001100----------	S	M	R32	001100	6720	2022-11-23 17:25:00	119565		100486		4	2
2658	TTEXDOUBLES-----------QFNL000300----------	D	X	QFNL	000300	1240	2022-11-24 09:00:00	116620	111066	100486	119109	3	0
2658	TTEMSINGLES-----------R32-001600----------	S	M	R32	001600	5158	2022-11-23 18:05:00	120845		102761		0	4
2658	TTEWDOUBLES-----------8FNL000200----------	D	W	8FNL	000200	2817	2022-11-23 18:45:00	131748	108843	112453	105779	2	3
2658	TTEMSINGLES-----------R32-000400----------	S	M	R32	000400	0	2022-11-23 16:45:00	110602		111050		0	4
2658	TTEWDOUBLES-----------8FNL000500----------	D	W	8FNL	000500	2572	2022-11-23 18:45:00	132320	132318	131581	110995	1	3
2658	TTEWDOUBLES-----------8FNL000700----------	D	W	8FNL	000700	2075	2022-11-23 18:45:00	133026	133340	131465	120125	3	0
2658	TTEMSINGLES-----------R32-001500----------	S	M	R32	001500	3213	2022-11-23 18:05:00	116612		123690		4	1
2658	TTEMSINGLES-----------R32-001300----------	S	M	R32	001300	4017	2022-11-23 17:25:00	116530		131671		4	3
2658	TTEMSINGLES-----------R32-000900----------	S	M	R32	000900	3465	2022-11-23 17:25:00	100621		111683		4	2
2658	TTEMSINGLES-----------R32-001400----------	S	M	R32	001400	2701	2022-11-23 17:25:00	133455		109946		1	4
2658	TTEMSINGLES-----------R32-001000----------	S	M	R32	001000	5618	2022-11-23 17:25:00	111959		117312		4	3
2658	TTEWDOUBLES-----------8FNL000400----------	D	W	8FNL	000400	1152	2022-11-23 18:05:00	121714	121890	118893	115430	3	2
2658	TTEWSINGLES-----------R32-001600----------	S	W	R32	001600	2796	2022-11-23 16:05:00	115402		111849		2	4
2658	TTEWDOUBLES-----------8FNL000100----------	D	W	8FNL	000100	3164	2022-11-23 18:05:00	120112	137627	132978	131086	3	0
2658	TTEWDOUBLES-----------8FNL000800----------	D	W	8FNL	000800	346	2022-11-23 18:45:00	121040	121041	119285	131401	1	3
2658	TTEMSINGLES-----------R32-000800----------	S	M	R32	000800	6152	2022-11-23 16:45:00	103107		122727		4	3
2658	TTEWSINGLES-----------R32-000800----------	S	W	R32	000800	1844	2022-11-23 15:25:00	132318		100868		1	4
2658	TTEWSINGLES-----------R32-001400----------	S	W	R32	001400	2765	2022-11-23 16:05:00	116674		118507		1	4
2658	TTEMSINGLES-----------R32-000100----------	S	M	R32	000100	3279	2022-11-23 16:05:00	107028		122320		4	3
2658	TTEMSINGLES-----------R64-002600----------	S	M	R64	002600	4683	2022-11-23 12:55:00	135981		131671		1	4
2658	TTEWSINGLES-----------R32-001100----------	S	W	R32	001100	2081	2022-11-23 15:25:00	111072		119089		2	4
2658	TTEWSINGLES-----------R32-001500----------	S	W	R32	001500	1441	2022-11-23 15:25:00	118777		121714		4	0
2658	TTEMSINGLES-----------R64-002300----------	S	M	R64	002300	4678	2022-11-23 12:55:00	123682		120300		4	0
2658	TTEWSINGLES-----------R32-000900----------	S	W	R32	000900	2109	2022-11-23 14:45:00	111066		110995		2	4
2658	TTEWSINGLES-----------R32-000200----------	S	W	R32	000200	1917	2022-11-23 14:45:00	105779		113300		0	4
2658	TTEMSINGLES-----------R64-001900----------	S	M	R64	001900	5538	2022-11-23 12:15:00	111959		119945		4	2
2658	TTEWSINGLES-----------R32-000600----------	S	W	R32	000600	3116	2022-11-23 14:45:00	108843		115454		3	4
2658	TTEMSINGLES-----------R32-000600----------	S	M	R32	000600	650	2022-11-23 17:25:00	132022		116680		4	0
2658	TTEMSINGLES-----------R64-003100----------	S	M	R64	003100	2834	2022-11-23 13:35:00	124572		120845		2	4
2658	TTEWSINGLES-----------R32-000500----------	S	W	R32	000500	1559	2022-11-23 14:45:00	137627		119109		4	0
2658	TTEMSINGLES-----------R32-000700----------	S	M	R32	000700	2757	2022-11-23 16:45:00	106151		118851		0	4
2658	TTEMSINGLES-----------R32-000300----------	S	M	R32	000300	4436	2022-11-23 16:45:00	102380		200664		4	3
2658	TTEWSINGLES-----------R32-000700----------	S	W	R32	000700	3346	2022-11-23 15:25:00	131401		121074		4	3
2658	TTEWSINGLES-----------R32-000400----------	S	W	R32	000400	1532	2022-11-23 14:45:00	112453		136711		0	4
2658	TTEMSINGLES-----------R64-003000----------	S	M	R64	003000	5601	2022-11-23 12:55:00	133736		123690		3	4
2658	TTEWSINGLES-----------R32-000300----------	S	W	R32	000300	1377	2022-11-23 16:05:00	105159		109777		4	0
2658	TTEWDOUBLES-----------8FNL000300----------	D	W	8FNL	000300	1777	2022-11-23 18:05:00	113300	117373	111053	119109	3	0
2658	TTEMSINGLES-----------R32-001200----------	S	M	R32	001200	2411	2022-11-23 16:45:00	123682		116620		0	4
2658	TTEMSINGLES-----------R32-000500----------	S	M	R32	000500	2073	2022-11-23 16:45:00	100696		131879		4	2
2658	TTEWSINGLES-----------R32-000100----------	S	W	R32	000100	1716	2022-11-23 14:45:00	114726		115850		4	0
2658	TTEWSINGLES-----------R32-001200----------	S	W	R32	001200	2610	2022-11-23 15:25:00	115430		124591		0	4
2658	TTEMSINGLES-----------R32-000200----------	S	M	R32	000200	4124	2022-11-23 16:05:00	123293		113679		4	2
2658	TTEWSINGLES-----------R32-001300----------	S	W	R32	001300	2711	2022-11-23 16:05:00	102949		120112		4	0
2658	TTEWSINGLES-----------R32-001000----------	S	W	R32	001000	2263	2022-11-23 15:25:00	135190		119285		1	4
2658	TTEWSINGLES-----------R64-003000----------	S	W	R64	003000	3596	2022-11-23 11:35:00	121714		131465		4	3
2658	TTEWSINGLES-----------R64-003100----------	S	W	R64	003100	5277	2022-11-23 11:35:00	115402		132978		4	2
2658	TTEMSINGLES-----------R64-002200----------	S	M	R64	002200	1986	2022-11-23 12:55:00	100486		122982		4	1
2658	TTEMSINGLES-----------R64-001100----------	S	M	R64	001100	5011	2022-11-23 12:15:00	132022		116798		4	1
2658	TTEMSINGLES-----------R64-001500----------	S	M	R64	001500	2086	2022-11-23 12:15:00	103107		115449		4	0
2658	TTEMSINGLES-----------R64-000300----------	S	M	R64	000300	5074	2022-11-23 11:35:00	123293		101648		4	3
2658	TTEMSINGLES-----------R64-001400----------	S	M	R64	001400	4423	2022-11-23 12:15:00	114718		118851		3	4
2658	TTEMSINGLES-----------R64-001800----------	S	M	R64	001800	4542	2022-11-23 12:15:00	111683		136567		4	3
2658	TTEMSINGLES-----------R64-002700----------	S	M	R64	002700	1668	2022-11-23 12:55:00	133455		131169		4	0
2658	TTEMSINGLES-----------R64-001000----------	S	M	R64	001000	1969	2022-11-23 12:15:00	123680		131879		2	4
2658	TTEMSINGLES-----------R64-000700----------	S	M	R64	000700	2348	2022-11-23 11:35:00	110602		122078		4	1
2658	TTEWSINGLES-----------R64-000700----------	S	W	R64	000700	3582	2022-11-23 10:15:00	109453		112453		3	4
2658	TTEWSINGLES-----------R64-002700----------	S	W	R64	002700	4259	2022-11-23 10:55:00	131086		116674		3	4
2658	TTEWSINGLES-----------R64-002300----------	S	W	R64	002300	2557	2022-11-23 10:55:00	112463		115430		0	4
2658	TTEWSINGLES-----------R64-002200----------	S	W	R64	002200	1855	2022-11-23 10:55:00	115939		119089		0	4
2658	TTEWSINGLES-----------R64-001800----------	S	W	R64	001800	1491	2022-11-23 10:55:00	110995		132320		4	0
2658	TTEWSINGLES-----------R64-001900----------	S	W	R64	001900	4411	2022-11-23 10:55:00	131383		135190		3	4
2658	TTEWSINGLES-----------R64-002600----------	S	W	R64	002600	2104	2022-11-23 10:55:00	133593		120112		1	4
2658	TTEMDOUBLES-----------8FNL000300----------	D	M	8FNL	000300	1245	2022-11-23 09:05:00	111683	133441	118851	109946	1	3
2658	TTEXDOUBLES-----------8FNL000500----------	D	X	8FNL	000500	1730	2022-11-23 09:05:00	131062	121714	116620	111066	0	3
2658	TTEMSINGLES-----------R64-000200----------	S	M	R64	000200	1120	2022-11-23 11:35:00	123971		122320		0	4
2658	TTEMSINGLES-----------R64-000600----------	S	M	R64	000600	2736	2022-11-23 11:35:00	121031		200664		3	4
2658	TTEMDOUBLES-----------8FNL000700----------	D	M	8FNL	000700	1910	2022-11-23 09:05:00	131879	123682	116798	120267	3	1
2658	TTEMDOUBLES-----------8FNL000200----------	D	M	8FNL	000200	2204	2022-11-23 09:05:00	115545	115548	106151	120896	2	3
2658	TTEMSINGLES-----------RND3000700----------	S	M	RND3	000700	2039	2022-11-22 19:35:00	124572		108574		3	2
2658	TTEXDOUBLES-----------8FNL000100----------	D	X	8FNL	000100	2358	2022-11-23 08:30:00	111050	111072	133455	118777	3	2
2658	TTEMDOUBLES-----------8FNL000800----------	D	M	8FNL	000800	1132	2022-11-23 09:05:00	120074	117862	101648	119565	1	3
2658	TTEMSINGLES-----------RND3000200----------	S	M	RND3	000200	2679	2022-11-22 19:00:00	111683		117862		3	1
2658	TTEMSINGLES-----------RND3000100----------	S	M	RND3	000100	1395	2022-11-22 19:00:00	110602		133178		3	0
2658	TTEMSINGLES-----------RND3000400----------	S	M	RND3	000400	1180	2022-11-22 19:00:00	134583		122320		0	3
2658	TTEWSINGLES-----------RND3000700----------	S	W	RND3	000700	1547	2022-11-22 17:50:00	117373		116873		3	0
2658	TTEMSINGLES-----------RND3000800----------	S	M	RND3	000800	1249	2022-11-22 19:35:00	120267		118851		0	3
2658	TTEXDOUBLES-----------8FNL000700----------	D	X	8FNL	000700	1671	2022-11-23 08:30:00	133441	109777	113914	118893	3	1
2658	TTEXDOUBLES-----------8FNL000400----------	D	X	8FNL	000400	1066	2022-11-23 09:05:00	108574	115939	123971	119285	0	3
2658	TTEXDOUBLES-----------RND1000300----------	D	X	RND1	000300	2727	2022-11-22 18:25:00	106151	118126	124572	113300	3	2
2658	TTEMSINGLES-----------RND3000500----------	S	M	RND3	000500	1297	2022-11-22 19:35:00	131723		122078		0	3
2658	TTEMSINGLES-----------RND3000300----------	S	M	RND3	000300	2163	2022-11-22 19:00:00	117336		122982		2	3
2658	TTEWSINGLES-----------RND3000300----------	S	W	RND3	000300	2227	2022-11-22 17:15:00	116152		117891		3	1
2658	TTEXDOUBLES-----------RND1000400----------	D	X	RND1	000400	2263	2022-11-22 18:25:00	123971	119285	117006	110995	3	0
2658	TTEMSINGLES-----------RND2001600----------	S	M	RND2	001600	3065	2022-11-22 16:40:00	120872		118851		1	3
2658	TTEWSINGLES-----------RND3000100----------	S	W	RND3	000100	2529	2022-11-22 17:15:00	110995		133026		3	0
2658	TTEWSINGLES-----------RND3000800----------	S	W	RND3	000800	1039	2022-11-22 17:50:00	115850		119089		3	0
2658	TTEWSINGLES-----------R64-001400----------	S	W	R64	001400	2417	2022-11-23 10:15:00	121074		103425		4	0
2658	TTEWSINGLES-----------RND3000200----------	S	W	RND3	000200	2520	2022-11-22 17:15:00	122842		131465		1	3
2658	TTEMDOUBLES-----------8FNL000500----------	D	M	8FNL	000500	1035	2022-11-23 09:40:00	123386	123680	117865	122320	1	3
2658	TTEWSINGLES-----------RND3000400----------	S	W	RND3	000400	1476	2022-11-22 17:15:00	120112		118893		3	1
2658	TTEWSINGLES-----------R64-000600----------	S	W	R64	000600	3177	2022-11-23 10:15:00	134338		109777		3	4
2658	TTEMSINGLES-----------RND2001500----------	S	M	RND2	001500	1799	2022-11-22 16:40:00	120267		116831		3	1
2658	TTEXDOUBLES-----------8FNL000800----------	D	X	8FNL	000800	1206	2022-11-23 08:30:00	131169	131086	123690	105159	0	3
2658	TTEXDOUBLES-----------RND1000100----------	D	X	RND1	000100	1304	2022-11-22 18:25:00	133441	109777	122051	131581	3	0
2658	TTEWSINGLES-----------R64-001100----------	S	W	R64	001100	3007	2022-11-23 10:15:00	108843		117373		4	2
2658	TTEWSINGLES-----------R64-000300----------	S	W	R64	000300	1547	2022-11-23 09:40:00	123228		105779		0	4
2658	TTEXDOUBLES-----------8FNL000300----------	D	X	8FNL	000300	2146	2022-11-23 08:30:00	123192	120187	121031	121041	2	3
2658	TTEWSINGLES-----------R64-001000----------	S	W	R64	001000	2250	2022-11-23 10:15:00	131581		119109		1	4
2658	TTEMDOUBLES-----------8FNL000100----------	D	M	8FNL	000100	1674	2022-11-23 09:40:00	102380	116620	133455	116530	0	3
2658	TTEWSINGLES-----------RND3000600----------	S	W	RND3	000600	2428	2022-11-22 17:50:00	117009		132320		1	3
2658	TTEMDOUBLES-----------8FNL000600----------	D	M	8FNL	000600	2578	2022-11-23 09:40:00	121031	131671	122727	124572	3	2
2658	TTEXDOUBLES-----------8FNL000200----------	D	X	8FNL	000200	1598	2022-11-23 08:30:00	106151	118126	114718	115430	3	1
2658	TTEXDOUBLES-----------RND1000200----------	D	X	RND1	000200	1430	2022-11-22 18:25:00	117862	103175	108574	115939	1	3
2658	TTEMSINGLES-----------RND3000600----------	S	M	RND3	000600	3061	2022-11-22 19:35:00	117530		120300		2	3
2658	TTEWSINGLES-----------RND2001600----------	S	W	RND2	001600	1999	2022-11-22 13:50:00	122988		119089		0	3
2658	TTEMSINGLES-----------RND2001100----------	S	M	RND2	001100	1871	2022-11-22 16:05:00	117006		117530		1	3
2658	TTEWSINGLES-----------RND3000500----------	S	W	RND3	000500	2942	2022-11-22 17:50:00	122348		133593		2	3
2658	TTEMSINGLES-----------RND2000500----------	S	M	RND2	000500	1577	2022-11-22 15:30:00	117336		122051		3	0
2658	TTEMSINGLES-----------RND2001200----------	S	M	RND2	001200	2082	2022-11-22 16:05:00	118920		120300		1	3
2658	TTEWSINGLES-----------RND2000800----------	S	W	RND2	000800	2359	2022-11-22 13:15:00	118126		118893		1	3
2658	TTEWSINGLES-----------RND2001500----------	S	W	RND2	001500	1444	2022-11-22 13:50:00	115850		111053		3	0
2658	TTEMSINGLES-----------RND2001000----------	S	M	RND2	001000	2975	2022-11-22 16:05:00	122078		123192		3	2
2658	TTEWSINGLES-----------R64-000200----------	S	W	R64	000200	2860	2022-11-23 09:40:00	115850		116152		4	2
2658	TTEWSINGLES-----------RND2000700----------	S	W	RND2	000700	2595	2022-11-22 13:15:00	120112		135187		3	2
2658	TTEMDOUBLES-----------8FNL000400----------	D	M	8FNL	000400	1523	2022-11-23 09:40:00	131169	136567	121869	131062	3	1
2658	TTEMSINGLES-----------RND2001300----------	S	M	RND2	001300	822	2022-11-22 16:40:00	133441		124572		0	3
2658	TTEWSINGLES-----------R64-001500----------	S	W	R64	001500	2071	2022-11-23 10:15:00	120187		132318		3	4
2658	TTEMSINGLES-----------RND2000900----------	S	M	RND2	000900	1419	2022-11-22 16:05:00	113914		131723		0	3
2658	TTEMSINGLES-----------RND2001400----------	S	M	RND2	001400	1325	2022-11-22 16:40:00	120074		108574		1	3
2658	TTEMSINGLES-----------RND2000300----------	S	M	RND2	000300	1308	2022-11-22 15:30:00	111683		131782		3	0
2658	TTEWSINGLES-----------RND2001000----------	S	W	RND2	001000	2269	2022-11-22 13:15:00	133593		121040		3	1
2658	TTEMSINGLES-----------RND2000100----------	S	M	RND2	000100	2478	2022-11-22 15:30:00	110602		117002		3	2
2658	TTEMSINGLES-----------RND2000700----------	S	M	RND2	000700	1645	2022-11-22 16:05:00	110660		134583		0	3
2658	TTEMSINGLES-----------RND2000400----------	S	M	RND2	000400	2812	2022-11-22 15:30:00	117862		133347		3	2
2658	TTEMSINGLES-----------RND2000800----------	S	M	RND2	000800	1125	2022-11-22 16:05:00	122320		115548		3	0
2658	TTEWSINGLES-----------RND2001300----------	S	W	RND2	001300	2481	2022-11-22 13:50:00	112866		117373		1	3
2658	TTEMSINGLES-----------RND2000600----------	S	M	RND2	000600	2129	2022-11-22 15:30:00	115545		122982		2	3
2658	TTEWSINGLES-----------RND2001400----------	S	W	RND2	001400	1457	2022-11-22 13:50:00	121041		116873		0	3
2658	TTEMSINGLES-----------RND2000200----------	S	M	RND2	000200	0	2022-11-22 15:30:00	133178		135019		3	0
2658	TTEXDOUBLES-----------8FNL000600----------	D	X	8FNL	000600	1176	2022-11-23 08:30:00	100486	119109	119945	137627	3	0
2658	TTEWSINGLES-----------RND2001100----------	S	W	RND2	001100	2577	2022-11-22 13:15:00	114517		117009		1	3
2658	TTEWSINGLES-----------RND2000500----------	S	W	RND2	000500	2545	2022-11-22 12:40:00	115037		116152		1	3
2658	TTEWSINGLES-----------RND2000300----------	S	W	RND2	000300	1363	2022-11-22 12:40:00	122842		132900		3	0
2658	TTEWSINGLES-----------RND2000400----------	S	W	RND2	000400	2461	2022-11-22 12:40:00	131465		121890		3	2
2658	TTEWSINGLES-----------RND2000600----------	S	W	RND2	000600	1698	2022-11-22 12:40:00	121688		117891		1	3
2658	TTEWSINGLES-----------RND2000900----------	S	W	RND2	000900	1333	2022-11-22 13:15:00	122348		131748		3	0
2658	TTEWSINGLES-----------RND2000200----------	S	W	RND2	000200	2548	2022-11-22 12:40:00	133026		120125		3	2
2658	TTEMDOUBLES-----------RND1000200----------	D	M	RND1	000200	2194	2022-11-22 12:05:00	117865	122320	117006	122051	3	1
2658	TTEWSINGLES-----------RND2000100----------	S	W	RND2	000100	1177	2022-11-22 12:40:00	110995		136180		3	0
2658	TTEWSINGLES-----------RND2001200----------	S	W	RND2	001200	1161	2022-11-22 13:15:00	132320		110686		3	0
2658	TTEWDOUBLES-----------RND1000200----------	D	W	RND1	000200	2344	2022-11-22 11:30:00	115454	114517	123228	117891	2	3
2658	TTEWDOUBLES-----------RND1000400----------	D	W	RND1	000400	1605	2022-11-22 11:30:00	145016	132900	131581	110995	0	3
2658	TTEWDOUBLES-----------RND1000100----------	D	W	RND1	000100	1990	2022-11-22 11:30:00	131748	108843	133026	133340	2	3
2658	TTEWDOUBLES-----------RND1000300----------	D	W	RND1	000300	1266	2022-11-22 11:30:00	118774	117009	112453	105779	0	3
2658	TTEMSINGLES-----------RND1002200----------	S	M	RND1	002200	4191	2022-11-22 10:20:00	121869		117530		2	3
2658	TTEMDOUBLES-----------RND1000300----------	D	M	RND1	000300	1010	2022-11-22 12:05:00	120074	117862	118523	119945	3	0
2658	TTEMSINGLES-----------RND1002700----------	S	M	RND1	002700	1624	2022-11-22 10:55:00	120074		120281		3	1
2658	TTEMDOUBLES-----------RND1000400----------	D	M	RND1	000400	1948	2022-11-22 12:05:00	100486	117530	123386	123680	1	3
2658	TTEMSINGLES-----------RND1002600----------	S	M	RND1	002600	1245	2022-11-22 10:55:00	123204		124572		0	3
2658	TTEMDOUBLES-----------RND1000100----------	D	M	RND1	000100	1834	2022-11-22 12:05:00	120300	113914	121869	131062	1	3
