event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3023	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	1228	2025-04-27 15:10:00	131480		136180		3	0	11-8,11-5,11-7
3023	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	2007	2025-04-27 14:35:00	102380	114718	133042	133628	3	1	10-12,11-6,11-9,12-10
3023	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	1165	2025-04-27 15:45:00	121031		112442		0	3	6-11,3-11,8-11
3023	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	1791	2025-04-27 11:50:00	134317	211037	137863	134575	3	1	5-11,11-7,11-6,11-5
3023	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	1985	2025-04-27 14:00:00	117035	200317	111656	131342	1	3	5-11,8-11,13-11,10-12
3023	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	2278	2025-04-26 16:00:00	111656	131342	133035	136495	3	2	11-9,9-11,9-11,11-6,11-9
3023	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1278	2025-04-26 18:30:00	134317	211037	121031	135039	3	0	11-7,11-7,11-8
3023	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	1889	2025-04-27 10:05:00	136309		131480		1	3	9-11,5-11,11-7,8-11
3023	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	2416	2025-04-26 18:30:00	112442	131480	137863	134575	2	3	9-11,11-13,11-3,13-11,12-14
3023	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	2463	2025-04-27 10:40:00	123019		112442		2	3	11-8,11-6,9-11,9-11,8-11
3023	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	2173	2025-04-27 11:15:00	121031		133633		3	1	9-11,12-10,12-10,11-6
3023	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1664	2025-04-26 16:35:00	133042	133628	116758	131917	3	1	11-9,11-6,7-11,11-6
3023	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	1867	2025-04-27 09:30:00	136180		115402		3	1	11-7,7-11,12-10,11-9
3023	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	2170	2025-04-26 16:35:00	102380	114718	121031	135021	3	2	5-11,9-11,11-6,11-7,11-8
3023	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	2281	2025-04-26 16:00:00	117035	200317	112280	111416	3	2	11-8,12-10,7-11,8-11,11-5
3023	TTEXDOUBLES-----------QFNL000300----------	D	X	QFNL	000300	1106	2025-04-26 09:30:00	134693	136258	112442	131480	0	3	9-11,7-11,8-11
3023	TTEXDOUBLES-----------QFNL000200----------	D	X	QFNL	000200	1114	2025-04-26 09:30:00	121031	135039	131917	131914	3	0	11-9,11-5,11-4
3023	TTEMSINGLES-----------QFNL000400----------	S	M	QFNL	000400	1983	2025-04-26 17:10:00	121684		112442		1	3	9-11,11-8,6-11,5-11
3023	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	2019	2025-04-26 09:30:00	134849	134356	134317	211037	1	3	8-11,5-11,13-11,6-11
3023	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	1793	2025-04-26 11:05:00	131798	133850	102380	114718	1	3	8-11,11-7,5-11,9-11
3023	TTEWSINGLES-----------QFNL000400----------	S	W	QFNL	000400	1769	2025-04-26 17:45:00	203536		115402		1	3	11-7,9-11,6-11,8-11
3023	TTEXDOUBLES-----------QFNL000400----------	D	X	QFNL	000400	1111	2025-04-26 09:30:00	137863	134575	132223	111416	3	0	11-9,11-9,11-6
3023	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	2688	2025-04-26 17:10:00	134317		123019		2	3	11-4,11-4,5-11,9-11,14-16
3023	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	1297	2025-04-26 17:10:00	135039		136309		0	3	7-11,9-11,7-11
3023	TTEWDOUBLES-----------QFNL000400----------	D	W	QFNL	000400	1981	2025-04-26 10:30:00	131581	131586	133035	136495	0	3	12-14,11-13,10-12
3023	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	2276	2025-04-26 17:45:00	134693		133633		1	3	11-5,8-11,9-11,12-14
3023	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	1891	2025-04-26 11:05:00	133352	132223	116758	131917	1	3	8-11,11-9,13-15,12-14
3023	TTEWDOUBLES-----------QFNL000100----------	D	W	QFNL	000100	2514	2025-04-26 10:30:00	117035	200317	115430	131480	3	2	11-9,11-8,6-11,9-11,12-10
3023	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	1160	2025-04-26 17:10:00	220446		131480		0	3	8-11,1-11,9-11
3023	TTEWDOUBLES-----------QFNL000200----------	D	W	QFNL	000200	2286	2025-04-26 10:30:00	112280	111416	134656	136180	3	2	11-8,11-6,5-11,10-12,12-10
3023	TTEWDOUBLES-----------QFNL000300----------	D	W	QFNL	000300	1138	2025-04-26 10:30:00	111656	131342	131846	122842	3	0	13-11,11-9,11-2
3023	TTEMDOUBLES-----------QFNL000200----------	D	M	QFNL	000200	1581	2025-04-26 11:05:00	121031	135021	133627	133633	3	1	11-8,6-11,11-6,11-9
3023	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	1601	2025-04-26 17:45:00	131798		121031		0	3	7-11,5-11,10-12
