event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3025	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	2189	2025-04-03 16:05:00	119284	116818	136473	132696	3	2	8-11,11-13,11-5,11-8,11-6
3025	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	2042	2025-04-03 11:20:00	122982	132756	135924	135091	3	2	11-8,11-3,6-11,6-11,11-6
3025	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	2932	2025-04-03 16:40:00	122261		131401		3	2	11-6,1-11,11-6,5-11,11-6
3025	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	1381	2025-04-03 17:15:00	131375		112062		0	3	8-11,6-11,8-11
3025	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2953	2025-04-03 15:30:00	112453	113944	131401	135391	3	2	11-9,11-7,5-11,11-13,11-9
3025	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1309	2025-04-02 16:10:00	122982	132756	201466	132978	3	0	12-10,11-7,11-9
3025	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	1524	2025-04-02 15:35:00	135678	136005	119284	116818	1	3	11-6,5-11,7-11,6-11
3025	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	3242	2025-04-03 09:35:00	113944		131401		2	3	11-9,11-9,7-11,9-11,8-11
3025	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	1279	2025-04-02 16:10:00	144705	119749	135924	135091	1	3	11-8,8-11,4-11,5-11
3025	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	1338	2025-04-03 09:00:00	131480		122261		0	3	3-11,2-11,3-11
3025	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	2302	2025-04-02 15:00:00	131401	135391	116874	123550	3	1	9-11,12-10,11-4,14-12
3025	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1775	2025-04-02 15:35:00	136473	132696	132171	208351	3	1	14-12,11-8,9-11,11-6
3025	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	2174	2025-04-03 10:10:00	134583		131375		1	3	5-11,7-11,11-7,11-13
3025	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	2074	2025-04-03 10:45:00	112062		116532		3	2	9-11,12-10,11-1,8-11,11-8
3025	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	2813	2025-04-02 15:00:00	136309	144862	112453	113944	2	3	11-7,7-11,6-11,11-7,10-12
3025	TTEXDOUBLES-----------QFNL000400----------	D	X	QFNL	000400	1497	2025-04-02 09:00:00	201164	135370	135924	135091	1	3	8-11,11-8,10-12,9-11
3025	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	1761	2025-04-02 10:25:00	134590	200159	136473	132696	1	3	11-8,4-11,7-11,5-11
3025	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	3197	2025-04-02 16:45:00	113944		123848		3	2	11-9,11-8,13-15,2-11,11-9
