event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3353	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	1396	2026-01-11 12:10:00	132909		132701		0	3	6-11,6-11,5-11
3353	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	1860	2026-01-11 06:50:00	131917	201368	111641	137850	3	1	8-11,11-9,11-3,11-6
3353	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	3086	2026-01-11 12:45:00	131879		131917		3	2	7-11,10-12,11-6,11-6,11-8
3353	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	1834	2026-01-11 11:35:00	200316	131917	137242	116758	3	1	12-10,11-7,7-11,11-8
3353	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2342	2026-01-11 11:00:00	137193	132701	119537	117365	3	2	4-11,11-9,11-9,4-11,11-9
3353	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	1230	2026-01-10 11:00:00	201032	119285	119537	117365	0	3	8-11,3-11,9-11
3353	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	2254	2026-01-11 05:05:00	117365		132909		0	3	10-12,5-11,14-16
3353	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1461	2026-01-10 14:30:00	131917	201368	200316	145455	3	0	11-6,11-8,12-10
3353	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	1381	2026-01-10 14:30:00	132776	131914	111641	137850	0	3	9-11,7-11,8-11
3353	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	2065	2026-01-11 04:30:00	132701		201368		3	2	11-4,8-11,7-11,11-4,11-9
3353	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	2191	2026-01-10 11:35:00	200316	131917	111641	123680	3	2	9-11,11-9,3-11,11-8,11-5
3353	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	2343	2026-01-11 06:15:00	131879		123680		3	1	6-11,11-9,14-12,11-5
3353	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	1860	2026-01-11 05:40:00	131917		137242		3	0	11-5,12-10,11-9
3353	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	2067	2026-01-10 11:00:00	137193	132701	131171	201311	3	2	8-11,5-11,11-5,11-7,11-8
3353	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	2000	2026-01-10 11:35:00	123385	144844	137242	116758	1	3	11-8,8-11,8-11,8-11
3353	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	1969	2026-01-10 12:45:00	112368		117365		1	3	7-11,8-11,11-7,8-11
3353	TTEWDOUBLES-----------QFNL000200----------	D	W	QFNL	000200	2117	2026-01-10 05:30:00	202760	145804	131171	201311	1	3	11-13,11-9,8-11,10-12
3353	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	1922	2026-01-10 13:55:00	131879		200301		3	1	12-10,11-5,4-11,11-8
3353	TTEMDOUBLES-----------QFNL000200----------	D	M	QFNL	000200	1485	2026-01-10 06:05:00	111641	123680	121940	122425	3	0	11-8,13-11,11-8
3353	TTEWDOUBLES-----------QFNL000300----------	D	W	QFNL	000300	1462	2026-01-10 05:30:00	200839	202443	201032	119285	1	3	3-11,11-6,4-11,8-11
3353	TTEXDOUBLES-----------QFNL000300----------	D	X	QFNL	000300	2378	2026-01-10 04:30:00	132776	131914	116758	119537	3	2	11-13,11-9,11-8,5-11,11-5
3353	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	1954	2026-01-10 12:10:00	137850		132909		1	3	9-11,11-8,3-11,7-11
3353	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	1165	2026-01-10 12:45:00	119537		132701		0	3	4-11,9-11,5-11
3353	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	1284	2026-01-10 06:05:00	212623	206444	123385	144844	1	3	4-11,6-11,11-8,3-11
3353	TTEWDOUBLES-----------QFNL000400----------	D	W	QFNL	000400	2121	2026-01-10 05:30:00	200317	145455	119537	117365	1	3	7-11,7-11,12-10,8-11
3353	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	981	2026-01-10 06:05:00	136137	202111	137242	116758	0	3	6-11,4-11,9-11
3353	TTEWSINGLES-----------QFNL000400----------	S	W	QFNL	000400	1711	2026-01-10 12:10:00	201368		202723		3	1	12-10,8-11,11-8,11-6
3353	TTEMSINGLES-----------QFNL000400----------	S	M	QFNL	000400	1006	2026-01-10 13:55:00	137242		114956		3	0	11-7,11-5,11-4
3353	TTEXDOUBLES-----------QFNL000200----------	D	X	QFNL	000200	1177	2026-01-10 04:30:00	200316	145455	144615	134887	3	0	11-5,11-3,11-9
3353	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	1405	2026-01-10 13:20:00	123680		200316		3	0	11-9,11-9,11-7
3353	TTEWDOUBLES-----------QFNL000100----------	D	W	QFNL	000100	1288	2026-01-10 05:30:00	137193	132701	131914	137856	3	1	11-4,11-4,7-11,11-2
3353	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	2134	2026-01-10 13:20:00	131917		122425		3	1	11-6,11-3,10-12,11-7
3353	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	885	2026-01-10 06:05:00	200316	131917	223477	114956	3	0	11-6,11-5,11-7
3353	TTEXDOUBLES-----------QFNL000400----------	D	X	QFNL	000400	2463	2026-01-10 04:30:00	123385	117365	111641	137850	2	3	12-10,7-11,11-8,8-11,8-11
