event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3082	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2768	2025-07-13 02:30:00	124110	135049	131163	121411	3	2	14-16,11-5,11-6,8-11,11-9
3082	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	3346	2025-07-14 01:00:00	132132		117332		2	4	11-7,11-8,7-11,5-11,9-11,8-11
3082	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	2129	2025-07-14 02:00:00	123980		121558		0	4	3-11,6-11,10-12,8-11
3082	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	1662	2025-07-12 20:00:00	132992	135977	121514	117357	1	3	11-4,11-13,5-11,6-11
3082	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	1940	2025-07-12 04:00:00	137237	135049	117357	123977	3	0	13-11,16-14,11-6
3082	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	1355	2025-07-11 22:00:00	133814	132701	131163	121411	0	3	7-11,10-12,5-11
3082	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	1141	2025-07-11 19:00:00	132992	135977	119588	121558	3	0	11-8,11-6,11-8
3082	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	3893	2025-07-13 01:45:00	137237		123980		3	4	7-11,9-11,12-10,11-9,11-7,5-11,6-11
3082	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1593	2025-07-11 03:55:00	137237	135049	112620	115543	3	1	11-5,11-7,10-12,11-4
3082	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	3053	2025-07-10 22:25:00	121582	110797	117357	123977	2	3	11-8,11-7,9-11,12-14,7-11
3082	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	2802	2025-07-12 21:00:00	117821		117332		2	4	6-11,9-11,11-6,11-4,6-11,8-11
3082	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	3437	2025-07-13 01:00:00	135977		121558		3	4	9-11,11-5,6-11,11-7,10-12,11-9,9-11
3082	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	2372	2025-07-11 19:45:00	124110	135049	110797	124162	3	2	11-9,11-13,7-11,11-4,11-7
3082	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	3146	2025-07-12 21:45:00	132132		135049		4	3	6-11,11-3,3-11,11-9,9-11,11-1,11-9
3082	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1902	2025-07-11 19:00:00	121514	117357	112620	133867	3	1	11-8,6-11,11-4,12-10
3082	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	3695	2025-07-12 03:15:00	123980		121582		4	2	10-12,12-10,11-9,10-12,11-4,12-10
3082	TTEMDOUBLES-----------QFNL000200----------	D	M	QFNL	000200	1901	2025-07-10 20:05:00	119588	121558	137238	137237	3	1	11-1,11-9,10-12,11-6
