event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3357	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	1957	2026-04-21 14:00:00	137242	117365	200389	136420	3	1	8-11,11-8,11-9,11-7
3357	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	1576	2026-04-22 15:40:00	137627		137193		3	0	11-5,18-16,11-7
3357	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	2230	2026-04-22 15:05:00	107445	121869	133695	135627	3	2	11-9,6-11,5-11,11-5,11-9
3357	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2547	2026-04-22 14:30:00	132702	135373	136309	134790	2	3	11-5,11-7,6-11,7-11,9-11
3357	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	2499	2026-04-22 16:15:00	122051		117002		2	3	9-11,11-8,6-11,11-9,8-11
3357	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	1792	2026-04-22 09:45:00	112735		117002		0	3	7-11,4-11,14-16
3357	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	1702	2026-04-22 09:10:00	122051		107445		3	1	13-11,11-4,4-11,11-4
3357	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1443	2026-04-21 15:05:00	133695	135627	117002	121690	3	1	11-2,6-11,11-6,12-10
3357	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1210	2026-04-21 11:30:00	137242	117365	132172	132702	3	0	11-7,11-6,11-9
3357	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	1930	2026-04-22 08:00:00	137627		124584		3	1	11-7,11-9,12-14,11-9
3357	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	1275	2026-04-21 14:30:00	100868	121714	132702	135373	0	3	7-11,9-11,9-11
3357	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	1166	2026-04-21 11:30:00	200389	136420	137006	135373	3	0	11-8,11-7,11-6
3357	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	2027	2026-04-22 08:35:00	137193		135370		3	1	11-6,9-11,12-10,11-9
3357	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	1179	2026-04-21 15:05:00	107445	121869	209002	137006	3	0	11-8,11-7,11-9
3357	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	1127	2026-04-21 14:30:00	204509	145805	136309	134790	0	3	8-11,4-11,7-11
3357	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	1597	2026-04-21 16:50:00	122051		145264		3	1	11-8,7-11,11-4,11-9
3357	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	2058	2026-04-21 15:40:00	137627		112868		3	1	11-4,12-10,9-11,11-4
3357	TTEXDOUBLES-----------QFNL000200----------	D	X	QFNL	000200	1205	2026-04-20 18:35:00	137564	100868	132172	132702	0	3	7-11,4-11,9-11
3357	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	1773	2026-04-21 16:15:00	133835		124584		1	3	11-4,12-14,3-11,9-11
3357	TTEXDOUBLES-----------QFNL000300----------	D	X	QFNL	000300	1809	2026-04-20 18:35:00	200389	136420	145782	200067	3	2	11-5,8-11,11-6,7-11,11-3
3357	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	1338	2026-04-21 15:40:00	113944		137193		0	3	9-11,8-11,8-11
3357	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	2070	2026-04-20 18:35:00	137242	117365	136080	120292	3	2	6-11,8-11,11-7,11-8,11-7
3357	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	1172	2026-04-21 08:35:00	107445	121869	112735	115100	3	0	11-7,12-10,11-6
3357	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	1054	2026-04-21 08:35:00	117002	121690	137242	131917	3	0	11-3,11-9,11-8
3357	TTEWDOUBLES-----------QFNL000100----------	D	W	QFNL	000100	823	2026-04-21 08:00:00	100868	121714	134338	134339	3	0	11-3,11-4,11-4
3357	TTEWSINGLES-----------QFNL000400----------	S	W	QFNL	000400	2074	2026-04-21 16:15:00	135370		144861		3	2	4-11,11-7,11-9,7-11,11-9
3357	TTEMSINGLES-----------QFNL000400----------	S	M	QFNL	000400	2362	2026-04-21 17:25:00	102891		117002		2	3	11-9,5-11,11-7,3-11,9-11
3357	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	1721	2026-04-21 16:50:00	119794		112735		0	3	11-13,7-11,9-11
3357	TTEWDOUBLES-----------QFNL000200----------	D	W	QFNL	000200	1936	2026-04-21 08:00:00	124584	133835	132702	135373	2	3	11-7,7-11,2-11,11-7,3-11
3357	TTEWDOUBLES-----------QFNL000400----------	D	W	QFNL	000400	1729	2026-04-21 08:00:00	121890	134330	136309	134790	1	3	11-8,9-11,7-11,5-11
