event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3027	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2163	2025-08-24 13:00:00	119285	134011	131581	131586	3	1	11-3,11-13,11-3,13-11
3027	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	1760	2025-08-24 09:20:00	206575	211037	222052	222250	3	1	11-7,11-5,9-11,11-7
3027	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	1563	2025-08-24 13:35:00	133827	135924	114709	106814	3	1	9-11,11-8,11-4,11-7
3027	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	1901	2025-08-24 14:45:00	122320		106814		1	3	2-11,10-12,11-6,12-14
3027	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	1255	2025-08-24 14:10:00	132096		133945		3	0	11-6,12-10,11-6
3027	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	2492	2025-08-23 13:30:00	211037	222250	119285	134011	2	3	6-11,11-5,11-1,8-11,11-13
3027	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	1625	2025-08-24 07:00:00	132096		136755		3	1	4-11,11-3,11-7,11-5
3027	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	1048	2025-08-24 08:45:00	120224		106814		0	3	5-11,5-11,2-11
3027	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	1028	2025-08-23 14:05:00	133827	135924	123192	134227	3	0	11-5,11-6,11-3
3027	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	1958	2025-08-23 13:30:00	132987	134330	131581	131586	1	3	7-11,11-13,11-4,9-11
3027	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	1273	2025-08-24 08:10:00	133671		122320		0	3	8-11,5-11,7-11
3027	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	1695	2025-08-24 07:35:00	123228		133945		1	3	11-13,8-11,13-11,6-11
3027	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1951	2025-08-23 17:20:00	136440	132096	206575	211037	1	3	8-11,11-5,7-11,10-12
3027	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	2134	2025-08-23 14:05:00	114709	106814	122320	117865	3	2	11-5,6-11,11-7,10-12,11-9
3027	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	934	2025-08-23 17:20:00	222052	222250	209073	137031	3	0	11-3,11-6,11-6
3027	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	1201	2025-08-23 15:15:00	134011		136755		0	3	7-11,6-11,5-11
3027	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	1192	2025-08-23 08:35:00	133415	122078	122320	117865	0	3	9-11,8-11,7-11
3027	TTEWDOUBLES-----------QFNL000200----------	D	W	QFNL	000200	1399	2025-08-23 08:00:00	119285	134011	136755	133945	3	0	11-8,11-4,13-11
3027	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	1918	2025-08-23 15:50:00	120224		120287		3	1	12-10,5-11,11-6,11-7
3027	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	1149	2025-08-23 08:35:00	120287	122086	114709	106814	0	3	6-11,9-11,5-11
3027	TTEWSINGLES-----------QFNL000400----------	S	W	QFNL	000400	3102	2025-08-23 14:40:00	200323		133945		2	3	11-9,15-13,11-13,5-11,11-13
