event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x
2750	TTEMSINGLES-----------R32-000400----------	S	M	R32	000400	1006	2023-07-28 15:15:00	120287		107445		0	3
2750	TTEMSINGLES-----------R32-001400----------	S	M	R32	001400	1819	2023-07-28 15:50:00	120074		109002		3	1
2750	TTEMSINGLES-----------R32-001000----------	S	M	R32	001000	2053	2023-07-28 15:50:00	119877		135674		3	1
2750	TTEMSINGLES-----------R32-000800----------	S	M	R32	000800	1484	2023-07-28 15:50:00	122078		121514		1	3
2750	TTEWDOUBLES-----------8FNL000500----------	D	W	8FNL	000500	1053	2023-07-28 17:00:00	123535	114517	145746	200095	3	0
2750	TTEMSINGLES-----------R32-001100----------	S	M	R32	001100	2069	2023-07-28 16:25:00	134239		135919		1	3
2750	TTEMSINGLES-----------R32-000900----------	S	M	R32	000900	1467	2023-07-28 15:15:00	103345		133827		3	1
2750	TTEMSINGLES-----------R32-000500----------	S	M	R32	000500	2248	2023-07-28 15:15:00	115029		101648		3	2
2750	TTEMSINGLES-----------R32-000100----------	S	M	R32	000100	2526	2023-07-28 15:50:00	102841		113243		3	2
2750	TTEMSINGLES-----------R32-001300----------	S	M	R32	001300	1482	2023-07-28 15:50:00	132824		133347		3	0
2750	TTEMSINGLES-----------R32-001200----------	S	M	R32	001200	1656	2023-07-28 15:50:00	202064		115396		3	0
2750	TTEMSINGLES-----------R32-001500----------	S	M	R32	001500	1535	2023-07-28 16:25:00	116723		113376		3	0
2750	TTEMSINGLES-----------R32-000700----------	S	M	R32	000700	1925	2023-07-28 15:15:00	104036		117002		0	3
2750	TTEWSINGLES-----------R32-001500----------	S	W	R32	001500	2480	2023-07-28 14:40:00	111416		123198		3	2
2750	TTEWSINGLES-----------R32-000900----------	S	W	R32	000900	2847	2023-07-28 14:40:00	136101		135922		3	2
2750	TTEMSINGLES-----------R32-001600----------	S	M	R32	001600	1282	2023-07-28 15:15:00	115621		112062		1	3
2750	TTEMSINGLES-----------R32-000300----------	S	M	R32	000300	2676	2023-07-28 14:40:00	115449		134240		2	3
2750	TTEWSINGLES-----------R32-001200----------	S	W	R32	001200	1659	2023-07-28 14:05:00	124156		136613		3	1
2750	TTEMSINGLES-----------R32-000600----------	S	M	R32	000600	1584	2023-07-28 15:15:00	112599		111959		3	1
2750	TTEWSINGLES-----------R32-001000----------	S	W	R32	001000	1503	2023-07-28 14:05:00	135923		121074		3	0
2750	TTEWSINGLES-----------R32-000200----------	S	W	R32	000200	995	2023-07-28 14:05:00	132232		123114		0	3
2750	TTEWSINGLES-----------R32-001400----------	S	W	R32	001400	1463	2023-07-28 14:40:00	123120		122348		3	1
2750	TTEWSINGLES-----------R32-000300----------	S	W	R32	000300	1114	2023-07-28 13:30:00	133529		116160		3	0
2750	TTEWSINGLES-----------R32-001300----------	S	W	R32	001300	2008	2023-07-28 14:40:00	113300		112356		3	1
2750	TTEWSINGLES-----------R32-000700----------	S	W	R32	000700	1698	2023-07-28 14:05:00	102949		133593		3	1
2750	TTEWSINGLES-----------R32-000600----------	S	W	R32	000600	1607	2023-07-28 13:30:00	121688		108843		3	1
2750	TTEWSINGLES-----------R32-001600----------	S	W	R32	001600	1761	2023-07-28 14:05:00	121884		121714		1	3
2750	TTEMSINGLES-----------R64-002700----------	S	M	R64	002700	1416	2023-07-28 11:35:00	120074		134395		3	0
2750	TTEWSINGLES-----------R32-000500----------	S	W	R32	000500	1119	2023-07-28 13:30:00	132132		133945		3	0
2750	TTEMSINGLES-----------R64-002200----------	S	M	R64	002200	2157	2023-07-28 11:35:00	135919		136587		3	1
2750	TTEMSINGLES-----------R64-003000----------	S	M	R64	003000	2243	2023-07-28 11:35:00	113376		114960		3	1
2750	TTEMSINGLES-----------R32-000200----------	S	M	R32	000200	1962	2023-07-28 14:40:00	136567		116798		3	2
2750	TTEWSINGLES-----------R32-000100----------	S	W	R32	000100	1481	2023-07-28 13:30:00	106706		117009		3	1
2750	TTEMSINGLES-----------R64-003100----------	S	M	R64	003100	1386	2023-07-28 11:35:00	115621		123192		3	0
2750	TTEMSINGLES-----------R64-002600----------	S	M	R64	002600	1811	2023-07-28 11:35:00	133347		120267		3	1
2750	TTEWSINGLES-----------R32-000400----------	S	W	R32	000400	1523	2023-07-28 13:30:00	200908		135501		3	0
2750	TTEMSINGLES-----------R64-000300----------	S	M	R64	000300	2811	2023-07-28 11:00:00	136567		131062		3	2
2750	TTEMSINGLES-----------R64-002300----------	S	M	R64	002300	2408	2023-07-28 11:35:00	135886		202064		1	3
2750	TTEMSINGLES-----------R64-001800----------	S	M	R64	001800	1042	2023-07-28 11:00:00	133827		135478		3	0
2750	TTEMSINGLES-----------R64-000200----------	S	M	R64	000200	1499	2023-07-28 11:00:00	115118		113243		1	3
2750	TTEWSINGLES-----------R32-000800----------	S	W	R32	000800	2169	2023-07-28 14:05:00	114706		103752		2	3
2750	TTEMSINGLES-----------R64-001100----------	S	M	R64	001100	2839	2023-07-28 11:00:00	112599		117006		3	2
2750	TTEWSINGLES-----------R32-001100----------	S	W	R32	001100	1478	2023-07-28 13:30:00	136987		120187		0	3
2750	TTEMSINGLES-----------R64-001900----------	S	M	R64	001900	1134	2023-07-28 11:00:00	119877		134573		3	0
2750	TTEMSINGLES-----------R64-001500----------	S	M	R64	001500	1183	2023-07-28 10:25:00	122078		120300		3	0
2750	TTEMSINGLES-----------R64-000600----------	S	M	R64	000600	1814	2023-07-28 10:25:00	134240		124147		3	1
2750	TTEMSINGLES-----------R64-001000----------	S	M	R64	001000	969	2023-07-28 11:00:00	101648		132995		3	0
2750	TTEMSINGLES-----------R64-001400----------	S	M	R64	001400	2309	2023-07-28 10:25:00	123664		117002		2	3
2750	TTEWSINGLES-----------R64-002300----------	S	W	R64	002300	1733	2023-07-28 09:50:00	124156		114517		3	1
2750	TTEWSINGLES-----------R64-001800----------	S	W	R64	001800	943	2023-07-28 09:50:00	200095		135922		0	3
