event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
3059	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	2494	2025-12-03 16:10:00	136309		112368		2	3	9-11,9-11,11-6,11-6,4-11
3059	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	2037	2025-12-03 11:20:00	132172	112368	119284	132715	3	2	8-11,4-11,11-5,12-10,11-7
3059	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	2478	2025-12-03 16:45:00	102841		117002		1	3	9-11,11-8,8-11,11-13
3059	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	1449	2025-12-03 15:00:00	145805	132702	136309	144860	1	3	5-11,5-11,11-9,2-11
3059	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	1618	2025-12-03 15:35:00	102841	100621	209021	134317	0	3	10-12,9-11,3-11
3059	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	2267	2025-12-03 10:45:00	117002		111641		3	1	10-12,11-9,11-9,11-8
3059	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	1570	2025-12-02 19:20:00	119284	132715	134398	133113	3	0	12-10,12-10,11-8
3059	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	1691	2025-12-02 16:05:00	135768	123680	209021	134317	1	3	6-11,9-11,11-8,3-11
3059	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	2123	2025-12-02 15:30:00	145805	132702	201032	137275	3	1	11-9,13-11,11-13,11-9
3059	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	2024	2025-12-03 09:00:00	136309		123972		3	1	13-15,11-4,11-6,11-3
3059	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	2675	2025-12-02 19:20:00	132172	112368	106296	145615	3	2	11-1,5-11,10-12,17-15,11-6
3059	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	1891	2025-12-03 09:35:00	135370		112368		1	3	3-11,6-11,11-8,9-11
3059	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	2046	2025-12-02 16:05:00	102841	100621	119850	132172	3	1	9-11,11-7,11-7,11-8
3059	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	1577	2025-12-03 10:10:00	119284		102841		0	3	8-11,10-12,9-11
3059	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	2119	2025-12-02 15:30:00	136309	144860	135370	135391	3	1	14-12,10-12,11-8,11-3
3059	TTEWDOUBLES-----------QFNL000300----------	D	W	QFNL	000300	1615	2025-12-02 10:00:00	136309	144860	121714	111416	3	1	12-14,11-5,11-7,11-9
3059	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	1229	2025-12-02 16:40:00	136309		135039		3	0	11-6,11-7,11-7
3059	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	1380	2025-12-02 17:15:00	137275		123972		0	3	7-11,5-11,5-11
3059	TTEXDOUBLES-----------QFNL000200----------	D	X	QFNL	000200	1897	2025-12-02 09:00:00	122051	120294	106296	145615	1	3	8-11,4-11,12-10,7-11
3059	TTEXDOUBLES-----------QFNL000300----------	D	X	QFNL	000300	2147	2025-12-02 09:00:00	135021	135039	119284	132715	2	3	11-8,6-11,11-7,5-11,8-11
3059	TTEMDOUBLES-----------QFNL000200----------	D	M	QFNL	000200	1797	2025-12-02 10:35:00	133042	133628	119850	132172	1	3	11-9,9-11,4-11,7-11
3059	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	1227	2025-12-02 09:00:00	107445	121714	132172	112368	0	3	9-11,6-11,9-11
3059	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	1873	2025-12-02 10:35:00	119092	123300	102841	100621	1	3	9-11,10-12,11-9,5-11
3059	TTEXDOUBLES-----------QFNL000400----------	D	X	QFNL	000400	2033	2025-12-02 09:00:00	134398	133113	111641	117035	3	2	11-9,11-2,11-13,5-11,11-4
3059	TTEWDOUBLES-----------QFNL000100----------	D	W	QFNL	000100	2255	2025-12-02 10:00:00	115454	135039	145805	132702	2	3	5-11,9-11,11-3,12-10,10-12
3059	TTEWSINGLES-----------QFNL000400----------	S	W	QFNL	000400	2424	2025-12-02 16:40:00	112368		121714		3	1	11-9,15-13,10-12,16-14
3059	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	1084	2025-12-02 18:25:00	107445		117002		0	3	7-11,4-11,6-11
3059	TTEMSINGLES-----------QFNL000400----------	S	M	QFNL	000400	1919	2025-12-02 18:25:00	120154		111641		1	3	7-11,5-11,11-7,7-11
3059	TTEWDOUBLES-----------QFNL000400----------	D	W	QFNL	000400	2071	2025-12-02 10:00:00	121040	121041	135370	135391	2	3	11-9,7-11,9-11,11-5,7-11
3059	TTEWDOUBLES-----------QFNL000200----------	D	W	QFNL	000200	2216	2025-12-02 10:00:00	131581	120294	201032	137275	2	3	5-11,11-13,11-4,11-7,5-11
3059	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	1474	2025-12-02 17:50:00	133455		102841		0	3	7-11,3-11,9-11
3059	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	1464	2025-12-02 17:50:00	119284		106050		3	0	11-8,11-7,11-6
3059	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	1841	2025-12-02 10:35:00	121690	117002	135768	123680	1	3	9-11,11-13,11-9,8-11
3059	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	1586	2025-12-02 17:15:00	135370		132702		3	1	4-11,11-2,12-10,11-8
3059	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	1849	2025-12-02 10:35:00	209021	134317	107445	119284	3	2	7-11,11-4,11-3,4-11,11-8
3059	TTEMSINGLES-----------8FNL000600----------	S	M	8FNL	000600	1572	2025-12-02 13:30:00	117002		103107		3	0	11-8,11-8,14-12
3059	TTEMDOUBLES-----------8FNL000800----------	D	M	8FNL	000800	1108	2025-12-01 15:00:00	135478	123534	107445	119284	0	3	4-11,8-11,5-11
3059	TTEMDOUBLES-----------8FNL000300----------	D	M	8FNL	000300	1795	2025-12-01 15:00:00	133042	133628	122051	120285	3	1	11-6,10-12,12-10,11-3
3059	TTEWDOUBLES-----------8FNL000200----------	D	W	8FNL	000200	2594	2025-12-01 14:00:00	145805	132702	131383	145860	3	1	11-7,13-15,11-6,11-9
3059	TTEXDOUBLES-----------8FNL000100----------	D	X	8FNL	000100	2610	2025-12-01 08:00:00	107445	121714	123192	120187	3	2	10-12,11-9,9-11,11-6,11-5
3059	TTEWSINGLES-----------8FNL000300----------	S	W	8FNL	000300	1888	2025-12-02 11:10:00	137275		115402		3	1	11-5,11-8,8-11,11-9
3059	TTEMSINGLES-----------8FNL000300----------	S	M	8FNL	000300	1828	2025-12-02 12:55:00	123300		133455		1	3	6-11,11-8,10-12,11-13
3059	TTEXDOUBLES-----------8FNL000200----------	D	X	8FNL	000200	1011	2025-12-01 08:00:00	132172	112368	119850	123972	3	0	11-4,11-5,12-10
3059	TTEMSINGLES-----------8FNL000800----------	S	M	8FNL	000800	2351	2025-12-02 12:20:00	123680		111641		2	3	11-5,11-13,8-11,11-8,5-11
3059	TTEXDOUBLES-----------8FNL000700----------	D	X	8FNL	000700	2457	2025-12-01 08:30:00	134398	133113	135768	136258	3	2	11-9,11-6,14-16,7-11,11-9
3059	TTEXDOUBLES-----------8FNL000800----------	D	X	8FNL	000800	2328	2025-12-01 08:30:00	110674	118087	111641	117035	2	3	11-8,8-11,16-14,7-11,5-11
3059	TTEMSINGLES-----------8FNL000200----------	S	M	8FNL	000200	1766	2025-12-02 12:20:00	106050		122078		3	0	11-8,11-3,13-11
3059	TTEWDOUBLES-----------8FNL000600----------	D	W	8FNL	000600	805	2025-12-01 14:30:00	212263	146134	121714	111416	0	3	3-11,6-11,4-11
3059	TTEXDOUBLES-----------8FNL000300----------	D	X	8FNL	000300	1372	2025-12-01 08:00:00	122043	131455	122051	120294	0	3	2-11,11-13,8-11
3059	TTEMDOUBLES-----------8FNL000700----------	D	M	8FNL	000700	951	2025-12-01 15:30:00	133469	115118	209021	134317	0	3	6-11,1-11,5-11
3059	TTEMDOUBLES-----------8FNL000500----------	D	M	8FNL	000500	1202	2025-12-01 15:30:00	121690	117002	133627	131723	3	0	11-5,11-9,11-8
3059	TTEWDOUBLES-----------8FNL000700----------	D	W	8FNL	000700	1460	2025-12-01 14:30:00	121040	121041	131846	122842	3	1	11-4,9-11,11-9,11-5
3059	TTEWDOUBLES-----------8FNL000800----------	D	W	8FNL	000800	1146	2025-12-01 14:30:00	136258	133945	135370	135391	1	3	3-11,6-11,11-5,2-11
3059	TTEXDOUBLES-----------8FNL000600----------	D	X	8FNL	000600	1790	2025-12-01 08:00:00	109002	115413	119284	132715	1	3	9-11,13-11,7-11,7-11
3059	TTEWSINGLES-----------8FNL000800----------	S	W	8FNL	000800	1651	2025-12-02 11:45:00	121714		115430		3	1	11-7,4-11,11-7,11-7
3059	TTEMDOUBLES-----------8FNL000400----------	D	M	8FNL	000400	1263	2025-12-01 15:00:00	119850	132172	134714	118920	3	1	11-4,10-12,11-5,11-6
3059	TTEWDOUBLES-----------8FNL000300----------	D	W	8FNL	000300	2856	2025-12-01 14:00:00	131581	120294	133035	136495	3	2	11-6,10-12,9-11,11-5,11-9
3059	TTEMSINGLES-----------8FNL000100----------	S	M	8FNL	000100	1923	2025-12-02 12:55:00	119284		113679		3	1	7-11,11-4,11-6,11-9
3059	TTEWDOUBLES-----------8FNL000500----------	D	W	8FNL	000500	1260	2025-12-01 14:30:00	131586	143949	136309	144860	0	3	8-11,5-11,6-11
3059	TTEXDOUBLES-----------8FNL000400----------	D	X	8FNL	000400	1966	2025-12-01 08:30:00	133415	131586	106296	145615	1	3	11-8,7-11,3-11,9-11
