event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x
2868	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	1937	2024-06-22 09:35:00	107028		209955		3	0
2868	TTEWSINGLES-----------8FNL000400----------	S	W	8FNL	000400	2392	2024-06-21 16:20:00	131395		137850		2	3
2868	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	2549	2024-06-22 09:00:00	123977		117365		2	3
2868	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	1192	2024-06-22 09:00:00	122718		137850		3	0
2868	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	2655	2024-06-21 11:55:00	202982	209955	104314	103126	3	2
2868	TTEMDOUBLES-----------QFNL000200----------	D	M	QFNL	000200	1660	2024-06-21 11:55:00	202627	132026	113563	123175	2	3
2868	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	2476	2024-06-21 10:45:00	137242	131879	203068	209954	2	3
2868	TTEWSINGLES-----------8FNL000500----------	S	W	8FNL	000500	1574	2024-06-21 10:10:00	115379		119537		1	3
2868	TTEWDOUBLES-----------QFNL000400----------	D	W	QFNL	000400	1360	2024-06-21 11:20:00	106868	102445	131395	137850	1	3
2868	TTEWSINGLES-----------8FNL000300----------	S	W	8FNL	000300	608	2024-06-21 11:20:00	122718		209660		3	0
2868	TTEWSINGLES-----------8FNL000700----------	S	W	8FNL	000700	1137	2024-06-21 10:10:00	121401		123149		3	0
2868	TTEWSINGLES-----------8FNL000100----------	S	W	8FNL	000100	2118	2024-06-21 11:20:00	123977		203471		3	1
2868	TTEMSINGLES-----------8FNL000700----------	S	M	8FNL	000700	1216	2024-06-21 16:20:00	123682		203068		3	0
2868	TTEWSINGLES-----------8FNL000600----------	S	W	8FNL	000600	2635	2024-06-21 15:45:00	132028		115920		3	2
2868	TTEMSINGLES-----------8FNL000400----------	S	M	8FNL	000400	3104	2024-06-21 09:35:00	134718		103126		3	2
2868	TTEWDOUBLES-----------QFNL000300----------	D	W	QFNL	000300	958	2024-06-21 10:10:00	204290	203618	122195	133740	3	0
2868	TTEMSINGLES-----------8FNL000500----------	S	M	8FNL	000500	1971	2024-06-21 15:45:00	109946		131879		3	1
2868	TTEWSINGLES-----------8FNL000200----------	S	W	8FNL	000200	1724	2024-06-21 15:10:00	132715		117365		1	3
2868	TTEMSINGLES-----------8FNL000100----------	S	M	8FNL	000100	1819	2024-06-21 14:35:00	107028		202982		3	0
2868	TTEMSINGLES-----------8FNL000600----------	S	M	8FNL	000600	1030	2024-06-21 09:35:00	106050		115029		3	0
2868	TTEMSINGLES-----------8FNL000800----------	S	M	8FNL	000800	716	2024-06-21 10:45:00	200310		117357		0	3
2868	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	1096	2024-06-21 15:10:00	203308	206051	111641	123682	0	3
2868	TTEWDOUBLES-----------QFNL000100----------	D	W	QFNL	000100	1076	2024-06-21 11:55:00	119537	117365	132028	132715	3	0
2868	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	1609	2024-06-21 14:00:00	131879	131395	209954	202971	1	3
2868	TTEMSINGLES-----------8FNL000200----------	S	M	8FNL	000200	1546	2024-06-21 10:45:00	209955		111641		3	0
2868	TTEWDOUBLES-----------QFNL000200----------	D	W	QFNL	000200	908	2024-06-21 14:35:00	122718	123684	133723	133722	3	0
2868	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	1133	2024-06-21 09:35:00	117357	123977	113563	102445	3	1
2868	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1126	2024-06-21 14:00:00	117357	123977	123682	123684	3	0
2868	TTEXDOUBLES-----------QFNL000400----------	D	X	QFNL	000400	2266	2024-06-21 09:00:00	209954	202971	111641	137850	3	1
2868	TTEXDOUBLES-----------QFNL000300----------	D	X	QFNL	000300	1207	2024-06-21 09:00:00	131412	132715	131879	131395	0	3
2868	TTEXDOUBLES-----------QFNL000200----------	D	X	QFNL	000200	932	2024-06-21 09:00:00	123682	123684	202627	115379	3	0
2868	TTEMDOUBLES-----------8FNL000700----------	D	M	8FNL	000700	1443	2024-06-20 18:05:00	113557	123143	203308	206051	1	3
2868	TTEWSINGLES-----------R32-000400----------	S	W	R32	000400	786	2024-06-20 18:05:00	207008		117365		0	3
2868	TTEWSINGLES-----------R32-000600----------	S	W	R32	000600	1398	2024-06-20 17:30:00	113565		209660		1	3
2868	TTEWDOUBLES-----------8FNL000700----------	D	W	8FNL	000700	1016	2024-06-20 16:55:00	123129	117954	106868	102445	1	3
2868	TTEMDOUBLES-----------8FNL000600----------	D	M	8FNL	000600	771	2024-06-20 17:30:00	118702	120026	104314	103126	0	3
2868	TTEMDOUBLES-----------8FNL000500----------	D	M	8FNL	000500	822	2024-06-20 17:30:00	205801	123166	202982	209955	0	3
2868	TTEMSINGLES-----------R32-001500----------	S	M	R32	001500	1641	2024-06-20 16:55:00	200310		132026		3	2
2868	TTEWSINGLES-----------R32-001600----------	S	W	R32	001600	2744	2024-06-20 18:05:00	202971		111656		3	2
2868	TTEMDOUBLES-----------8FNL000800----------	D	M	8FNL	000800	880	2024-06-20 18:05:00	123128	123121	111641	123682	0	3
2868	TTEWSINGLES-----------R32-001100----------	S	W	R32	001100	1090	2024-06-20 17:30:00	114776		132028		0	3
2868	TTEWDOUBLES-----------8FNL000500----------	D	W	8FNL	000500	964	2024-06-20 16:20:00	204290	203618	207008	202262	3	0
2868	TTEMSINGLES-----------R32-001300----------	S	M	R32	001300	1044	2024-06-20 16:20:00	123682		113563		3	0
2868	TTEMSINGLES-----------R32-001600----------	S	M	R32	001600	1618	2024-06-20 16:55:00	133042		117357		1	3
2868	TTEWDOUBLES-----------8FNL000400----------	D	W	8FNL	000400	1494	2024-06-20 16:55:00	133723	133722	209660	206049	3	2
2868	TTEMSINGLES-----------R32-000700----------	S	M	R32	000700	1006	2024-06-20 15:10:00	202627		134718		0	3
2868	TTEMSINGLES-----------R32-001200----------	S	M	R32	001200	779	2024-06-20 15:45:00	209663		115029		0	3
2868	TTEWDOUBLES-----------8FNL000600----------	D	W	8FNL	000600	3034	2024-06-20 16:20:00	122195	133740	115379	122660	3	2
2868	TTEWSINGLES-----------R32-000500----------	S	W	R32	000500	1081	2024-06-20 15:45:00	122718		122660		3	0
2868	TTEMSINGLES-----------R32-001400----------	S	M	R32	001400	660	2024-06-20 16:20:00	203068		137012		3	0
2868	TTEMSINGLES-----------R32-000100----------	S	M	R32	000100	1502	2024-06-20 15:10:00	107028		136474		3	0
2868	TTEWSINGLES-----------R32-001200----------	S	W	R32	001200	1185	2024-06-20 15:45:00	205850		115920		0	3
2868	TTEMSINGLES-----------R32-001100----------	S	M	R32	001100	1990	2024-06-20 15:45:00	137242		106050		1	3
2868	TTEMDOUBLES-----------8FNL000300----------	D	M	8FNL	000300	2016	2024-06-20 14:35:00	202627	132026	205260	205259	3	1
2868	TTEWSINGLES-----------R32-000200----------	S	W	R32	000200	683	2024-06-20 15:10:00	203471		133722		3	0
2868	TTEWSINGLES-----------R32-000100----------	S	W	R32	000100	1829	2024-06-20 15:10:00	123977		123684		3	0
2868	TTEWSINGLES-----------R32-001500----------	S	W	R32	001500	815	2024-06-20 14:00:00	113568		203618		0	3
2868	TTEWDOUBLES-----------8FNL000300----------	D	W	8FNL	000300	763	2024-06-20 11:55:00	122718	123684	113568	113565	3	0
2868	TTEWSINGLES-----------R32-000800----------	S	W	R32	000800	693	2024-06-20 14:35:00	133740		137850		0	3
2868	TTEWSINGLES-----------R32-001000----------	S	W	R32	001000	844	2024-06-20 14:00:00	202262		119537		0	3
2868	TTEMSINGLES-----------R32-000500----------	S	M	R32	000500	1088	2024-06-20 11:20:00	104314		205260		3	0
2868	TTEWDOUBLES-----------8FNL000800----------	D	W	8FNL	000800	997	2024-06-20 11:55:00	111790	114776	131395	137850	1	3
2868	TTEWSINGLES-----------R32-000700----------	S	W	R32	000700	1300	2024-06-20 14:35:00	131395		106868		3	1
2868	TTEWSINGLES-----------R32-000900----------	S	W	R32	000900	1670	2024-06-20 10:10:00	102445		115379		2	3
2868	TTEMDOUBLES-----------8FNL000100----------	D	M	8FNL	000100	1432	2024-06-20 14:00:00	137242	131879	133042	133627	3	0
2868	TTEMDOUBLES-----------8FNL000200----------	D	M	8FNL	000200	1755	2024-06-20 14:00:00	136474	131412	203068	209954	1	3
2868	TTEMSINGLES-----------R32-000600----------	S	M	R32	000600	972	2024-06-20 11:20:00	123121		209954		0	3
2868	TTEMDOUBLES-----------8FNL000400----------	D	M	8FNL	000400	831	2024-06-20 14:35:00	209121	209663	113563	123175	0	3
2868	TTEMSINGLES-----------R32-000400----------	S	M	R32	000400	911	2024-06-20 10:45:00	203308		111641		0	3
2868	TTEWDOUBLES-----------8FNL000100----------	D	W	8FNL	000100	2834	2024-06-20 11:20:00	119537	117365	202971	203471	3	2
2868	TTEMSINGLES-----------R32-001000----------	S	M	R32	001000	843	2024-06-20 11:55:00	123175		131879		0	3
2868	TTEWDOUBLES-----------8FNL000200----------	D	W	8FNL	000200	993	2024-06-20 11:20:00	206050	205850	132028	132715	0	3
2868	TTEWSINGLES-----------R32-000300----------	S	W	R32	000300	1581	2024-06-20 10:45:00	132715		204290		3	0
2868	TTEWSINGLES-----------R32-001300----------	S	W	R32	001300	1612	2024-06-20 10:45:00	121401		133723		3	1
2868	TTEMSINGLES-----------R32-000300----------	S	M	R32	000300	3538	2024-06-20 10:45:00	113679		209955		2	3
2868	TTEMSINGLES-----------R32-000800----------	S	M	R32	000800	1294	2024-06-20 11:55:00	133627		103126		0	3
2868	TTEMSINGLES-----------R32-000200----------	S	M	R32	000200	822	2024-06-20 10:10:00	205257		202982		0	3
2868	TTEMSINGLES-----------R32-000900----------	S	M	R32	000900	719	2024-06-20 10:10:00	109946		136501		3	0
2868	TTEXDOUBLES-----------8FNL000800----------	D	X	8FNL	000800	2270	2024-06-20 09:35:00	203068	204290	111641	137850	1	3
2868	TTEWSINGLES-----------R32-001400----------	S	W	R32	001400	1250	2024-06-20 10:10:00	111790		123149		1	3
2868	TTEXDOUBLES-----------8FNL000400----------	D	X	8FNL	000400	1630	2024-06-20 09:35:00	205259	113568	202627	115379	1	3
2868	TTEXDOUBLES-----------8FNL000600----------	D	X	8FNL	000600	1277	2024-06-20 09:35:00	123175	122660	131879	131395	0	3
2868	TTEXDOUBLES-----------8FNL000300----------	D	X	8FNL	000300	1912	2024-06-20 09:00:00	123682	123684	103126	122718	3	1
2868	TTEXDOUBLES-----------8FNL000700----------	D	X	8FNL	000700	1184	2024-06-20 09:35:00	123143	113565	209954	202971	0	3
2868	TTEXDOUBLES-----------8FNL000500----------	D	X	8FNL	000500	1458	2024-06-20 09:00:00	209955	203618	131412	132715	0	3
2868	TTEXDOUBLES-----------8FNL000100----------	D	X	8FNL	000100	1141	2024-06-20 09:00:00	117357	123977	202982	203471	3	0
2868	TTEXDOUBLES-----------8FNL000200----------	D	X	8FNL	000200	1055	2024-06-20 09:00:00	113563	102445	118702	123129	3	1
2868	TTEMSINGLES-----------RND2000300----------	S	M	RND2	000300	1909	2024-06-19 17:55:00	110602		209954		1	3
